#=====================================================
# File created:        Mon-06-Nov-2023-at-10-57-31AM
# Size of lattice:     40x40
# Number of MC steps:  1000
# Reduced temperature: 1.600
# Run time (s):        37.271109
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -1576.3494  0.2614 
   00001    0.7000   -1811.8303  0.2658 
   00002    0.6850   -1981.1021  0.2658 
   00003    0.6625   -2171.9221  0.2706 
   00004    0.6425   -2315.6075  0.2846 
   00005    0.6375   -2410.4035  0.2801 
   00006    0.6475   -2440.3972  0.2764 
   00007    0.5925   -2516.4462  0.2704 
   00008    0.6075   -2528.1916  0.2626 
   00009    0.6225   -2574.2944  0.2676 
   00010    0.6550   -2640.4270  0.2625 
   00011    0.5925   -2718.2088  0.2573 
   00012    0.6000   -2719.2819  0.2583 
   00013    0.6100   -2700.6130  0.2536 
   00014    0.6200   -2726.1270  0.2586 
   00015    0.6250   -2747.1414  0.2581 
   00016    0.6175   -2723.0043  0.2661 
   00017    0.6125   -2756.1708  0.2589 
   00018    0.6225   -2830.6423  0.2593 
   00019    0.6075   -2835.5972  0.2606 
   00020    0.5450   -2794.1751  0.2677 
   00021    0.6150   -2758.3127  0.2750 
   00022    0.5800   -2779.9865  0.2778 
   00023    0.5925   -2768.7272  0.2676 
   00024    0.5950   -2761.1124  0.2654 
   00025    0.5800   -2730.8669  0.2661 
   00026    0.6150   -2714.4699  0.2729 
   00027    0.5750   -2749.9925  0.2716 
   00028    0.6175   -2751.8157  0.2728 
   00029    0.5650   -2777.7417  0.2716 
   00030    0.6325   -2791.4509  0.2689 
   00031    0.6100   -2802.6154  0.2627 
   00032    0.6150   -2837.1766  0.2615 
   00033    0.5775   -2831.4094  0.2543 
   00034    0.5925   -2840.4123  0.2621 
   00035    0.5900   -2849.8558  0.2659 
   00036    0.5750   -2810.3114  0.2699 
   00037    0.5625   -2830.9855  0.2687 
   00038    0.5625   -2839.6606  0.2719 
   00039    0.5925   -2833.5553  0.2672 
   00040    0.5850   -2862.5948  0.2756 
   00041    0.5800   -2800.0647  0.2650 
   00042    0.6200   -2784.2644  0.2658 
   00043    0.6200   -2718.5797  0.2608 
   00044    0.6050   -2731.3386  0.2618 
   00045    0.6200   -2735.8278  0.2642 
   00046    0.5800   -2757.5181  0.2573 
   00047    0.6250   -2761.8388  0.2597 
   00048    0.5925   -2742.7829  0.2581 
