#=====================================================
# File created:        Mon-06-Nov-2023-at-12-32-42PM
# Size of lattice:     40x40
# Number of MC steps:  1000
# Reduced temperature: 1.600
# Run time (s):        6.661672
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -1644.3131  0.2607 
   00001    0.7244   -2254.5545  0.2622 
   00002    0.7100   -2449.9608  0.2641 
   00003    0.6806   -2585.8229  0.2619 
   00004    0.6837   -2696.0566  0.2652 
   00005    0.6756   -2697.9210  0.2792 
   00006    0.6544   -2757.0838  0.2794 
   00007    0.6719   -2800.9932  0.2788 
   00008    0.6556   -2894.5686  0.2821 
   00009    0.6469   -2916.3907  0.2926 
   00010    0.6606   -2955.4446  0.3034 
   00011    0.6587   -2801.5931  0.2957 
   00012    0.6700   -2800.9388  0.2955 
   00013    0.6500   -2878.0780  0.3091 
   00014    0.6462   -2850.0688  0.3151 
   00015    0.6488   -2832.6480  0.2892 
   00016    0.6575   -2790.9056  0.2718 
   00017    0.6825   -2792.1218  0.2803 
   00018    0.6681   -2755.2059  0.2735 
   00019    0.6637   -2764.0081  0.2747 
   00020    0.6600   -2822.8475  0.2647 
   00021    0.6375   -2804.9777  0.2710 
   00022    0.6525   -2816.0924  0.2770 
   00023    0.6813   -2673.1977  0.2790 
   00024    0.7056   -2636.1794  0.2845 
   00025    0.6719   -2753.8387  0.2573 
   00026    0.6850   -2736.4134  0.2690 
   00027    0.6719   -2774.9274  0.2698 
   00028    0.6637   -2856.5983  0.2995 
   00029    0.6494   -2756.0492  0.2937 
   00030    0.6906   -2824.2150  0.2959 
   00031    0.6813   -2794.9915  0.2829 
   00032    0.6687   -2807.5089  0.2845 
   00033    0.6725   -2780.1995  0.3033 
   00034    0.6687   -2737.6239  0.3185 
   00035    0.6637   -2745.7329  0.3025 
   00036    0.6631   -2716.5513  0.3200 
   00037    0.6925   -2672.5096  0.3203 
   00038    0.6587   -2755.9545  0.3094 
   00039    0.6538   -2737.7358  0.2920 
   00040    0.6475   -2890.3359  0.2866 
   00041    0.6631   -2840.2672  0.2753 
   00042    0.6569   -2738.3918  0.2637 
   00043    0.6744   -2842.9681  0.2774 
   00044    0.6619   -2788.1820  0.2689 
   00045    0.6538   -2909.4355  0.2574 
   00046    0.6544   -2813.1547  0.2783 
   00047    0.6794   -2813.1285  0.2614 
   00048    0.6531   -2911.3562  0.2667 
   00049    0.6350   -2860.2024  0.2530 
   00050    0.6581   -2796.4249  0.2681 
   00051    0.6750   -2809.2767  0.2750 
   00052    0.6369   -2826.4717  0.2846 
   00053    0.6538   -2877.6354  0.2909 
   00054    0.6606   -2922.2626  0.2846 
   00055    0.6406   -2875.8894  0.2917 
   00056    0.6469   -2958.5805  0.2672 
   00057    0.6400   -2980.2907  0.2704 
   00058    0.6506   -3019.8768  0.2747 
   00059    0.6544   -3009.6495  0.2810 
   00060    0.6506   -2901.3488  0.2705 
   00061    0.6306   -2873.3402  0.2733 
   00062    0.6469   -2845.7557  0.2929 
   00063    0.6444   -2857.7107  0.3173 
   00064    0.6488   -2886.1474  0.3090 
   00065    0.6431   -2874.1757  0.3044 
   00066    0.6606   -2811.9539  0.3008 
   00067    0.6444   -2775.4970  0.2995 
   00068    0.6800   -2802.5315  0.2733 
   00069    0.6506   -2810.9624  0.2694 
   00070    0.6663   -2781.2341  0.2583 
   00071    0.6544   -2698.3443  0.2586 
   00072    0.6706   -2725.4236  0.2721 
   00073    0.6700   -2816.9702  0.2728 
   00074    0.6700   -2798.8565  0.2817 
   00075    0.6787   -2862.8231  0.2693 
   00076    0.6600   -2808.8347  0.2814 
   00077    0.6544   -2812.8692  0.2814 
   00078    0.6512   -2952.2130  0.2795 
   00079    0.6519   -2785.9549  0.2689 
   00080    0.6500   -2873.3821  0.2798 
   00081    0.6694   -2808.6089  0.2788 
   00082    0.6613   -2823.1074  0.2827 
   00083    0.6675   -2802.2741  0.2835 
   00084    0.6606   -2830.2147  0.2789 
   00085    0.6506   -2794.5876  0.2692 
   00086    0.6500   -2860.5601  0.2823 
   00087    0.6456   -2803.4520  0.2580 
   00088    0.6581   -2841.1472  0.2761 
   00089    0.6587   -2880.0134  0.2584 
   00090    0.6331   -2809.7925  0.2583 
   00091    0.6450   -2765.9867  0.2657 
   00092    0.6725   -2796.3982  0.2660 
   00093    0.6856   -2750.4726  0.2784 
   00094    0.6625   -2675.8767  0.2823 
   00095    0.6744   -2725.5424  0.2856 
   00096    0.6306   -2843.4441  0.2793 
   00097    0.6881   -2854.3052  0.2808 
   00098    0.6562   -2837.7284  0.2611 
   00099    0.6475   -2841.1294  0.2613 
   00100    0.6544   -2813.2882  0.2670 
   00101    0.6644   -2818.3881  0.2656 
   00102    0.6388   -2677.1621  0.2612 
   00103    0.6844   -2743.2718  0.2617 
   00104    0.6525   -2748.1206  0.2652 
   00105    0.6694   -2734.0553  0.2712 
   00106    0.6575   -2884.9560  0.2609 
   00107    0.6488   -2842.6421  0.2611 
   00108    0.6569   -2882.6985  0.2694 
   00109    0.6569   -2906.4337  0.2679 
   00110    0.6400   -2864.3441  0.2623 
   00111    0.6575   -2922.5892  0.2831 
   00112    0.6794   -2817.7393  0.2834 
   00113    0.6637   -2791.9615  0.2807 
   00114    0.6450   -2801.4824  0.2688 
   00115    0.6488   -2811.6183  0.2690 
   00116    0.6763   -2705.3233  0.2771 
   00117    0.6681   -2830.8831  0.2758 
   00118    0.6388   -2837.5792  0.2605 
   00119    0.6525   -2848.7040  0.2752 
   00120    0.6462   -2852.6263  0.2558 
   00121    0.6594   -2832.2743  0.2830 
   00122    0.6494   -2781.1465  0.2786 
   00123    0.6656   -2813.2690  0.2633 
   00124    0.6419   -2906.2018  0.2588 
   00125    0.6644   -2886.2214  0.2716 
   00126    0.6469   -2894.9901  0.2748 
   00127    0.6481   -2836.9341  0.2695 
   00128    0.6556   -2854.5228  0.2575 
   00129    0.6394   -2934.9336  0.2625 
   00130    0.6269   -2938.0052  0.2629 
   00131    0.6488   -2838.9275  0.2550 
   00132    0.6575   -2808.5186  0.2659 
   00133    0.6713   -2877.3062  0.2796 
   00134    0.6412   -2891.4367  0.2809 
   00135    0.6675   -2874.4683  0.2912 
   00136    0.6600   -2856.1230  0.3221 
   00137    0.6606   -2859.7211  0.3152 
   00138    0.6450   -2888.7492  0.3279 
   00139    0.6700   -2824.1580  0.3069 
   00140    0.6581   -2859.4429  0.2839 
   00141    0.6594   -2864.8820  0.2832 
   00142    0.6587   -2850.9604  0.2852 
   00143    0.6481   -2907.6440  0.2936 
   00144    0.6450   -2922.1814  0.3002 
   00145    0.6288   -2855.1721  0.2679 
   00146    0.6562   -2831.8062  0.2770 
   00147    0.6575   -2787.0418  0.2777 
   00148    0.6869   -2760.3957  0.2669 
   00149    0.6906   -2652.6585  0.2598 
   00150    0.6663   -2759.8783  0.2785 
   00151    0.6606   -2872.2528  0.2820 
   00152    0.6394   -3006.1024  0.2750 
   00153    0.6319   -2960.4800  0.2698 
   00154    0.6512   -2884.6070  0.2763 
   00155    0.6481   -2911.5014  0.2681 
   00156    0.6456   -2911.7026  0.2892 
   00157    0.6519   -2861.7475  0.2811 
   00158    0.6631   -2783.5078  0.2670 
   00159    0.6394   -2827.6913  0.2643 
   00160    0.6519   -2868.1837  0.2622 
   00161    0.6725   -2792.1195  0.2903 
   00162    0.6525   -2831.1050  0.2677 
   00163    0.6512   -2850.4153  0.2620 
   00164    0.6488   -2805.1579  0.2600 
   00165    0.6600   -2735.8355  0.2618 
   00166    0.6781   -2787.9046  0.2866 
   00167    0.6544   -2876.5857  0.3020 
   00168    0.6556   -2806.5713  0.2743 
   00169    0.6744   -2809.8949  0.2780 
   00170    0.6675   -2864.8441  0.2684 
   00171    0.6737   -2842.3278  0.2709 
   00172    0.6587   -2815.1854  0.2689 
   00173    0.6538   -2811.3167  0.2521 
   00174    0.6775   -2814.4128  0.2596 
   00175    0.6781   -2855.8602  0.2698 
   00176    0.6531   -2902.0028  0.2815 
   00177    0.6350   -2834.6089  0.2782 
   00178    0.6506   -2798.6451  0.2741 
   00179    0.6488   -2810.4458  0.2647 
   00180    0.6369   -2820.7677  0.2524 
   00181    0.6706   -2789.0685  0.2535 
   00182    0.6488   -2799.5861  0.2557 
   00183    0.6425   -2878.3918  0.2661 
   00184    0.6613   -2846.0518  0.2589 
   00185    0.6312   -2843.0060  0.2567 
   00186    0.6713   -2910.3052  0.2814 
   00187    0.6550   -2786.5835  0.2617 
   00188    0.6600   -2894.0574  0.2918 
   00189    0.6631   -2849.7964  0.2876 
   00190    0.6562   -2836.0248  0.2960 
   00191    0.6681   -2861.4085  0.2914 
   00192    0.6356   -2905.9269  0.2746 
   00193    0.6388   -2859.3771  0.2971 
   00194    0.6663   -2959.3076  0.2987 
   00195    0.6550   -2821.7087  0.2962 
   00196    0.6431   -2931.0114  0.2954 
   00197    0.6581   -2813.9640  0.2931 
   00198    0.6725   -2840.8453  0.2823 
   00199    0.6637   -2781.0473  0.2719 
   00200    0.6450   -2720.2303  0.2661 
   00201    0.6731   -2687.1376  0.2706 
   00202    0.6769   -2717.7758  0.2795 
   00203    0.6637   -2706.2901  0.2969 
   00204    0.6794   -2780.8862  0.2944 
   00205    0.6538   -2859.4795  0.2813 
   00206    0.6525   -2761.5479  0.2778 
   00207    0.6375   -2882.0815  0.2816 
   00208    0.6550   -2822.0353  0.2624 
   00209    0.6594   -2814.8491  0.2798 
   00210    0.6650   -2814.8918  0.2872 
   00211    0.6581   -2842.7465  0.3001 
   00212    0.6675   -2803.2042  0.2950 
   00213    0.6725   -2746.2267  0.2937 
   00214    0.6694   -2898.3311  0.2931 
   00215    0.6438   -2851.9333  0.2869 
   00216    0.6519   -2822.6541  0.2810 
   00217    0.6769   -2773.1851  0.2949 
   00218    0.6744   -2769.1247  0.2832 
   00219    0.6781   -2794.7664  0.2828 
   00220    0.6819   -2811.2341  0.2794 
   00221    0.6706   -2727.9761  0.2603 
   00222    0.6619   -2777.8663  0.2566 
   00223    0.6506   -2823.9730  0.2635 
   00224    0.6600   -2837.0677  0.2690 
   00225    0.6663   -2809.1774  0.2804 
   00226    0.6631   -2764.3503  0.3016 
   00227    0.6681   -2780.8873  0.3041 
   00228    0.6669   -2710.6954  0.2981 
   00229    0.6569   -2776.1962  0.2893 
   00230    0.6587   -2872.8139  0.2903 
   00231    0.6625   -2842.3540  0.2976 
   00232    0.6581   -2857.8132  0.2706 
   00233    0.6687   -2832.7018  0.2726 
   00234    0.6750   -2828.3701  0.2734 
   00235    0.6606   -2813.5114  0.2636 
   00236    0.6531   -2854.8253  0.2676 
   00237    0.6856   -2820.0094  0.2747 
   00238    0.6431   -2839.3237  0.2665 
   00239    0.6600   -2788.4015  0.2657 
   00240    0.6875   -2919.4884  0.2548 
   00241    0.6794   -2825.9330  0.2707 
   00242    0.6687   -2810.6739  0.2630 
   00243    0.6619   -2813.3535  0.2811 
   00244    0.6781   -2809.8129  0.2835 
   00245    0.6444   -2756.3576  0.2689 
   00246    0.6650   -2826.0709  0.2777 
   00247    0.6512   -2802.0030  0.2722 
   00248    0.6619   -2844.2309  0.2764 
   00249    0.6406   -2870.7511  0.2666 
   00250    0.6619   -2769.0300  0.2743 
   00251    0.6475   -2770.4840  0.2590 
   00252    0.6569   -2800.6500  0.2697 
   00253    0.6481   -2776.4812  0.2523 
   00254    0.6681   -2805.0784  0.2700 
   00255    0.6519   -2833.8166  0.2614 
   00256    0.6475   -2809.1721  0.2588 
   00257    0.6737   -2759.8229  0.2636 
   00258    0.6713   -2668.7087  0.2927 
   00259    0.6750   -2754.1003  0.3032 
   00260    0.6763   -2699.5867  0.3165 
   00261    0.6881   -2676.7805  0.3115 
   00262    0.6706   -2788.1280  0.3215 
   00263    0.6850   -2785.9966  0.3425 
   00264    0.6981   -2749.9466  0.3319 
   00265    0.6944   -2745.1966  0.3047 
   00266    0.6681   -2722.9312  0.3235 
   00267    0.6663   -2766.0102  0.3375 
   00268    0.6756   -2771.4206  0.3394 
   00269    0.6694   -2740.7481  0.3091 
   00270    0.6663   -2777.9027  0.2732 
   00271    0.6656   -2757.4846  0.2875 
   00272    0.6694   -2722.1471  0.2818 
   00273    0.6681   -2678.5117  0.2953 
   00274    0.6906   -2779.2397  0.2720 
   00275    0.6569   -2743.3954  0.2686 
   00276    0.6675   -2800.5105  0.2768 
   00277    0.6725   -2839.8559  0.2562 
   00278    0.6575   -2876.5955  0.2718 
   00279    0.6475   -2833.1891  0.2675 
   00280    0.6525   -2811.6536  0.2795 
   00281    0.6425   -2816.8746  0.2830 
   00282    0.6581   -2834.5023  0.2825 
   00283    0.6544   -2887.2177  0.2902 
   00284    0.6325   -2886.0831  0.2858 
   00285    0.6444   -2807.1109  0.2994 
   00286    0.6806   -2791.4794  0.2786 
   00287    0.6606   -2914.4555  0.3072 
   00288    0.6444   -2837.3202  0.3084 
   00289    0.6713   -2838.5119  0.3101 
   00290    0.6625   -2794.8003  0.2910 
   00291    0.6331   -2773.7147  0.3067 
   00292    0.6787   -2635.9486  0.3039 
   00293    0.6756   -2695.6040  0.2941 
   00294    0.6594   -2864.0968  0.2869 
   00295    0.6613   -2773.7926  0.2701 
   00296    0.6669   -2737.8471  0.2617 
   00297    0.6681   -2712.7362  0.2627 
   00298    0.6606   -2753.0808  0.2667 
   00299    0.6706   -2796.3160  0.2770 
   00300    0.6769   -2814.7340  0.2829 
   00301    0.6644   -2949.2737  0.2800 
   00302    0.6344   -2903.7260  0.2635 
   00303    0.6637   -2918.0176  0.2949 
   00304    0.6544   -2853.3622  0.2915 
   00305    0.6581   -2844.1526  0.3062 
   00306    0.6525   -2833.8601  0.3029 
   00307    0.6400   -2902.7089  0.2965 
   00308    0.6606   -2863.7386  0.2961 
   00309    0.6300   -2847.2648  0.2932 
   00310    0.6637   -2745.9821  0.2960 
   00311    0.6550   -2752.1225  0.2805 
   00312    0.6556   -2767.2330  0.2780 
   00313    0.6681   -2790.1624  0.2804 
   00314    0.6756   -2732.1073  0.2856 
   00315    0.6869   -2736.2656  0.3001 
   00316    0.6581   -2846.3281  0.3054 
   00317    0.6506   -2857.5775  0.3075 
   00318    0.6506   -2820.6866  0.3118 
   00319    0.6613   -2829.2457  0.3261 
   00320    0.6756   -2844.9442  0.3167 
   00321    0.6763   -2904.3501  0.2862 
   00322    0.6481   -2888.7601  0.2760 
   00323    0.6619   -2869.6895  0.2617 
   00324    0.6506   -2797.4437  0.2615 
   00325    0.6506   -2851.0126  0.2541 
   00326    0.6787   -2726.1322  0.2532 
   00327    0.6837   -2746.8355  0.2649 
   00328    0.6631   -2823.3527  0.2643 
   00329    0.6756   -2757.1542  0.2900 
   00330    0.6713   -2686.9100  0.2968 
   00331    0.6725   -2740.8731  0.2852 
   00332    0.6719   -2747.4242  0.2941 
   00333    0.6587   -2824.0791  0.3093 
   00334    0.6462   -2845.9155  0.2946 
   00335    0.6388   -2794.1850  0.3173 
   00336    0.6438   -2794.2718  0.3053 
   00337    0.6544   -2796.6828  0.3203 
   00338    0.6731   -2771.9383  0.3036 
   00339    0.6650   -2752.7871  0.3075 
   00340    0.6731   -2708.2634  0.3014 
   00341    0.6756   -2711.5442  0.3123 
   00342    0.6581   -2776.7133  0.2990 
   00343    0.6744   -2829.5050  0.2850 
   00344    0.6400   -2818.4480  0.2776 
   00345    0.6375   -2874.5272  0.2657 
   00346    0.6819   -2781.0585  0.2609 
   00347    0.6412   -2863.0300  0.2533 
   00348    0.6575   -2831.6744  0.2722 
   00349    0.6550   -2881.5920  0.2814 
   00350    0.6525   -2767.1672  0.2860 
   00351    0.6669   -2744.5915  0.2782 
   00352    0.6469   -2796.0592  0.2811 
   00353    0.6675   -2818.9548  0.2758 
   00354    0.6644   -2872.2940  0.2657 
   00355    0.6525   -2847.4517  0.2632 
   00356    0.6650   -2876.0167  0.2755 
   00357    0.6587   -2858.2866  0.2633 
   00358    0.6388   -2880.9356  0.2629 
   00359    0.6406   -2821.7513  0.2744 
   00360    0.6494   -2867.1731  0.2982 
   00361    0.6625   -2735.3014  0.2955 
   00362    0.6644   -2767.4014  0.2905 
   00363    0.6719   -2735.7609  0.2943 
   00364    0.6450   -2884.5200  0.3100 
   00365    0.6669   -2872.4085  0.3082 
   00366    0.6581   -2834.5784  0.3159 
   00367    0.6481   -2862.6125  0.2962 
   00368    0.6531   -2853.9078  0.2877 
   00369    0.6550   -2889.5252  0.2939 
   00370    0.6538   -2849.1425  0.2903 
   00371    0.6600   -2795.1392  0.2815 
   00372    0.6606   -2741.0006  0.2823 
   00373    0.6837   -2826.7054  0.2781 
   00374    0.6475   -2870.5649  0.2667 
   00375    0.6444   -2859.9925  0.2760 
   00376    0.6544   -2761.2400  0.2741 
   00377    0.6562   -2783.3676  0.2825 
   00378    0.6775   -2784.4936  0.2754 
   00379    0.6581   -2842.4768  0.2828 
   00380    0.6600   -2870.8161  0.2686 
   00381    0.6294   -2946.3254  0.2788 
   00382    0.6519   -2903.0990  0.2934 
   00383    0.6431   -2885.3077  0.2976 
   00384    0.6631   -2879.0153  0.2944 
   00385    0.6544   -2824.9215  0.2840 
   00386    0.6394   -2767.7665  0.3197 
   00387    0.6725   -2804.1440  0.3011 
   00388    0.6625   -2813.3803  0.2960 
