#=====================================================
# File created:        Mon-06-Nov-2023-at-02-20-15PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.400
# Run time (s):        10.691266
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -440.7972  0.2677 
   00001    0.7275    -607.8867  0.2625 
   00002    0.6375    -723.0367  0.2616 
   00003    0.5875    -820.3393  0.2725 
   00004    0.5800    -909.5773  0.2951 
   00005    0.5375    -942.1966  0.2828 
   00006    0.5575    -972.5525  0.2888 
   00007    0.5450   -1005.8935  0.2889 
   00008    0.5350   -1033.5126  0.2826 
   00009    0.5300   -1058.9317  0.3210 
   00010    0.5225   -1091.9630  0.3218 
   00011    0.4875   -1102.0365  0.3237 
   00012    0.5350   -1118.6969  0.3298 
   00013    0.4700   -1143.8283  0.3214 
   00014    0.5000   -1155.4742  0.3345 
   00015    0.5175   -1175.0362  0.3461 
   00016    0.4725   -1181.7460  0.3617 
   00017    0.4850   -1191.1027  0.3737 
   00018    0.5050   -1205.5653  0.3833 
   00019    0.4475   -1219.9519  0.3851 
   00020    0.4600   -1246.0384  0.3948 
   00021    0.4525   -1244.3994  0.4129 
   00022    0.4400   -1247.6597  0.4180 
   00023    0.4875   -1255.1020  0.4124 
   00024    0.5350   -1247.3512  0.4300 
   00025    0.4125   -1254.2292  0.4274 
   00026    0.4675   -1256.7062  0.4398 
   00027    0.4925   -1262.9020  0.4515 
   00028    0.4425   -1270.8946  0.4502 
   00029    0.4650   -1271.5544  0.4430 
   00030    0.4350   -1281.4604  0.4409 
   00031    0.4825   -1292.3116  0.4522 
   00032    0.4250   -1298.5488  0.4557 
   00033    0.5050   -1288.3448  0.4634 
   00034    0.4750   -1289.9898  0.4611 
   00035    0.4250   -1305.9554  0.4630 
   00036    0.4750   -1298.8286  0.4753 
   00037    0.4750   -1303.3435  0.4878 
   00038    0.4650   -1315.1440  0.4813 
   00039    0.4575   -1322.6642  0.4752 
   00040    0.4250   -1322.3410  0.4678 
   00041    0.4550   -1313.7023  0.4742 
   00042    0.4375   -1323.5764  0.4757 
   00043    0.3675   -1313.6531  0.4788 
   00044    0.4675   -1333.0773  0.4828 
   00045    0.4425   -1343.7788  0.5061 
   00046    0.4375   -1341.3094  0.4996 
   00047    0.4325   -1323.6289  0.4979 
   00048    0.4200   -1318.6169  0.4929 
   00049    0.4425   -1308.7009  0.4813 
   00050    0.4400   -1317.4920  0.4908 
   00051    0.4525   -1303.2674  0.4958 
   00052    0.4500   -1316.0877  0.4990 
   00053    0.4675   -1306.2740  0.5144 
   00054    0.4300   -1329.9778  0.5234 
   00055    0.4350   -1333.4723  0.5302 
   00056    0.4450   -1347.3907  0.5366 
   00057    0.3950   -1352.2544  0.5477 
   00058    0.4375   -1356.3399  0.5496 
   00059    0.4150   -1352.3948  0.5525 
   00060    0.3875   -1352.0565  0.5421 
   00061    0.5050   -1346.5924  0.5332 
   00062    0.4400   -1330.6088  0.5398 
   00063    0.4250   -1339.2408  0.5469 
   00064    0.4200   -1309.6929  0.5476 
   00065    0.4375   -1313.0845  0.5618 
   00066    0.4175   -1336.9062  0.5462 
   00067    0.4325   -1323.6658  0.5402 
   00068    0.4500   -1326.7244  0.5462 
   00069    0.5075   -1335.7396  0.5340 
   00070    0.4425   -1335.0596  0.5306 
   00071    0.4300   -1340.6950  0.5392 
   00072    0.4175   -1325.8306  0.5348 
   00073    0.4575   -1333.5629  0.5307 
   00074    0.4975   -1319.1493  0.5325 
   00075    0.4650   -1322.3599  0.5307 
   00076    0.4525   -1322.4123  0.5300 
   00077    0.4250   -1337.8057  0.5385 
   00078    0.4600   -1337.3802  0.5524 
   00079    0.4600   -1345.2398  0.5442 
   00080    0.4475   -1338.0909  0.5531 
   00081    0.4350   -1330.6938  0.5564 
   00082    0.4475   -1319.1574  0.5624 
   00083    0.4625   -1310.0938  0.5540 
   00084    0.4425   -1307.3752  0.5594 
   00085    0.4700   -1315.6819  0.5668 
   00086    0.4125   -1319.2653  0.5708 
   00087    0.4250   -1333.4255  0.5776 
   00088    0.4325   -1320.9965  0.5799 
   00089    0.4650   -1336.8568  0.5732 
   00090    0.4675   -1342.3225  0.5723 
   00091    0.4525   -1336.2918  0.5859 
   00092    0.4575   -1322.6157  0.5942 
   00093    0.4600   -1340.6724  0.6169 
   00094    0.4450   -1344.1234  0.6081 
   00095    0.4600   -1353.3847  0.6276 
   00096    0.4525   -1340.6343  0.6138 
   00097    0.4950   -1321.2086  0.6168 
   00098    0.4775   -1335.7494  0.6167 
   00099    0.4625   -1342.2448  0.6099 
   00100    0.3975   -1345.3349  0.6103 
   00101    0.4125   -1356.7843  0.6122 
   00102    0.4100   -1354.3662  0.6220 
   00103    0.4300   -1357.5833  0.6306 
   00104    0.4350   -1355.1043  0.6298 
   00105    0.4175   -1344.5898  0.6314 
   00106    0.4725   -1345.9591  0.6393 
   00107    0.4325   -1355.5520  0.6333 
   00108    0.4225   -1361.3547  0.6357 
   00109    0.4150   -1344.8616  0.6345 
   00110    0.4850   -1348.6783  0.6311 
   00111    0.4975   -1347.8109  0.6238 
   00112    0.4550   -1349.9073  0.6430 
   00113    0.4175   -1362.2892  0.6449 
   00114    0.4350   -1364.1372  0.6380 
   00115    0.4150   -1379.4573  0.6370 
   00116    0.4100   -1379.2004  0.6357 
   00117    0.4775   -1377.0259  0.6376 
   00118    0.4425   -1373.7036  0.6501 
   00119    0.4150   -1387.1493  0.6723 
   00120    0.3725   -1377.3322  0.6832 
   00121    0.3800   -1378.0578  0.6888 
   00122    0.4425   -1378.0806  0.6823 
   00123    0.4300   -1380.2045  0.6738 
   00124    0.4300   -1379.1881  0.6771 
   00125    0.4175   -1385.0299  0.6794 
   00126    0.4000   -1376.5581  0.6788 
   00127    0.4225   -1372.0931  0.6888 
   00128    0.4900   -1386.4150  0.7058 
   00129    0.4350   -1392.5173  0.7065 
   00130    0.4425   -1396.6683  0.7007 
   00131    0.3800   -1387.6530  0.6995 
   00132    0.4000   -1373.3819  0.6990 
   00133    0.4475   -1376.7908  0.7085 
   00134    0.4625   -1376.7139  0.7123 
   00135    0.4525   -1383.3992  0.7204 
   00136    0.4125   -1380.1134  0.7344 
   00137    0.3975   -1384.9770  0.7295 
   00138    0.3950   -1385.4480  0.7272 
   00139    0.4250   -1387.4030  0.7311 
   00140    0.4150   -1382.2329  0.7242 
   00141    0.4550   -1390.3109  0.7293 
   00142    0.4450   -1396.0128  0.7295 
   00143    0.4100   -1388.2475  0.7267 
   00144    0.3975   -1403.5483  0.7351 
   00145    0.4525   -1400.5822  0.7413 
   00146    0.4450   -1400.5832  0.7537 
   00147    0.4500   -1386.7479  0.7642 
   00148    0.4200   -1387.3150  0.7685 
   00149    0.3900   -1384.9974  0.7752 
   00150    0.3975   -1392.7431  0.7778 
   00151    0.4300   -1401.6543  0.7874 
   00152    0.3975   -1419.8028  0.7965 
   00153    0.4050   -1406.1050  0.7988 
   00154    0.4375   -1397.5884  0.7991 
   00155    0.3950   -1395.5005  0.7999 
   00156    0.4400   -1403.0951  0.8004 
   00157    0.4450   -1404.9655  0.7982 
   00158    0.4550   -1400.5037  0.7999 
   00159    0.3775   -1406.1330  0.7971 
   00160    0.4175   -1411.6057  0.8088 
   00161    0.3900   -1417.3473  0.8230 
   00162    0.4450   -1406.0980  0.8120 
   00163    0.4375   -1419.4672  0.8188 
   00164    0.4200   -1415.9111  0.8198 
   00165    0.3950   -1413.1037  0.8224 
   00166    0.4625   -1415.8015  0.8248 
   00167    0.4250   -1411.7668  0.8212 
   00168    0.4250   -1414.7773  0.8262 
   00169    0.4475   -1406.1767  0.8292 
   00170    0.4600   -1412.5949  0.8334 
   00171    0.3900   -1419.7388  0.8332 
   00172    0.4375   -1432.5008  0.8459 
   00173    0.4175   -1426.6263  0.8395 
   00174    0.4375   -1406.9523  0.8387 
   00175    0.4150   -1407.6911  0.8354 
   00176    0.4625   -1410.0147  0.8399 
   00177    0.4100   -1418.3058  0.8391 
   00178    0.4200   -1418.8301  0.8369 
   00179    0.3775   -1428.3517  0.8427 
   00180    0.4575   -1435.0269  0.8470 
   00181    0.4125   -1428.6664  0.8483 
   00182    0.4125   -1426.5671  0.8340 
   00183    0.3950   -1425.0924  0.8308 
   00184    0.4050   -1431.3604  0.8366 
   00185    0.4300   -1423.9462  0.8388 
   00186    0.4025   -1407.2386  0.8334 
   00187    0.4525   -1419.4154  0.8401 
   00188    0.3975   -1436.0772  0.8419 
   00189    0.4275   -1425.7202  0.8452 
   00190    0.4500   -1421.3714  0.8468 
   00191    0.3975   -1411.2510  0.8350 
   00192    0.4025   -1419.7963  0.8215 
   00193    0.4300   -1404.0603  0.8168 
   00194    0.3975   -1400.5692  0.8224 
   00195    0.4475   -1388.1627  0.8272 
   00196    0.4175   -1402.4830  0.8255 
   00197    0.4300   -1413.8885  0.8330 
   00198    0.3650   -1393.4853  0.8287 
   00199    0.4475   -1396.2581  0.8273 
   00200    0.3975   -1400.8953  0.8359 
   00201    0.4575   -1404.7445  0.8482 
   00202    0.4325   -1409.6132  0.8519 
   00203    0.4325   -1413.0208  0.8562 
   00204    0.4650   -1406.1536  0.8613 
   00205    0.4200   -1421.0010  0.8630 
   00206    0.4350   -1413.1753  0.8613 
   00207    0.4450   -1426.8902  0.8681 
   00208    0.4425   -1421.3377  0.8620 
   00209    0.4150   -1407.3338  0.8587 
   00210    0.4300   -1400.3519  0.8715 
   00211    0.4325   -1405.2109  0.8784 
   00212    0.4500   -1395.9873  0.8749 
   00213    0.4675   -1415.0772  0.8794 
   00214    0.4175   -1410.8958  0.8814 
   00215    0.3800   -1421.1263  0.8899 
   00216    0.3625   -1416.7424  0.8933 
   00217    0.4225   -1414.5776  0.8934 
   00218    0.4250   -1403.6011  0.8862 
   00219    0.4325   -1415.7975  0.8966 
   00220    0.4250   -1422.6630  0.8978 
   00221    0.4175   -1425.1620  0.8994 
   00222    0.3875   -1432.5676  0.8943 
   00223    0.4600   -1420.7582  0.8859 
   00224    0.4225   -1424.8429  0.8838 
   00225    0.4200   -1420.9463  0.8873 
   00226    0.4150   -1423.3628  0.8930 
   00227    0.4275   -1424.0414  0.8962 
   00228    0.4375   -1437.5266  0.8950 
   00229    0.3875   -1438.6881  0.8926 
   00230    0.4000   -1421.8987  0.8890 
   00231    0.4600   -1428.0823  0.8852 
   00232    0.4300   -1440.9952  0.8911 
   00233    0.4025   -1442.9289  0.8947 
   00234    0.4550   -1435.8686  0.8870 
   00235    0.4400   -1435.3886  0.8906 
   00236    0.4175   -1437.5418  0.8936 
   00237    0.4325   -1431.5688  0.8969 
   00238    0.4350   -1428.8871  0.8919 
   00239    0.4275   -1432.3163  0.8995 
   00240    0.4325   -1425.1277  0.8981 
