#=====================================================
# File created:        Mon-06-Nov-2023-at-03-03-47PM
# Size of lattice:     80x80
# Number of MC steps:  1000
# Reduced temperature: 1.400
# Run time (s):        113.014667
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -6208.7067  0.2541 
   00001    0.7398   -9253.6724  0.2612 
   00002    0.6803  -10595.5054  0.2582 
   00003    0.6416  -11202.6551  0.2584 
   00004    0.6281  -11284.3094  0.2630 
   00005    0.6319  -11565.9059  0.2595 
   00006    0.6366  -11851.9551  0.2551 
   00007    0.6164  -12060.5670  0.2684 
   00008    0.6083  -12078.6219  0.2763 
   00009    0.6070  -12113.0834  0.2873 
   00010    0.6156  -11764.7579  0.2905 
   00011    0.6377  -12008.6561  0.2899 
   00012    0.6291  -11958.0456  0.2927 
   00013    0.6217  -12094.5598  0.2915 
   00014    0.6197  -11960.0549  0.2807 
   00015    0.6122  -12189.1567  0.2862 
   00016    0.6091  -12019.8246  0.2830 
   00017    0.6250  -11881.5215  0.2791 
   00018    0.6291  -11910.2813  0.2859 
   00019    0.6236  -12002.7410  0.2794 
   00020    0.6289  -11962.6599  0.2866 
   00021    0.6138  -11789.2151  0.2943 
   00022    0.6280  -11897.9374  0.2852 
   00023    0.6184  -12029.9127  0.2788 
   00024    0.6172  -11950.4297  0.2756 
   00025    0.6242  -11958.4761  0.2668 
   00026    0.6267  -12077.6634  0.2717 
   00027    0.6164  -12024.7160  0.2636 
   00028    0.6161  -12058.2922  0.2602 
   00029    0.6092  -12157.5775  0.2557 
   00030    0.6164  -12050.1913  0.2548 
   00031    0.6139  -12346.9553  0.2577 
   00032    0.6225  -12275.0393  0.2531 
   00033    0.6047  -12219.8090  0.2536 
   00034    0.6238  -12143.3494  0.2556 
   00035    0.6158  -12112.5570  0.2554 
   00036    0.6202  -12051.4698  0.2591 
   00037    0.6177  -12003.7716  0.2717 
   00038    0.6214  -11853.4415  0.2749 
   00039    0.6150  -11949.7273  0.2633 
   00040    0.6208  -12012.3162  0.2603 
   00041    0.6189  -11971.6728  0.2681 
   00042    0.6036  -11874.4113  0.2601 
   00043    0.6112  -12008.5082  0.2716 
   00044    0.6136  -12243.8708  0.2814 
   00045    0.6100  -12211.3347  0.2829 
   00046    0.6153  -12170.1282  0.2898 
   00047    0.6088  -12127.6752  0.3038 
   00048    0.6177  -11864.9517  0.2826 
   00049    0.6222  -12151.7859  0.2857 
   00050    0.6089  -12005.6332  0.2818 
   00051    0.6194  -12071.6188  0.2830 
   00052    0.6038  -12219.0908  0.2840 
   00053    0.6445  -11967.9211  0.2849 
   00054    0.6116  -12186.0629  0.2834 
   00055    0.6191  -12197.3770  0.2935 
   00056    0.6152  -12221.7639  0.2967 
   00057    0.6017  -12387.8320  0.2913 
   00058    0.6131  -12254.1712  0.2807 
   00059    0.6086  -12104.8897  0.2878 
   00060    0.6134  -12086.2561  0.2787 
   00061    0.6220  -11760.7445  0.2828 
   00062    0.6198  -11912.4883  0.2742 
   00063    0.6131  -11941.5033  0.2700 
   00064    0.6267  -11814.7184  0.2654 
   00065    0.6205  -11969.0820  0.2650 
   00066    0.6220  -12132.4893  0.2666 
   00067    0.6153  -12074.6836  0.2642 
   00068    0.6217  -12112.2408  0.2573 
   00069    0.6162  -12170.9371  0.2610 
   00070    0.6108  -12221.5348  0.2626 
   00071    0.6105  -12116.7495  0.2582 
   00072    0.6089  -12317.8516  0.2681 
   00073    0.6055  -12170.9234  0.2706 
   00074    0.6059  -12220.3595  0.2770 
   00075    0.6092  -12309.9318  0.2746 
   00076    0.5936  -12319.2203  0.2772 
   00077    0.6112  -12195.9717  0.2721 
   00078    0.6173  -12330.7350  0.2755 
   00079    0.6102  -12312.3949  0.2731 
   00080    0.6059  -12348.7243  0.2664 
   00081    0.6086  -12264.6776  0.2659 
   00082    0.6159  -12331.2135  0.2676 
   00083    0.6123  -12424.4991  0.2681 
   00084    0.6064  -12234.0686  0.2653 
   00085    0.6172  -12044.0231  0.2686 
   00086    0.6078  -12152.5823  0.2654 
   00087    0.6223  -12198.9123  0.2612 
   00088    0.6127  -12054.6560  0.2544 
   00089    0.6184  -12110.6238  0.2519 
   00090    0.6050  -12125.0390  0.2529 
   00091    0.6030  -12163.8611  0.2598 
   00092    0.6122  -11834.4718  0.2557 
   00093    0.6208  -11986.8535  0.2563 
   00094    0.6164  -11983.6841  0.2552 
   00095    0.6148  -12022.2079  0.2609 
   00096    0.6102  -12093.4591  0.2667 
   00097    0.6177  -12143.2747  0.2667 
   00098    0.6111  -12196.0706  0.2710 
   00099    0.6139  -11989.1685  0.2702 
   00100    0.6186  -12096.1855  0.2605 
   00101    0.6247  -12042.9151  0.2653 
   00102    0.6072  -12118.4126  0.2583 
   00103    0.6147  -12221.7919  0.2625 
   00104    0.6147  -12240.3316  0.2595 
   00105    0.6088  -12325.8087  0.2594 
   00106    0.6106  -12232.0271  0.2685 
   00107    0.6136  -12008.7615  0.2625 
   00108    0.6183  -12114.1751  0.2685 
