#=====================================================
# File created:        Tue-07-Nov-2023-at-11-54-09AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.200
# Run time (s):        15.114401
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -354.3510  0.2670 
   00001    0.6625    -481.1633  0.2662 
   00002    0.6750    -610.8690  0.2741 
   00003    0.6150    -726.9589  0.2745 
   00004    0.6400    -827.1481  0.2900 
   00005    0.5875    -904.2163  0.2885 
   00006    0.5550    -951.2110  0.2756 
   00007    0.5900    -997.8711  0.2801 
   00008    0.6100   -1044.7061  0.2941 
   00009    0.5800   -1090.0629  0.2921 
   00010    0.4850   -1118.2337  0.2775 
   00011    0.5450   -1164.2178  0.2887 
   00012    0.5225   -1191.6077  0.2843 
   00013    0.5275   -1205.9770  0.2943 
   00014    0.5100   -1231.5093  0.3025 
   00015    0.4950   -1244.9697  0.2922 
   00016    0.5375   -1264.6209  0.2860 
   00017    0.4650   -1282.5519  0.2859 
   00018    0.5525   -1292.3809  0.2952 
   00019    0.4900   -1296.4480  0.2915 
   00020    0.4675   -1310.1319  0.2897 
   00021    0.5275   -1320.3039  0.2918 
   00022    0.5000   -1323.4319  0.2977 
   00023    0.4725   -1327.0242  0.2964 
   00024    0.4775   -1341.5112  0.3023 
   00025    0.5050   -1349.6430  0.3003 
   00026    0.4875   -1354.5463  0.3038 
   00027    0.4650   -1361.6838  0.3008 
   00028    0.4650   -1368.3323  0.3012 
   00029    0.4825   -1370.3690  0.3030 
   00030    0.4325   -1373.6663  0.3049 
   00031    0.4775   -1374.9221  0.3040 
   00032    0.5175   -1379.9193  0.2997 
   00033    0.5075   -1377.6370  0.3061 
   00034    0.5025   -1387.4631  0.3129 
   00035    0.4725   -1391.8578  0.3039 
   00036    0.4650   -1393.0551  0.3194 
   00037    0.4950   -1398.6931  0.3197 
   00038    0.4975   -1399.4924  0.3221 
   00039    0.4900   -1401.8833  0.3218 
   00040    0.4975   -1406.4687  0.3135 
   00041    0.4875   -1403.4911  0.3147 
   00042    0.4975   -1410.9659  0.3130 
   00043    0.4750   -1410.9070  0.3119 
   00044    0.5200   -1413.0156  0.3148 
   00045    0.4625   -1418.6600  0.3088 
   00046    0.4725   -1417.9410  0.3076 
   00047    0.4525   -1419.4536  0.3112 
   00048    0.4775   -1427.0689  0.3122 
   00049    0.4975   -1426.6167  0.3120 
   00050    0.4500   -1425.0026  0.3179 
   00051    0.4800   -1419.3296  0.3097 
   00052    0.4475   -1423.0343  0.3128 
   00053    0.4500   -1421.1441  0.3032 
   00054    0.4650   -1425.5565  0.2959 
   00055    0.5075   -1433.0513  0.3039 
   00056    0.4950   -1425.3222  0.3128 
   00057    0.4550   -1427.2586  0.3177 
   00058    0.4575   -1424.1686  0.3187 
   00059    0.4725   -1417.0526  0.3220 
   00060    0.4975   -1419.0112  0.3248 
   00061    0.4600   -1422.4982  0.3152 
   00062    0.5025   -1422.0742  0.3182 
   00063    0.4525   -1429.0816  0.3107 
   00064    0.4925   -1422.7788  0.3135 
   00065    0.5025   -1417.7419  0.3167 
