#=====================================================
# File created:        Mon-06-Nov-2023-at-12-33-43PM
# Size of lattice:     60x60
# Number of MC steps:  1000
# Reduced temperature: 0.200
# Run time (s):        15.634556
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -3528.9842  0.2589 
   00001    0.6750   -4690.5986  0.2554 
   00002    0.6581   -5691.4088  0.2572 
   00003    0.6419   -6522.0731  0.2612 
   00004    0.6158   -7293.2049  0.2656 
   00005    0.6028   -7936.6916  0.2716 
   00006    0.5761   -8425.9102  0.2729 
   00007    0.5703   -8897.5085  0.2767 
   00008    0.5619   -9285.1614  0.2747 
   00009    0.5458   -9646.6659  0.2730 
   00010    0.5739   -9968.5774  0.2736 
   00011    0.5394  -10256.0477  0.2766 
   00012    0.5353  -10520.8225  0.2755 
   00013    0.5358  -10722.0631  0.2771 
   00014    0.5467  -10950.3065  0.2796 
   00015    0.5183  -11109.4485  0.2801 
   00016    0.5117  -11286.2184  0.2800 
   00017    0.5000  -11401.6792  0.2790 
   00018    0.5158  -11551.6394  0.2791 
   00019    0.5078  -11644.0684  0.2790 
   00020    0.4936  -11684.7697  0.2797 
   00021    0.5017  -11738.5378  0.2762 
   00022    0.5022  -11821.5973  0.2775 
   00023    0.4881  -11874.8559  0.2792 
   00024    0.5014  -11961.2785  0.2819 
   00025    0.4831  -12016.3421  0.2858 
   00026    0.4886  -12076.2034  0.2900 
   00027    0.4939  -12136.6320  0.2950 
   00028    0.4858  -12192.4721  0.2938 
   00029    0.4872  -12237.9345  0.2967 
   00030    0.5003  -12297.3359  0.2995 
   00031    0.4647  -12321.6496  0.2990 
   00032    0.4981  -12378.3844  0.3019 
   00033    0.4886  -12393.8646  0.3020 
   00034    0.4975  -12436.5737  0.3013 
   00035    0.4969  -12473.4863  0.3003 
   00036    0.4817  -12513.7992  0.3055 
   00037    0.4875  -12518.5757  0.3081 
   00038    0.4850  -12533.1216  0.3077 
   00039    0.4783  -12565.6273  0.3111 
   00040    0.4861  -12605.7198  0.3130 
   00041    0.4897  -12604.8270  0.3175 
   00042    0.4744  -12629.3723  0.3232 
   00043    0.4858  -12656.4946  0.3217 
   00044    0.4989  -12667.6133  0.3225 
   00045    0.4756  -12687.5801  0.3254 
   00046    0.4992  -12704.0468  0.3255 
   00047    0.4933  -12730.5623  0.3275 
   00048    0.4683  -12755.4099  0.3266 
   00049    0.4792  -12773.0895  0.3264 
   00050    0.4742  -12779.5148  0.3277 
   00051    0.4642  -12777.3840  0.3307 
   00052    0.4781  -12768.0709  0.3315 
   00053    0.4836  -12779.0009  0.3316 
   00054    0.4856  -12787.8288  0.3322 
   00055    0.4667  -12806.0235  0.3327 
   00056    0.4783  -12802.3419  0.3319 
   00057    0.4742  -12807.9701  0.3306 
   00058    0.4722  -12847.1655  0.3351 
   00059    0.4936  -12869.3193  0.3326 
