#=====================================================
# File created:        Mon-06-Nov-2023-at-03-12-36PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.800
# Run time (s):        1.889726
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -363.1436  0.2758 
   00001    0.6900    -626.9318  0.2943 
   00002    0.6025    -721.5542  0.2530 
   00003    0.6275    -789.8665  0.2895 
   00004    0.5350    -855.4941  0.3160 
   00005    0.5250    -870.9295  0.2948 
   00006    0.5075    -944.9417  0.2983 
   00007    0.4475    -950.3215  0.2903 
   00008    0.5000    -955.6839  0.3048 
   00009    0.4700    -953.9870  0.2860 
   00010    0.4600    -987.5489  0.2889 
   00011    0.4550    -983.9246  0.2761 
   00012    0.4600   -1015.5313  0.2746 
   00013    0.4000   -1025.0259  0.2841 
   00014    0.4775   -1043.9855  0.2702 
   00015    0.4500   -1058.1499  0.2591 
   00016    0.5000   -1037.5266  0.2510 
   00017    0.4450   -1069.0549  0.2625 
   00018    0.4575   -1061.8755  0.2678 
   00019    0.4675   -1045.5201  0.2763 
   00020    0.4300   -1023.9180  0.2856 
   00021    0.4300   -1048.2868  0.2957 
   00022    0.5025   -1030.1463  0.3067 
   00023    0.4975   -1036.0549  0.2991 
   00024    0.4725   -1056.4978  0.2970 
   00025    0.4375   -1042.9283  0.3202 
   00026    0.4675   -1065.4340  0.3329 
   00027    0.4300   -1086.6176  0.3310 
   00028    0.4875   -1084.0006  0.3346 
   00029    0.4700   -1062.3649  0.3501 
   00030    0.4200   -1041.4739  0.3420 
   00031    0.4200   -1040.6008  0.3349 
   00032    0.4675   -1056.6199  0.3453 
   00033    0.4600   -1090.6821  0.3701 
   00034    0.4075   -1092.4964  0.3660 
   00035    0.4200   -1076.5279  0.3549 
   00036    0.4725   -1094.0241  0.3631 
   00037    0.4550   -1084.9992  0.3635 
   00038    0.4400   -1064.4873  0.3337 
   00039    0.4600   -1040.6995  0.3384 
   00040    0.4625   -1028.7352  0.3155 
   00041    0.4500   -1020.2971  0.3099 
   00042    0.4525   -1044.7716  0.3216 
   00043    0.4525   -1061.7147  0.3029 
   00044    0.4175   -1041.1794  0.3036 
   00045    0.4350   -1049.5999  0.3128 
   00046    0.4550   -1044.5692  0.3127 
   00047    0.4750   -1037.0588  0.3302 
   00048    0.4650   -1025.1138  0.3497 
