#=====================================================
# File created:        Mon-06-Nov-2023-at-12-32-55PM
# Size of lattice:     40x40
# Number of MC steps:  1000
# Reduced temperature: 1.800
# Run time (s):        6.513150
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -1535.2486  0.2590 
   00001    0.7588   -2260.5978  0.2689 
   00002    0.7119   -2546.7287  0.2595 
   00003    0.6856   -2699.9893  0.2660 
   00004    0.7113   -2668.0750  0.2689 
   00005    0.6969   -2624.4252  0.2715 
   00006    0.6894   -2703.9531  0.2708 
   00007    0.7044   -2764.4819  0.2651 
   00008    0.7100   -2682.2690  0.2680 
   00009    0.6650   -2623.4809  0.2585 
   00010    0.6825   -2716.2650  0.2853 
   00011    0.7063   -2691.1237  0.2778 
   00012    0.6737   -2743.0487  0.2797 
   00013    0.6706   -2710.6119  0.2655 
   00014    0.6987   -2719.2800  0.2714 
   00015    0.6925   -2707.0104  0.2653 
   00016    0.6969   -2603.3857  0.2684 
   00017    0.6950   -2667.2828  0.2642 
   00018    0.6987   -2653.4797  0.2749 
   00019    0.7137   -2648.6865  0.2681 
   00020    0.6975   -2669.1953  0.2882 
   00021    0.6819   -2686.5868  0.2979 
   00022    0.6975   -2795.6940  0.3164 
   00023    0.6931   -2764.7962  0.2966 
   00024    0.7056   -2642.6779  0.2956 
   00025    0.7019   -2643.7880  0.2932 
   00026    0.6813   -2686.1312  0.3100 
   00027    0.7006   -2595.3194  0.3062 
   00028    0.7025   -2642.9934  0.3085 
   00029    0.6819   -2776.9753  0.2791 
   00030    0.6800   -2720.8152  0.2870 
   00031    0.7094   -2799.5723  0.2898 
   00032    0.6625   -2800.4651  0.2933 
   00033    0.6894   -2681.4673  0.2763 
   00034    0.6781   -2727.6841  0.2809 
   00035    0.7013   -2664.3964  0.3060 
   00036    0.7269   -2644.5743  0.3082 
   00037    0.6787   -2542.1411  0.3025 
   00038    0.7087   -2645.1554  0.3144 
   00039    0.6919   -2798.8126  0.3100 
   00040    0.6850   -2688.2850  0.2944 
   00041    0.6844   -2761.7575  0.2949 
   00042    0.6931   -2668.6371  0.2768 
   00043    0.6894   -2744.3853  0.2771 
   00044    0.7037   -2681.7418  0.2905 
