#=====================================================
# File created:        Mon-06-Nov-2023-at-10-50-04AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.600
# Run time (s):        10.549320
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -399.7578  0.2806 
   00001    0.5400    -464.4974  0.2829 
   00002    0.6100    -516.7021  0.2759 
   00003    0.6600    -564.9314  0.2764 
   00004    0.5100    -583.6219  0.2630 
   00005    0.5400    -605.2465  0.2687 
   00006    0.5500    -627.9047  0.2593 
   00007    0.4600    -665.7122  0.2741 
   00008    0.4400    -679.5608  0.2679 
   00009    0.4900    -702.2622  0.2717 
   00010    0.4600    -715.8707  0.2821 
   00011    0.4300    -733.9972  0.2844 
   00012    0.4600    -765.7772  0.2845 
   00013    0.4900    -777.2188  0.2910 
   00014    0.5200    -785.4605  0.2878 
   00015    0.4900    -792.5161  0.2956 
   00016    0.4300    -806.7614  0.2821 
   00017    0.4200    -823.7502  0.2951 
   00018    0.4500    -823.7192  0.2961 
   00019    0.5000    -840.6144  0.2981 
   00020    0.3500    -853.4070  0.2859 
   00021    0.4600    -867.3906  0.2999 
   00022    0.3900    -905.8999  0.3020 
   00023    0.4700    -919.3174  0.3050 
   00024    0.4400    -931.8020  0.3091 
   00025    0.3200    -939.5121  0.3011 
   00026    0.4600    -951.6628  0.3103 
   00027    0.3600    -963.2590  0.2947 
   00028    0.4400    -964.9950  0.2911 
   00029    0.4400    -975.8850  0.2844 
   00030    0.3900    -977.2644  0.2849 
   00031    0.4200    -970.0010  0.2866 
   00032    0.3200    -969.4149  0.2879 
   00033    0.4400    -985.9987  0.3001 
   00034    0.3700    -975.1501  0.2954 
   00035    0.3900    -975.3434  0.2929 
   00036    0.4000    -976.3526  0.2955 
   00037    0.3700   -1003.9840  0.2968 
   00038    0.4000   -1011.7288  0.3043 
   00039    0.3800   -1022.9871  0.3086 
   00040    0.3300   -1016.1730  0.3039 
   00041    0.3100   -1015.0680  0.2943 
   00042    0.4100   -1026.9560  0.2949 
   00043    0.3700   -1023.0074  0.3054 
   00044    0.3800   -1031.6991  0.3126 
   00045    0.4400   -1029.0705  0.3174 
   00046    0.3800   -1026.3478  0.3276 
   00047    0.4100   -1026.7791  0.3235 
   00048    0.4300   -1008.9512  0.3242 
   00049    0.3800   -1022.7192  0.3149 
   00050    0.3300   -1021.7419  0.3177 
   00051    0.3500   -1027.2093  0.3299 
   00052    0.3600   -1024.0113  0.3340 
   00053    0.4000   -1016.2692  0.3334 
   00054    0.4200   -1028.9985  0.3434 
   00055    0.3800   -1022.1069  0.3380 
   00056    0.3500   -1028.3092  0.3431 
   00057    0.4200   -1037.5108  0.3512 
   00058    0.4000   -1043.3613  0.3473 
   00059    0.3500   -1045.0130  0.3436 
   00060    0.3800   -1045.3623  0.3387 
   00061    0.3800   -1051.2674  0.3538 
   00062    0.4000   -1041.8850  0.3492 
   00063    0.3600   -1041.1864  0.3569 
   00064    0.4200   -1049.8110  0.3503 
   00065    0.3600   -1053.0404  0.3536 
   00066    0.3900   -1072.8205  0.3449 
   00067    0.4200   -1072.1976  0.3428 
   00068    0.3600   -1073.9526  0.3359 
   00069    0.3500   -1088.3643  0.3316 
   00070    0.3800   -1096.9394  0.3377 
   00071    0.3300   -1087.9160  0.3269 
   00072    0.3800   -1093.3040  0.3216 
   00073    0.4500   -1094.1040  0.3151 
   00074    0.3600   -1094.9205  0.3149 
   00075    0.3900   -1086.9281  0.3133 
   00076    0.3700   -1092.4866  0.3181 
   00077    0.3200   -1109.5682  0.3159 
   00078    0.3300   -1099.1541  0.3282 
   00079    0.3300   -1103.2364  0.3260 
   00080    0.3800   -1109.8279  0.3179 
   00081    0.3500   -1120.9366  0.3137 
   00082    0.3000   -1119.7395  0.3161 
   00083    0.3600   -1126.0894  0.3217 
   00084    0.3700   -1121.6807  0.3296 
   00085    0.3900   -1134.5512  0.3324 
   00086    0.4000   -1127.1339  0.3413 
   00087    0.3600   -1133.2270  0.3518 
   00088    0.4200   -1127.6774  0.3571 
   00089    0.4100   -1130.0030  0.3617 
   00090    0.3700   -1137.3079  0.3584 
   00091    0.3800   -1142.5278  0.3691 
   00092    0.4300   -1148.5017  0.3670 
   00093    0.3900   -1138.5112  0.3714 
   00094    0.2900   -1144.0138  0.3704 
   00095    0.3500   -1145.0048  0.3634 
