#=====================================================
# File created:        Mon-06-Nov-2023-at-11-34-45AM
# Size of lattice:     80x80
# Number of MC steps:  1000
# Reduced temperature: 0.600
# Run time (s):        171.203356
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -6289.6159  0.2543 
   00001    0.6800   -7254.7728  0.2584 
   00002    0.6412   -8043.2692  0.2553 
   00003    0.6375   -8760.3374  0.2564 
   00004    0.6188   -9425.6276  0.2587 
   00005    0.6281   -9907.6015  0.2574 
   00006    0.5875  -10459.7171  0.2560 
   00007    0.5756  -10878.7826  0.2531 
   00008    0.5763  -11294.6206  0.2521 
   00009    0.5700  -11760.9713  0.2519 
   00010    0.5487  -12175.6263  0.2548 
   00011    0.5481  -12473.8331  0.2524 
   00012    0.5600  -12786.5861  0.2550 
   00013    0.5250  -13110.6796  0.2603 
   00014    0.5331  -13360.8729  0.2631 
   00015    0.5169  -13623.3409  0.2638 
   00016    0.5050  -13828.7104  0.2647 
   00017    0.4925  -14124.5783  0.2673 
   00018    0.5088  -14370.0513  0.2678 
   00019    0.5038  -14569.9060  0.2648 
   00020    0.4931  -14742.1238  0.2662 
   00021    0.4894  -14915.9410  0.2704 
   00022    0.4963  -15021.9948  0.2716 
   00023    0.4831  -15188.4527  0.2757 
   00024    0.4806  -15359.0955  0.2786 
   00025    0.4863  -15517.9670  0.2806 
   00026    0.4625  -15616.1327  0.2844 
   00027    0.4725  -15763.6516  0.2850 
   00028    0.4706  -15905.4768  0.2852 
   00029    0.4788  -16027.6343  0.2826 
   00030    0.4800  -16120.0660  0.2809 
   00031    0.4731  -16238.5149  0.2845 
   00032    0.4512  -16323.0990  0.2869 
   00033    0.4587  -16427.6665  0.2840 
   00034    0.4519  -16500.0527  0.2842 
   00035    0.4669  -16605.6882  0.2836 
   00036    0.4412  -16656.6062  0.2850 
   00037    0.4537  -16748.0976  0.2880 
   00038    0.4338  -16851.4432  0.2902 
   00039    0.4763  -16932.4419  0.2906 
   00040    0.4738  -17009.8298  0.2947 
   00041    0.4462  -17132.3131  0.2933 
   00042    0.4313  -17133.1416  0.2940 
   00043    0.4300  -17171.2169  0.2933 
   00044    0.4475  -17206.6631  0.2920 
   00045    0.4462  -17282.1610  0.2924 
   00046    0.4594  -17320.9669  0.2930 
   00047    0.4506  -17415.5863  0.2962 
   00048    0.4500  -17508.3580  0.2953 
   00049    0.4437  -17588.1757  0.2937 
   00050    0.4281  -17621.1350  0.2931 
   00051    0.4356  -17662.1861  0.2939 
   00052    0.4213  -17686.0540  0.2954 
   00053    0.4600  -17672.6795  0.2959 
   00054    0.4569  -17762.5678  0.2961 
   00055    0.4406  -17792.0883  0.2946 
   00056    0.4431  -17822.6373  0.2981 
   00057    0.4506  -17834.6578  0.2993 
   00058    0.4619  -17879.2242  0.2948 
   00059    0.4506  -17947.6305  0.2942 
   00060    0.4263  -17996.1980  0.2972 
   00061    0.4306  -17999.4417  0.3000 
   00062    0.4444  -18030.0169  0.2999 
   00063    0.4175  -18020.3321  0.3022 
   00064    0.4156  -18006.8289  0.3059 
   00065    0.4300  -18017.0904  0.3052 
   00066    0.4269  -18044.4937  0.3064 
   00067    0.4288  -18071.9278  0.3082 
   00068    0.4075  -18092.4044  0.3075 
   00069    0.4081  -18187.7603  0.3082 
   00070    0.4238  -18181.5344  0.3110 
   00071    0.4425  -18235.4733  0.3133 
   00072    0.4100  -18259.5570  0.3164 
   00073    0.4344  -18317.9757  0.3194 
   00074    0.4263  -18363.4348  0.3207 
   00075    0.4231  -18413.4040  0.3202 
   00076    0.4181  -18464.5625  0.3204 
   00077    0.4119  -18504.3260  0.3194 
   00078    0.4219  -18551.9530  0.3189 
   00079    0.4469  -18520.7570  0.3214 
   00080    0.4188  -18574.1048  0.3225 
   00081    0.4356  -18596.5323  0.3227 
   00082    0.4306  -18676.6563  0.3237 
   00083    0.4263  -18699.8440  0.3219 
   00084    0.4313  -18668.6531  0.3233 
   00085    0.3950  -18725.4356  0.3237 
   00086    0.4125  -18720.1206  0.3238 
   00087    0.4200  -18715.4555  0.3221 
   00088    0.4300  -18739.4786  0.3199 
   00089    0.4131  -18720.7075  0.3216 
   00090    0.4231  -18721.5795  0.3210 
   00091    0.4019  -18712.0480  0.3186 
   00092    0.4225  -18724.0240  0.3198 
   00093    0.4206  -18748.6045  0.3159 
   00094    0.4125  -18778.2544  0.3160 
   00095    0.4238  -18897.7808  0.3167 
   00096    0.4381  -18906.6641  0.3159 
   00097    0.4131  -18982.4074  0.3173 
   00098    0.4125  -18979.1805  0.3183 
   00099    0.4075  -18970.2677  0.3213 
   00100    0.4219  -18942.9912  0.3219 
   00101    0.4250  -18945.3508  0.3235 
   00102    0.4156  -18949.5280  0.3257 
   00103    0.4006  -18979.3123  0.3235 
   00104    0.4131  -18987.8441  0.3242 
   00105    0.4100  -18981.3465  0.3260 
   00106    0.4081  -19028.4847  0.3244 
   00107    0.4394  -18982.5899  0.3257 
   00108    0.4381  -19011.4007  0.3241 
   00109    0.3944  -19052.4766  0.3231 
   00110    0.4050  -19104.9222  0.3256 
   00111    0.4044  -19114.0370  0.3250 
   00112    0.4075  -19104.7484  0.3268 
   00113    0.4219  -19077.9455  0.3258 
   00114    0.3950  -19094.6468  0.3249 
   00115    0.4188  -19133.7886  0.3232 
   00116    0.4194  -19109.2649  0.3212 
   00117    0.4250  -19150.1774  0.3217 
   00118    0.4250  -19151.7843  0.3213 
   00119    0.4056  -19236.1147  0.3208 
   00120    0.4000  -19257.3076  0.3224 
   00121    0.4000  -19271.5465  0.3215 
   00122    0.4088  -19255.9427  0.3224 
   00123    0.4275  -19231.8183  0.3224 
   00124    0.4238  -19268.2387  0.3242 
   00125    0.3925  -19300.5303  0.3239 
   00126    0.4050  -19346.8276  0.3263 
   00127    0.4181  -19372.1585  0.3279 
   00128    0.3875  -19414.1752  0.3293 
   00129    0.3825  -19443.0499  0.3304 
   00130    0.4069  -19468.0856  0.3281 
   00131    0.4062  -19468.1830  0.3290 
   00132    0.4331  -19465.5269  0.3288 
   00133    0.3912  -19478.0508  0.3270 
   00134    0.4269  -19472.9315  0.3293 
   00135    0.3987  -19464.0877  0.3283 
   00136    0.4131  -19518.9619  0.3280 
   00137    0.4100  -19532.9429  0.3276 
   00138    0.3956  -19485.4844  0.3277 
   00139    0.3994  -19475.5616  0.3286 
   00140    0.4031  -19532.4167  0.3324 
   00141    0.4269  -19488.5858  0.3314 
   00142    0.4075  -19477.5409  0.3325 
   00143    0.4181  -19455.4866  0.3310 
   00144    0.4006  -19454.6605  0.3304 
   00145    0.3894  -19458.3012  0.3322 
   00146    0.4150  -19445.5727  0.3325 
   00147    0.4025  -19469.3416  0.3336 
   00148    0.4006  -19458.7932  0.3332 
   00149    0.4144  -19428.9372  0.3340 
   00150    0.4138  -19432.1668  0.3305 
   00151    0.4275  -19475.4123  0.3311 
   00152    0.4113  -19489.4347  0.3341 
   00153    0.4081  -19482.8624  0.3337 
   00154    0.4050  -19477.8537  0.3333 
   00155    0.4206  -19459.9809  0.3344 
   00156    0.4256  -19488.8192  0.3318 
   00157    0.3869  -19466.1796  0.3319 
   00158    0.3819  -19504.3707  0.3311 
   00159    0.4163  -19505.0033  0.3311 
   00160    0.4188  -19515.7833  0.3338 
   00161    0.4088  -19506.6188  0.3356 
   00162    0.4062  -19493.2565  0.3372 
   00163    0.3937  -19517.4265  0.3360 
   00164    0.4156  -19502.0472  0.3375 
   00165    0.4400  -19503.1678  0.3387 
   00166    0.3931  -19526.8215  0.3385 
