#=====================================================
# File created:        Mon-06-Nov-2023-at-10-50-35AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.800
# Run time (s):        11.139858
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -381.9838  0.2921 
   00001    0.6400    -414.0025  0.2727 
   00002    0.6400    -488.9038  0.2777 
   00003    0.6100    -528.1066  0.2803 
   00004    0.5800    -574.8741  0.2997 
   00005    0.5700    -607.9859  0.3242 
   00006    0.5100    -625.4602  0.2857 
   00007    0.5500    -623.8955  0.2762 
   00008    0.6100    -635.6365  0.2783 
   00009    0.6100    -646.0145  0.2894 
   00010    0.6400    -660.3457  0.2975 
   00011    0.5100    -689.3856  0.3067 
   00012    0.6200    -705.8424  0.3243 
   00013    0.5400    -713.6832  0.3276 
   00014    0.5700    -703.8181  0.3350 
   00015    0.6000    -675.4504  0.3332 
   00016    0.5700    -669.8162  0.3437 
   00017    0.5700    -657.9624  0.3073 
   00018    0.5700    -670.8201  0.3243 
   00019    0.4900    -659.3416  0.3281 
   00020    0.5500    -664.3269  0.3169 
   00021    0.5500    -666.4223  0.3177 
   00022    0.6000    -693.3608  0.2977 
   00023    0.6000    -680.0870  0.2924 
   00024    0.5300    -653.7459  0.2887 
   00025    0.6000    -635.8890  0.2926 
   00026    0.4900    -635.3383  0.2889 
   00027    0.6000    -631.8574  0.3096 
   00028    0.5700    -652.3083  0.3300 
   00029    0.5300    -642.4716  0.3454 
   00030    0.5200    -667.7093  0.3230 
   00031    0.5700    -658.8186  0.3196 
   00032    0.6100    -649.0694  0.3275 
   00033    0.6000    -659.0463  0.3092 
   00034    0.5400    -673.3383  0.3109 
   00035    0.4600    -678.3127  0.3015 
   00036    0.4800    -670.1131  0.2983 
   00037    0.5400    -679.7140  0.2874 
   00038    0.5600    -632.8927  0.2940 
   00039    0.5500    -630.9018  0.2875 
   00040    0.5400    -644.1618  0.2935 
   00041    0.5600    -633.4007  0.2886 
   00042    0.6000    -636.4908  0.3007 
   00043    0.5500    -641.5092  0.2889 
   00044    0.5600    -641.1006  0.2847 
   00045    0.5400    -666.1986  0.2691 
   00046    0.5400    -657.9225  0.2794 
   00047    0.5100    -661.0661  0.2817 
   00048    0.6600    -616.9854  0.2638 
   00049    0.5400    -626.7166  0.2598 
   00050    0.5600    -666.2707  0.2811 
   00051    0.5600    -652.0158  0.3003 
   00052    0.5200    -677.8641  0.3297 
   00053    0.6100    -653.6651  0.3185 
   00054    0.5700    -656.7120  0.3162 
   00055    0.5800    -648.2435  0.3157 
   00056    0.4600    -661.6289  0.3078 
   00057    0.5400    -679.0971  0.3068 
   00058    0.6200    -656.8156  0.2905 
   00059    0.6300    -619.4433  0.2785 
   00060    0.5800    -617.5456  0.2707 
   00061    0.5400    -592.2798  0.2835 
   00062    0.5200    -608.2976  0.2789 
   00063    0.5100    -606.1229  0.2776 
   00064    0.6700    -620.7825  0.2716 
   00065    0.5600    -591.6715  0.2850 
   00066    0.6100    -569.4823  0.2875 
