#=====================================================
# File created:        Mon-06-Nov-2023-at-02-36-20PM
# Size of lattice:     60x60
# Number of MC steps:  1000
# Reduced temperature: 0.400
# Run time (s):        82.896182
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -3481.6315  0.2539 
   00001    0.6883   -5174.4629  0.2660 
   00002    0.6400   -6368.9840  0.2752 
   00003    0.5919   -7235.4644  0.2723 
   00004    0.5783   -7906.7974  0.2702 
   00005    0.5456   -8438.3080  0.2708 
   00006    0.5431   -8925.2835  0.2636 
   00007    0.5328   -9311.1114  0.2710 
   00008    0.5286   -9555.4857  0.2683 
   00009    0.5178   -9798.7821  0.2677 
   00010    0.5072  -10027.3358  0.2738 
   00011    0.4811  -10244.4212  0.2776 
   00012    0.4925  -10458.1714  0.2821 
   00013    0.4797  -10659.8331  0.2806 
   00014    0.4983  -10790.9167  0.2812 
   00015    0.4714  -10881.8003  0.2832 
   00016    0.4692  -11004.2404  0.2864 
   00017    0.4758  -11135.8956  0.2922 
   00018    0.4772  -11234.6200  0.2910 
   00019    0.4586  -11266.8844  0.2921 
   00020    0.4572  -11348.8677  0.2913 
   00021    0.4481  -11450.1968  0.3003 
   00022    0.4450  -11554.8013  0.3024 
   00023    0.4408  -11570.7126  0.3040 
   00024    0.4394  -11615.8336  0.3044 
   00025    0.4608  -11635.5253  0.3081 
   00026    0.4519  -11677.9345  0.3093 
   00027    0.4461  -11686.6510  0.3077 
   00028    0.4367  -11756.9509  0.3119 
   00029    0.4400  -11814.1510  0.3137 
   00030    0.4581  -11828.2276  0.3107 
   00031    0.4328  -11854.0035  0.3132 
   00032    0.4628  -11881.9714  0.3167 
   00033    0.4439  -11896.9302  0.3176 
   00034    0.4486  -11976.7308  0.3152 
   00035    0.4331  -11975.9523  0.3163 
   00036    0.4431  -12002.1982  0.3162 
   00037    0.4447  -11998.8243  0.3168 
   00038    0.4414  -12011.7850  0.3178 
   00039    0.4253  -12039.2006  0.3184 
   00040    0.4542  -12057.0546  0.3181 
   00041    0.4275  -12060.4060  0.3150 
   00042    0.4494  -12064.3548  0.3149 
   00043    0.4297  -12070.2937  0.3210 
   00044    0.4497  -12114.8629  0.3215 
   00045    0.4483  -12186.0103  0.3268 
   00046    0.4464  -12199.4334  0.3261 
   00047    0.4317  -12186.0505  0.3291 
   00048    0.4414  -12138.7153  0.3253 
   00049    0.4417  -12194.1493  0.3232 
   00050    0.4278  -12226.6314  0.3201 
   00051    0.4372  -12182.7030  0.3219 
   00052    0.4317  -12157.1904  0.3233 
   00053    0.4378  -12156.8096  0.3221 
   00054    0.4269  -12194.6144  0.3225 
   00055    0.4367  -12188.4132  0.3223 
   00056    0.4419  -12200.8629  0.3284 
   00057    0.4517  -12208.2945  0.3302 
   00058    0.4311  -12208.8445  0.3306 
   00059    0.4269  -12228.7539  0.3323 
   00060    0.4406  -12200.8163  0.3322 
   00061    0.4431  -12230.6827  0.3356 
   00062    0.4553  -12239.1704  0.3353 
   00063    0.4319  -12267.2776  0.3330 
   00064    0.4378  -12244.1222  0.3305 
   00065    0.4483  -12293.2022  0.3382 
   00066    0.4417  -12301.6679  0.3388 
   00067    0.4319  -12336.4270  0.3379 
   00068    0.4258  -12312.4285  0.3353 
   00069    0.4225  -12316.9751  0.3315 
   00070    0.4389  -12277.3039  0.3299 
   00071    0.4400  -12320.2905  0.3277 
   00072    0.4358  -12341.2570  0.3338 
   00073    0.4356  -12349.6821  0.3360 
   00074    0.4289  -12383.5043  0.3408 
   00075    0.4456  -12382.2326  0.3414 
   00076    0.4311  -12357.8774  0.3441 
   00077    0.4442  -12340.7710  0.3374 
   00078    0.4394  -12333.5776  0.3364 
   00079    0.4386  -12299.9638  0.3357 
   00080    0.4364  -12343.2119  0.3334 
   00081    0.4333  -12380.6529  0.3368 
   00082    0.4203  -12367.1233  0.3307 
   00083    0.4350  -12364.3277  0.3357 
   00084    0.4447  -12427.6584  0.3412 
   00085    0.4389  -12407.3036  0.3413 
   00086    0.4400  -12384.2423  0.3398 
   00087    0.4297  -12394.4345  0.3353 
   00088    0.4361  -12341.6276  0.3380 
   00089    0.4236  -12349.0028  0.3339 
   00090    0.4167  -12344.2330  0.3306 
   00091    0.4328  -12320.7310  0.3300 
   00092    0.4317  -12340.2645  0.3258 
   00093    0.4397  -12347.8041  0.3303 
   00094    0.4292  -12316.9484  0.3303 
   00095    0.4386  -12325.3187  0.3340 
   00096    0.4339  -12295.6877  0.3322 
   00097    0.4381  -12288.7446  0.3314 
   00098    0.4314  -12315.4592  0.3333 
   00099    0.4386  -12343.2928  0.3314 
