#=====================================================
# File created:        Mon-06-Nov-2023-at-02-27-48PM
# Size of lattice:     40x40
# Number of MC steps:  1000
# Reduced temperature: 0.600
# Run time (s):        31.179131
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -1612.7993  0.2586 
   00001    0.6806   -2386.5344  0.2596 
   00002    0.6144   -2896.4011  0.2615 
   00003    0.5737   -3239.9997  0.2665 
   00004    0.5563   -3461.8711  0.2676 
   00005    0.5181   -3700.0312  0.2666 
   00006    0.5131   -3851.2000  0.2885 
   00007    0.4819   -3960.1937  0.2938 
   00008    0.4875   -3993.8364  0.3029 
   00009    0.5038   -4127.1076  0.3048 
   00010    0.4881   -4189.7917  0.3012 
   00011    0.4669   -4333.6694  0.2865 
   00012    0.4775   -4413.2597  0.2921 
   00013    0.4506   -4458.3336  0.2948 
   00014    0.4656   -4483.8611  0.3044 
   00015    0.4487   -4508.2273  0.3016 
   00016    0.4431   -4598.6876  0.3104 
   00017    0.4625   -4622.5046  0.3140 
   00018    0.4275   -4693.9683  0.3130 
   00019    0.4419   -4743.7387  0.3160 
   00020    0.4269   -4739.8957  0.3104 
   00021    0.4325   -4759.0213  0.2951 
   00022    0.4163   -4789.0110  0.2921 
   00023    0.4431   -4805.8390  0.2952 
   00024    0.4475   -4801.4567  0.2958 
   00025    0.4269   -4819.7977  0.3131 
   00026    0.4512   -4820.4117  0.3231 
   00027    0.4419   -4815.1058  0.3282 
   00028    0.4356   -4813.2954  0.3330 
   00029    0.4444   -4837.3345  0.3246 
   00030    0.4294   -4847.3145  0.3226 
   00031    0.4331   -4790.3032  0.3240 
   00032    0.4138   -4844.6096  0.3265 
   00033    0.4094   -4875.7996  0.3222 
   00034    0.4325   -4889.3044  0.3165 
   00035    0.4288   -4863.5951  0.3241 
   00036    0.4356   -4898.7468  0.3192 
   00037    0.4113   -4840.6308  0.3126 
   00038    0.4444   -4875.4238  0.3170 
   00039    0.4213   -4888.0584  0.3196 
   00040    0.4188   -4931.6180  0.3247 
   00041    0.4150   -4980.5538  0.3311 
   00042    0.4344   -4942.8909  0.3334 
   00043    0.4175   -4969.0574  0.3410 
   00044    0.4188   -4943.1752  0.3362 
   00045    0.4369   -4995.1626  0.3358 
   00046    0.4194   -4993.5509  0.3371 
   00047    0.4069   -4972.4450  0.3439 
   00048    0.4000   -4997.7972  0.3508 
   00049    0.4044   -5018.7636  0.3503 
   00050    0.4125   -4968.1170  0.3438 
   00051    0.4088   -4994.7105  0.3458 
   00052    0.4225   -5029.9958  0.3501 
   00053    0.4344   -5010.1223  0.3486 
   00054    0.3975   -5012.7673  0.3521 
   00055    0.3969   -5080.5341  0.3601 
   00056    0.4138   -5065.1209  0.3581 
   00057    0.4188   -5078.1574  0.3525 
   00058    0.4188   -5039.9790  0.3509 
   00059    0.4238   -5055.9707  0.3510 
   00060    0.4100   -5022.9027  0.3672 
   00061    0.4075   -5009.5147  0.3644 
   00062    0.4200   -5055.2302  0.3528 
   00063    0.4156   -5023.3088  0.3448 
   00064    0.4363   -5011.7854  0.3341 
   00065    0.4175   -5041.2825  0.3498 
   00066    0.4106   -4988.0204  0.3532 
   00067    0.4263   -5016.3425  0.3487 
   00068    0.4175   -5034.3283  0.3509 
   00069    0.4019   -5032.1583  0.3500 
   00070    0.4194   -5048.2728  0.3476 
   00071    0.4069   -5056.1582  0.3493 
   00072    0.4188   -5021.5844  0.3421 
   00073    0.4144   -5001.7448  0.3443 
   00074    0.4106   -5027.0395  0.3485 
   00075    0.4100   -4987.1316  0.3342 
   00076    0.4300   -4985.2866  0.3373 
   00077    0.4244   -4992.7565  0.3420 
   00078    0.4338   -4954.3397  0.3448 
   00079    0.4125   -4937.0059  0.3490 
   00080    0.3937   -4958.7206  0.3433 
   00081    0.4025   -4944.0812  0.3379 
   00082    0.4338   -4929.2233  0.3399 
   00083    0.4306   -4947.2277  0.3385 
   00084    0.4125   -4967.0691  0.3438 
   00085    0.4244   -4968.0523  0.3420 
   00086    0.4188   -4973.0118  0.3393 
   00087    0.4338   -4937.5721  0.3423 
   00088    0.4263   -4953.0983  0.3445 
   00089    0.4163   -5001.8781  0.3499 
   00090    0.3837   -5000.2868  0.3485 
   00091    0.4300   -4976.7217  0.3428 
   00092    0.4225   -4955.7198  0.3478 
   00093    0.4200   -4950.9359  0.3441 
   00094    0.4219   -4941.0794  0.3483 
   00095    0.4281   -4957.8916  0.3432 
   00096    0.4369   -4997.5103  0.3410 
   00097    0.4181   -5026.0589  0.3370 
   00098    0.4169   -5006.5096  0.3381 
   00099    0.4188   -5073.6284  0.3271 
   00100    0.4213   -5020.7246  0.3228 
   00101    0.4163   -5016.3515  0.3346 
   00102    0.4125   -5027.5567  0.3336 
   00103    0.4125   -5022.6954  0.3388 
   00104    0.4169   -5073.7669  0.3414 
   00105    0.4144   -5056.4713  0.3231 
   00106    0.4238   -5071.4494  0.3185 
   00107    0.3850   -5140.3705  0.3211 
   00108    0.3925   -5094.2559  0.3265 
   00109    0.4019   -5113.4385  0.3226 
   00110    0.4150   -5114.1355  0.3240 
   00111    0.4156   -5086.9829  0.3242 
   00112    0.3850   -5109.4237  0.3323 
   00113    0.4000   -5120.7536  0.3269 
   00114    0.3975   -5157.7365  0.3265 
   00115    0.3819   -5147.0464  0.3234 
   00116    0.4156   -5130.4511  0.3295 
   00117    0.4088   -5111.8016  0.3294 
   00118    0.4056   -5107.7644  0.3300 
   00119    0.4169   -5120.3689  0.3401 
   00120    0.3987   -5104.3010  0.3435 
   00121    0.3994   -5112.3520  0.3492 
   00122    0.4019   -5141.1699  0.3496 
   00123    0.4119   -5096.1568  0.3522 
   00124    0.4031   -5094.8219  0.3410 
   00125    0.4244   -5102.8482  0.3357 
   00126    0.4419   -5126.0313  0.3327 
   00127    0.4088   -5121.1839  0.3425 
   00128    0.4025   -5114.9619  0.3359 
   00129    0.3975   -5137.8719  0.3346 
   00130    0.4088   -5119.2661  0.3414 
   00131    0.3912   -5117.3538  0.3447 
   00132    0.4025   -5133.3891  0.3420 
   00133    0.4006   -5115.2421  0.3387 
   00134    0.3962   -5072.0364  0.3367 
   00135    0.4313   -5100.2467  0.3371 
   00136    0.4125   -5056.6746  0.3467 
   00137    0.4062   -5054.1767  0.3426 
   00138    0.4081   -5079.3787  0.3442 
   00139    0.4000   -5120.4115  0.3420 
   00140    0.4006   -5114.6209  0.3453 
   00141    0.3956   -5132.1098  0.3419 
   00142    0.3944   -5138.5734  0.3336 
   00143    0.4081   -5150.3595  0.3407 
   00144    0.4100   -5122.2645  0.3449 
   00145    0.4000   -5137.9056  0.3379 
   00146    0.4088   -5132.8557  0.3386 
   00147    0.4119   -5118.4516  0.3398 
   00148    0.4025   -5100.6505  0.3443 
   00149    0.4106   -5144.1733  0.3461 
   00150    0.4181   -5146.0602  0.3361 
   00151    0.4006   -5141.1587  0.3328 
   00152    0.4088   -5089.7377  0.3301 
   00153    0.3937   -5053.0081  0.3252 
   00154    0.4119   -5074.9205  0.3365 
   00155    0.4131   -5118.4219  0.3375 
   00156    0.4219   -5116.0915  0.3406 
   00157    0.4175   -5112.2607  0.3420 
   00158    0.4031   -5155.2822  0.3426 
   00159    0.4125   -5168.4349  0.3397 
   00160    0.4200   -5090.6039  0.3392 
   00161    0.4150   -5129.9931  0.3379 
   00162    0.4163   -5130.0687  0.3300 
   00163    0.4044   -5092.6439  0.3300 
   00164    0.4069   -5114.1074  0.3320 
   00165    0.3950   -5106.3913  0.3343 
   00166    0.3937   -5095.4878  0.3323 
   00167    0.4025   -5116.3741  0.3304 
   00168    0.4138   -5138.0815  0.3287 
   00169    0.4069   -5149.2751  0.3277 
   00170    0.4331   -5140.5107  0.3326 
   00171    0.4037   -5120.7138  0.3326 
   00172    0.4163   -5132.8142  0.3282 
   00173    0.3906   -5150.7243  0.3369 
   00174    0.4012   -5097.6425  0.3377 
   00175    0.4119   -5078.8218  0.3273 
   00176    0.4138   -5132.5845  0.3242 
   00177    0.3987   -5141.6441  0.3275 
   00178    0.4006   -5124.5460  0.3205 
   00179    0.3856   -5165.0911  0.3155 
   00180    0.3875   -5125.7319  0.3115 
   00181    0.4175   -5086.7833  0.3128 
   00182    0.4006   -5094.9384  0.3171 
   00183    0.3819   -5103.7212  0.3197 
   00184    0.4306   -5119.5709  0.3110 
   00185    0.4094   -5085.4970  0.3150 
   00186    0.4100   -5058.0400  0.3177 
   00187    0.4025   -5062.2412  0.3291 
   00188    0.4113   -5091.3208  0.3249 
   00189    0.4088   -5105.2316  0.3252 
   00190    0.4056   -5162.7416  0.3246 
   00191    0.4075   -5178.0557  0.3200 
   00192    0.3856   -5156.8256  0.3247 
   00193    0.4225   -5162.2064  0.3268 
   00194    0.4000   -5164.7124  0.3248 
   00195    0.4100   -5174.9352  0.3273 
   00196    0.4075   -5170.9925  0.3355 
   00197    0.3962   -5123.3005  0.3368 
   00198    0.4094   -5124.2765  0.3415 
   00199    0.4213   -5101.9595  0.3447 
   00200    0.4100   -5110.1779  0.3465 
   00201    0.3975   -5141.8439  0.3345 
   00202    0.4094   -5175.4123  0.3401 
   00203    0.3956   -5166.5651  0.3464 
   00204    0.3994   -5190.8980  0.3565 
   00205    0.4231   -5227.6844  0.3485 
   00206    0.4081   -5247.8274  0.3477 
   00207    0.3956   -5259.2562  0.3462 
   00208    0.4050   -5263.3012  0.3433 
   00209    0.3975   -5225.5325  0.3449 
   00210    0.4056   -5232.1159  0.3496 
   00211    0.4231   -5179.7190  0.3495 
   00212    0.3956   -5173.8231  0.3540 
   00213    0.4069   -5152.8433  0.3536 
   00214    0.3875   -5137.5969  0.3619 
   00215    0.4050   -5146.1859  0.3617 
   00216    0.4012   -5148.4811  0.3621 
   00217    0.4019   -5127.2635  0.3517 
   00218    0.3925   -5182.4322  0.3532 
   00219    0.3850   -5169.5700  0.3534 
   00220    0.4188   -5178.8089  0.3467 
   00221    0.4244   -5180.4592  0.3528 
   00222    0.4081   -5212.4522  0.3515 
   00223    0.4050   -5265.8176  0.3594 
   00224    0.4163   -5223.1373  0.3613 
   00225    0.4131   -5229.2952  0.3650 
   00226    0.3994   -5195.7539  0.3624 
   00227    0.4075   -5160.4144  0.3661 
   00228    0.3875   -5224.0443  0.3664 
   00229    0.4031   -5188.5878  0.3714 
   00230    0.3887   -5164.6169  0.3674 
   00231    0.4244   -5149.0830  0.3769 
   00232    0.3994   -5165.7895  0.3797 
   00233    0.4313   -5209.9602  0.3884 
   00234    0.4175   -5222.2423  0.3802 
   00235    0.4125   -5177.7922  0.3794 
   00236    0.4125   -5171.3191  0.3795 
   00237    0.4075   -5149.5760  0.3875 
   00238    0.3994   -5163.1773  0.3916 
   00239    0.3862   -5130.3816  0.3937 
   00240    0.4069   -5148.9880  0.3886 
   00241    0.4100   -5165.8691  0.3834 
   00242    0.3925   -5167.6803  0.3875 
   00243    0.4031   -5139.8056  0.3883 
   00244    0.4331   -5184.6478  0.3864 
   00245    0.4100   -5188.3890  0.3813 
   00246    0.4225   -5171.0005  0.3773 
   00247    0.4037   -5178.2660  0.3780 
   00248    0.4225   -5190.7874  0.3814 
   00249    0.3894   -5177.3934  0.3783 
   00250    0.4150   -5155.1912  0.3754 
   00251    0.4006   -5127.7282  0.3810 
   00252    0.4363   -5184.2209  0.3754 
   00253    0.4037   -5187.8483  0.3723 
   00254    0.3994   -5188.1375  0.3746 
   00255    0.4081   -5184.3794  0.3845 
   00256    0.3987   -5192.2408  0.3845 
   00257    0.4381   -5154.1576  0.3910 
   00258    0.4019   -5160.0922  0.3886 
   00259    0.4269   -5143.9525  0.3821 
   00260    0.3944   -5145.4008  0.3873 
   00261    0.4225   -5156.3561  0.3861 
   00262    0.4281   -5207.2145  0.3861 
   00263    0.4275   -5182.2441  0.3946 
   00264    0.3962   -5168.5585  0.3945 
   00265    0.4050   -5181.6663  0.3961 
   00266    0.3875   -5183.1064  0.4004 
   00267    0.3969   -5223.6891  0.4087 
   00268    0.4319   -5161.2620  0.4096 
   00269    0.4175   -5169.3594  0.4192 
   00270    0.4163   -5172.7585  0.4127 
   00271    0.3937   -5155.9620  0.4085 
   00272    0.3962   -5126.0159  0.4141 
   00273    0.3850   -5134.6268  0.4132 
   00274    0.4331   -5130.5035  0.4266 
   00275    0.4200   -5122.9674  0.4328 
   00276    0.4081   -5148.7003  0.4393 
   00277    0.4119   -5149.3988  0.4376 
   00278    0.4075   -5145.3151  0.4415 
   00279    0.4113   -5165.7832  0.4456 
   00280    0.3900   -5157.4119  0.4420 
   00281    0.4069   -5182.2354  0.4431 
   00282    0.3925   -5190.8326  0.4436 
   00283    0.4313   -5210.5589  0.4394 
   00284    0.3831   -5209.9693  0.4365 
   00285    0.3844   -5228.7048  0.4313 
   00286    0.4031   -5218.1629  0.4241 
   00287    0.3825   -5246.6362  0.4272 
   00288    0.3975   -5239.1000  0.4237 
   00289    0.4050   -5200.0280  0.4302 
   00290    0.3900   -5246.9861  0.4368 
   00291    0.3706   -5218.2985  0.4388 
   00292    0.4056   -5189.4433  0.4450 
   00293    0.4306   -5190.0635  0.4485 
   00294    0.4156   -5192.5249  0.4523 
   00295    0.4244   -5199.9163  0.4526 
   00296    0.3981   -5167.9201  0.4533 
   00297    0.4188   -5173.9519  0.4445 
   00298    0.3912   -5178.6851  0.4402 
   00299    0.4350   -5182.4663  0.4455 
   00300    0.3931   -5130.4691  0.4435 
   00301    0.4050   -5130.5448  0.4459 
   00302    0.4088   -5104.6757  0.4432 
   00303    0.4138   -5116.3059  0.4315 
   00304    0.4125   -5101.4923  0.4341 
   00305    0.4062   -5078.1627  0.4335 
   00306    0.4288   -5119.5901  0.4299 
   00307    0.4056   -5158.0994  0.4313 
   00308    0.4175   -5180.4838  0.4369 
   00309    0.4031   -5171.5904  0.4438 
   00310    0.4163   -5169.9549  0.4375 
   00311    0.4238   -5120.3494  0.4388 
   00312    0.3881   -5127.4575  0.4411 
   00313    0.4325   -5120.7825  0.4427 
   00314    0.4019   -5117.9932  0.4404 
   00315    0.3925   -5152.1744  0.4445 
   00316    0.4219   -5182.0391  0.4456 
   00317    0.4081   -5171.6401  0.4419 
   00318    0.4100   -5109.9457  0.4375 
   00319    0.3994   -5117.7374  0.4426 
   00320    0.4294   -5179.9594  0.4496 
   00321    0.4156   -5184.4093  0.4470 
   00322    0.4156   -5134.5410  0.4434 
   00323    0.4450   -5172.0189  0.4408 
   00324    0.3919   -5177.1430  0.4360 
   00325    0.3919   -5112.8024  0.4299 
