#=====================================================
# File created:        Mon-06-Nov-2023-at-11-06-27AM
# Size of lattice:     60x60
# Number of MC steps:  1000
# Reduced temperature: 1.800
# Run time (s):        82.934768
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -3685.1950  0.2644 
   00001    0.7378   -4245.6449  0.2669 
   00002    0.7400   -4634.7026  0.2562 
   00003    0.7378   -4876.3590  0.2625 
   00004    0.6589   -5039.3089  0.2625 
   00005    0.7033   -5195.3081  0.2704 
   00006    0.6800   -5232.8492  0.2722 
   00007    0.6811   -5316.6756  0.2735 
   00008    0.6833   -5431.1876  0.2763 
   00009    0.6689   -5445.6106  0.2780 
   00010    0.6467   -5608.9736  0.2796 
   00011    0.6789   -5639.7497  0.2823 
   00012    0.6556   -5708.8923  0.2815 
   00013    0.6411   -5840.6168  0.2842 
   00014    0.6711   -5792.7956  0.2769 
   00015    0.6656   -5777.7581  0.2833 
   00016    0.6867   -5749.5623  0.2826 
   00017    0.6456   -5735.1188  0.2817 
   00018    0.6678   -5847.8922  0.2775 
   00019    0.6833   -5894.1037  0.2759 
   00020    0.6600   -5949.6068  0.2687 
   00021    0.6856   -5938.5698  0.2723 
   00022    0.6778   -5898.8819  0.2737 
   00023    0.6411   -5941.1842  0.2718 
   00024    0.6456   -5967.8704  0.2647 
   00025    0.6389   -6009.1737  0.2590 
   00026    0.6400   -6031.1176  0.2537 
   00027    0.6356   -6021.0593  0.2585 
   00028    0.6833   -5988.3218  0.2570 
   00029    0.6211   -6014.2054  0.2548 
   00030    0.6489   -6042.4694  0.2510 
   00031    0.6278   -6031.2591  0.2603 
   00032    0.6611   -6041.2076  0.2640 
   00033    0.6522   -6003.2918  0.2651 
   00034    0.6422   -5971.2233  0.2697 
   00035    0.6611   -5948.8980  0.2707 
   00036    0.6478   -5928.0225  0.2639 
   00037    0.6567   -5860.9554  0.2578 
   00038    0.6467   -5927.3268  0.2566 
   00039    0.6556   -5964.2667  0.2580 
   00040    0.6500   -5941.2040  0.2554 
   00041    0.6656   -5970.5800  0.2526 
   00042    0.6356   -6048.8895  0.2547 
   00043    0.6311   -6030.4704  0.2567 
   00044    0.6700   -5970.9029  0.2591 
   00045    0.6533   -5913.4266  0.2642 
   00046    0.6378   -5921.7227  0.2598 
   00047    0.6367   -5906.5549  0.2646 
   00048    0.6556   -5871.4890  0.2569 
   00049    0.6533   -5907.2402  0.2575 
   00050    0.6656   -5866.1812  0.2568 
   00051    0.6556   -5925.2882  0.2551 
   00052    0.6500   -5977.5942  0.2537 
   00053    0.6522   -5984.4515  0.2535 
