#=====================================================
# File created:        Mon-06-Nov-2023-at-03-12-20PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.400
# Run time (s):        1.866378
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -397.0325  0.2742 
   00001    0.6750    -562.0048  0.2880 
   00002    0.6525    -714.2822  0.2846 
   00003    0.5675    -864.3618  0.2854 
   00004    0.5400    -951.6791  0.2928 
   00005    0.5300   -1021.3933  0.2688 
   00006    0.4900   -1064.5341  0.2634 
   00007    0.4575   -1101.0340  0.2728 
   00008    0.4825   -1125.6976  0.2828 
   00009    0.4725   -1164.2929  0.2868 
   00010    0.4550   -1183.1935  0.2720 
   00011    0.5100   -1205.9322  0.2900 
   00012    0.4975   -1211.4594  0.3035 
   00013    0.4600   -1227.7489  0.2963 
   00014    0.4350   -1233.4978  0.3004 
   00015    0.4000   -1243.3891  0.3017 
   00016    0.4425   -1248.7877  0.3122 
   00017    0.4900   -1259.2086  0.2959 
   00018    0.4800   -1261.5475  0.3079 
   00019    0.4575   -1265.5004  0.3231 
   00020    0.4725   -1269.0876  0.3381 
   00021    0.4250   -1280.7608  0.3400 
   00022    0.4500   -1275.8970  0.3465 
   00023    0.4800   -1272.6667  0.3404 
   00024    0.4625   -1282.7658  0.3363 
   00025    0.4775   -1277.5169  0.3407 
   00026    0.4275   -1292.5066  0.3333 
   00027    0.4750   -1298.9692  0.3397 
   00028    0.4725   -1299.2333  0.3415 
   00029    0.4200   -1296.7998  0.3542 
   00030    0.4125   -1306.3937  0.3481 
   00031    0.4375   -1313.2653  0.3518 
   00032    0.4600   -1309.0057  0.3417 
   00033    0.4025   -1311.2970  0.3519 
   00034    0.4925   -1309.9558  0.3467 
   00035    0.4700   -1317.8196  0.3658 
   00036    0.4325   -1325.0402  0.3713 
   00037    0.4475   -1322.2308  0.3672 
   00038    0.4225   -1317.8685  0.3805 
   00039    0.4175   -1324.3882  0.3935 
   00040    0.4700   -1333.8060  0.3965 
   00041    0.4675   -1305.4002  0.3983 
   00042    0.4250   -1311.5392  0.4265 
   00043    0.4675   -1323.0685  0.4103 
   00044    0.4150   -1324.9651  0.4088 
   00045    0.4500   -1315.1808  0.4091 
   00046    0.4600   -1320.8307  0.4100 
   00047    0.4525   -1305.0634  0.4196 
   00048    0.4325   -1289.3151  0.4278 
   00049    0.4500   -1311.9488  0.4334 
   00050    0.4300   -1332.3272  0.4229 
   00051    0.4575   -1318.9097  0.4198 
   00052    0.4375   -1322.5739  0.4310 
   00053    0.4375   -1323.0820  0.4353 
   00054    0.5075   -1321.5667  0.4323 
   00055    0.4625   -1345.0145  0.4518 
   00056    0.3875   -1335.1215  0.4511 
   00057    0.4600   -1337.1027  0.4362 
   00058    0.4775   -1338.9358  0.4371 
   00059    0.4500   -1339.5633  0.4333 
   00060    0.4550   -1337.9746  0.4368 
   00061    0.4450   -1332.1945  0.4379 
   00062    0.4150   -1330.0517  0.4332 
   00063    0.4475   -1321.9445  0.4215 
   00064    0.3925   -1335.3336  0.4396 
   00065    0.4375   -1321.5442  0.4354 
   00066    0.4400   -1315.2876  0.4382 
   00067    0.4300   -1316.8623  0.4347 
   00068    0.4750   -1320.3530  0.4216 
   00069    0.4225   -1310.0688  0.4098 
   00070    0.4550   -1326.1541  0.3922 
   00071    0.4550   -1326.1139  0.3757 
   00072    0.4350   -1322.7751  0.3947 
