#=====================================================
# File created:        Mon-06-Nov-2023-at-02-54-39PM
# Size of lattice:     80x80
# Number of MC steps:  1000
# Reduced temperature: 0.600
# Run time (s):        114.065191
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -6259.0496  0.2516 
   00001    0.6841   -9635.5541  0.2546 
   00002    0.6248  -11743.5126  0.2579 
   00003    0.5691  -13123.1177  0.2612 
   00004    0.5334  -14182.3585  0.2636 
   00005    0.5286  -14919.3697  0.2558 
   00006    0.5041  -15588.8399  0.2567 
   00007    0.4795  -16160.3030  0.2588 
   00008    0.4909  -16538.8255  0.2626 
   00009    0.4738  -16827.5740  0.2645 
   00010    0.4697  -17067.3507  0.2643 
   00011    0.4741  -17362.7240  0.2650 
   00012    0.4641  -17526.2194  0.2636 
   00013    0.4653  -17594.0287  0.2663 
   00014    0.4591  -17841.0935  0.2586 
   00015    0.4517  -18008.8325  0.2557 
   00016    0.4480  -18209.0814  0.2535 
   00017    0.4363  -18393.5303  0.2555 
   00018    0.4433  -18411.9693  0.2544 
   00019    0.4439  -18578.2234  0.2623 
   00020    0.4369  -18673.0914  0.2589 
   00021    0.4466  -18788.8211  0.2584 
   00022    0.4311  -18734.8582  0.2537 
   00023    0.4462  -18716.7033  0.2591 
   00024    0.4361  -18678.9705  0.2590 
   00025    0.4363  -18889.6426  0.2618 
   00026    0.4417  -18960.7325  0.2585 
   00027    0.4261  -18901.9764  0.2609 
   00028    0.4394  -18935.1243  0.2587 
   00029    0.4345  -19074.7978  0.2623 
   00030    0.4352  -19190.8651  0.2654 
   00031    0.4367  -19201.6230  0.2628 
   00032    0.4267  -19275.6642  0.2621 
   00033    0.4291  -19435.4549  0.2656 
   00034    0.4359  -19479.1142  0.2677 
   00035    0.4203  -19560.2082  0.2666 
   00036    0.4250  -19623.9999  0.2730 
   00037    0.4322  -19505.1559  0.2716 
   00038    0.4209  -19514.1518  0.2744 
   00039    0.4194  -19493.3999  0.2757 
   00040    0.4245  -19562.0391  0.2754 
   00041    0.4209  -19531.4238  0.2767 
   00042    0.4222  -19547.1357  0.2766 
   00043    0.4250  -19659.8463  0.2779 
   00044    0.4219  -19693.5333  0.2813 
   00045    0.4148  -19700.1732  0.2790 
   00046    0.4255  -19823.8955  0.2754 
   00047    0.4194  -19823.4200  0.2740 
   00048    0.4259  -19876.5341  0.2746 
   00049    0.4034  -19947.3392  0.2738 
   00050    0.4231  -19895.8173  0.2742 
   00051    0.4120  -19965.2566  0.2723 
   00052    0.4217  -19936.5563  0.2702 
   00053    0.4255  -19947.9534  0.2690 
   00054    0.4183  -20011.7517  0.2697 
   00055    0.4173  -19914.3996  0.2752 
   00056    0.4130  -19913.4359  0.2773 
   00057    0.4075  -19929.9695  0.2764 
   00058    0.4202  -19914.0797  0.2734 
   00059    0.4169  -19955.4698  0.2719 
   00060    0.4297  -19979.4803  0.2688 
   00061    0.4064  -19966.7874  0.2697 
   00062    0.4120  -19949.8945  0.2730 
   00063    0.4202  -19998.5792  0.2730 
   00064    0.4139  -20040.9167  0.2719 
   00065    0.4320  -20084.5506  0.2698 
   00066    0.4156  -19963.3839  0.2719 
   00067    0.4153  -19954.4121  0.2645 
   00068    0.4244  -19966.9741  0.2647 
   00069    0.4220  -19951.3264  0.2665 
   00070    0.4205  -19954.1511  0.2657 
   00071    0.4133  -20023.0565  0.2716 
   00072    0.3970  -20015.2127  0.2767 
   00073    0.4041  -20039.6811  0.2750 
   00074    0.4169  -20041.7755  0.2703 
   00075    0.4147  -19998.1718  0.2737 
   00076    0.4005  -20070.1304  0.2723 
   00077    0.4166  -20034.4266  0.2726 
   00078    0.4081  -20036.5348  0.2767 
   00079    0.4188  -20109.8574  0.2776 
   00080    0.4134  -20134.2557  0.2787 
   00081    0.4030  -20203.6884  0.2820 
   00082    0.4152  -20297.7759  0.2823 
   00083    0.4159  -20192.6925  0.2845 
   00084    0.4042  -20221.8675  0.2844 
   00085    0.4120  -20229.4044  0.2885 
