#=====================================================
# File created:        Mon-06-Nov-2023-at-12-32-04PM
# Size of lattice:     40x40
# Number of MC steps:  1000
# Reduced temperature: 1.200
# Run time (s):        6.930567
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -1608.8070  0.2630 
   00001    0.7325   -2416.8009  0.2625 
   00002    0.6462   -2728.2411  0.2838 
   00003    0.6019   -2983.3249  0.2689 
   00004    0.6081   -3082.9340  0.2629 
   00005    0.5887   -3184.5249  0.2675 
   00006    0.5644   -3250.1049  0.2690 
   00007    0.5681   -3190.6508  0.2615 
   00008    0.5713   -3188.1564  0.2691 
   00009    0.5475   -3310.0963  0.2796 
   00010    0.5556   -3308.4107  0.2855 
   00011    0.5756   -3253.3859  0.2923 
   00012    0.5750   -3212.1619  0.2802 
   00013    0.5563   -3302.6129  0.2698 
   00014    0.5519   -3295.0049  0.2771 
   00015    0.5675   -3289.6633  0.2878 
   00016    0.5625   -3394.3733  0.2812 
   00017    0.5544   -3352.7429  0.2638 
   00018    0.5494   -3412.7058  0.2610 
   00019    0.5756   -3418.7584  0.2680 
   00020    0.5444   -3387.0109  0.2703 
   00021    0.5281   -3370.1738  0.2724 
   00022    0.5531   -3300.7937  0.2641 
   00023    0.5556   -3384.4957  0.2819 
   00024    0.5719   -3347.8288  0.2886 
   00025    0.5513   -3385.8965  0.3039 
   00026    0.5487   -3425.7615  0.3026 
   00027    0.5537   -3323.9563  0.2951 
   00028    0.5431   -3304.0409  0.2981 
   00029    0.5506   -3306.5362  0.3098 
   00030    0.5837   -3353.4861  0.3256 
   00031    0.5369   -3306.2162  0.3111 
   00032    0.5763   -3278.4774  0.3185 
   00033    0.5531   -3285.4989  0.3081 
   00034    0.5644   -3351.3529  0.3171 
   00035    0.5331   -3372.8063  0.3409 
   00036    0.5687   -3442.8450  0.3577 
   00037    0.5481   -3353.0398  0.3658 
   00038    0.5337   -3362.6341  0.3690 
   00039    0.5606   -3379.4904  0.3720 
   00040    0.5437   -3338.8413  0.3733 
   00041    0.5544   -3305.6208  0.3706 
   00042    0.5594   -3340.9533  0.3594 
   00043    0.5450   -3388.9767  0.3546 
   00044    0.5606   -3434.5542  0.3548 
   00045    0.5506   -3393.8518  0.3643 
   00046    0.5356   -3407.8273  0.3818 
   00047    0.5450   -3474.2937  0.3835 
   00048    0.5575   -3395.1584  0.3765 
   00049    0.5569   -3383.7692  0.3723 
   00050    0.5138   -3457.4119  0.3693 
   00051    0.5725   -3506.5421  0.3720 
   00052    0.5306   -3442.2675  0.3456 
   00053    0.5525   -3373.6705  0.3466 
   00054    0.5387   -3356.1290  0.3348 
   00055    0.5550   -3350.9509  0.3472 
   00056    0.5519   -3443.9373  0.3402 
   00057    0.5663   -3364.3681  0.3262 
   00058    0.5594   -3386.4675  0.3080 
   00059    0.5756   -3360.2131  0.3155 
   00060    0.5694   -3319.4736  0.3090 
   00061    0.5506   -3354.7157  0.3241 
   00062    0.5469   -3333.8138  0.3177 
   00063    0.5425   -3401.4120  0.3254 
   00064    0.5681   -3355.5171  0.3484 
   00065    0.5425   -3310.6244  0.3454 
   00066    0.5537   -3397.1254  0.3443 
   00067    0.5306   -3344.0953  0.3311 
   00068    0.5544   -3261.8579  0.3188 
   00069    0.5544   -3241.7467  0.3167 
   00070    0.5694   -3214.2989  0.3040 
   00071    0.5644   -3212.8619  0.3004 
   00072    0.5925   -3311.6544  0.3011 
   00073    0.5656   -3356.7034  0.3094 
   00074    0.5763   -3381.6424  0.2947 
   00075    0.5200   -3408.9468  0.3203 
   00076    0.5344   -3302.2612  0.3046 
   00077    0.5781   -3244.1836  0.2836 
   00078    0.5537   -3345.4156  0.2751 
   00079    0.5563   -3271.9720  0.2738 
   00080    0.5687   -3246.1959  0.2849 
   00081    0.5737   -3236.2957  0.3100 
   00082    0.5637   -3283.1010  0.2957 
   00083    0.5581   -3283.2912  0.2861 
   00084    0.5787   -3221.4687  0.3011 
   00085    0.5519   -3224.1288  0.2924 
   00086    0.5769   -3274.9611  0.2765 
