#=====================================================
# File created:        Mon-06-Nov-2023-at-10-56-11AM
# Size of lattice:     40x40
# Number of MC steps:  1000
# Reduced temperature: 0.200
# Run time (s):        40.287785
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -1637.6797  0.2626 
   00001    0.5950   -1783.8524  0.2706 
   00002    0.5750   -1889.5562  0.2743 
   00003    0.6050   -1992.6791  0.2721 
   00004    0.6100   -2102.9291  0.2749 
   00005    0.5950   -2223.2746  0.2744 
   00006    0.5725   -2310.5251  0.2781 
   00007    0.5625   -2415.5327  0.2797 
   00008    0.5825   -2524.3368  0.2820 
   00009    0.5475   -2616.3961  0.2802 
   00010    0.5875   -2716.2222  0.2782 
   00011    0.5625   -2792.3247  0.2815 
   00012    0.5850   -2872.8471  0.2820 
   00013    0.5525   -2940.2111  0.2826 
   00014    0.5575   -3015.5713  0.2840 
   00015    0.5600   -3110.7457  0.2833 
   00016    0.5475   -3171.2548  0.2842 
   00017    0.5475   -3258.0581  0.2814 
   00018    0.5550   -3324.1567  0.2777 
   00019    0.5400   -3386.3511  0.2793 
   00020    0.5525   -3449.7479  0.2793 
   00021    0.5150   -3496.5363  0.2805 
   00022    0.5400   -3564.4812  0.2815 
   00023    0.5550   -3623.6068  0.2847 
   00024    0.5175   -3668.3023  0.2845 
   00025    0.5150   -3715.0710  0.2837 
   00026    0.4850   -3768.6764  0.2838 
   00027    0.5150   -3810.8430  0.2863 
   00028    0.5325   -3852.5733  0.2866 
   00029    0.5300   -3886.7601  0.2889 
   00030    0.5100   -3926.8525  0.2960 
   00031    0.5150   -3983.4810  0.2971 
   00032    0.5150   -4024.4486  0.3036 
   00033    0.5050   -4066.0749  0.3029 
   00034    0.5350   -4093.4882  0.3043 
   00035    0.5025   -4115.5670  0.3044 
   00036    0.4575   -4146.1382  0.3039 
   00037    0.4925   -4175.4775  0.3041 
   00038    0.4800   -4200.5367  0.3062 
   00039    0.5200   -4242.0918  0.3069 
   00040    0.5225   -4280.8611  0.3092 
   00041    0.5150   -4324.4956  0.3123 
   00042    0.5050   -4360.3065  0.3123 
   00043    0.5150   -4380.9943  0.3115 
   00044    0.4350   -4412.2016  0.3113 
   00045    0.5425   -4442.9817  0.3108 
   00046    0.4800   -4456.4061  0.3118 
   00047    0.5125   -4475.4713  0.3156 
   00048    0.4800   -4503.6246  0.3147 
   00049    0.4775   -4533.1080  0.3143 
   00050    0.4925   -4549.7930  0.3154 
   00051    0.4850   -4582.3753  0.3158 
   00052    0.4750   -4610.8624  0.3161 
   00053    0.4725   -4634.0330  0.3168 
   00054    0.5050   -4645.1836  0.3157 
   00055    0.4650   -4670.6420  0.3166 
   00056    0.4550   -4693.2212  0.3176 
   00057    0.4700   -4708.0222  0.3174 
   00058    0.5225   -4744.2516  0.3179 
   00059    0.4750   -4765.8073  0.3172 
   00060    0.4575   -4781.3243  0.3177 
   00061    0.4775   -4808.4224  0.3187 
   00062    0.4750   -4828.8962  0.3214 
   00063    0.4300   -4842.1656  0.3199 
   00064    0.4975   -4864.0181  0.3200 
   00065    0.4900   -4887.9213  0.3159 
   00066    0.4400   -4905.9899  0.3160 
   00067    0.4675   -4914.9915  0.3158 
   00068    0.4925   -4932.5289  0.3141 
   00069    0.4750   -4943.5424  0.3117 
   00070    0.4425   -4955.9474  0.3137 
   00071    0.4825   -4964.8636  0.3144 
   00072    0.4250   -4978.3737  0.3144 
   00073    0.4725   -4994.6528  0.3128 
   00074    0.4425   -4989.7842  0.3132 
   00075    0.4900   -5008.3882  0.3153 
   00076    0.4675   -5019.4098  0.3180 
   00077    0.4650   -5033.9505  0.3199 
   00078    0.4775   -5041.1433  0.3224 
   00079    0.4875   -5044.1829  0.3213 
   00080    0.4250   -5057.3939  0.3244 
   00081    0.4225   -5069.1168  0.3249 
   00082    0.4875   -5074.1484  0.3227 
   00083    0.4275   -5088.4836  0.3226 
   00084    0.4625   -5096.2778  0.3213 
   00085    0.4875   -5114.3450  0.3206 
   00086    0.4600   -5119.6608  0.3203 
   00087    0.4325   -5134.8276  0.3208 
   00088    0.4475   -5137.0902  0.3214 
   00089    0.4500   -5149.9502  0.3228 
   00090    0.4425   -5153.9065  0.3222 
   00091    0.4200   -5163.7404  0.3230 
   00092    0.4225   -5167.8115  0.3244 
   00093    0.4600   -5169.5705  0.3222 
   00094    0.4125   -5179.2379  0.3213 
   00095    0.5225   -5180.7869  0.3199 
   00096    0.4350   -5187.4560  0.3211 
   00097    0.4575   -5191.1469  0.3210 
   00098    0.4650   -5206.7408  0.3214 
   00099    0.4500   -5215.2918  0.3239 
   00100    0.4700   -5221.5010  0.3257 
   00101    0.4750   -5229.9323  0.3250 
   00102    0.4700   -5235.5316  0.3239 
   00103    0.4525   -5241.6787  0.3251 
   00104    0.4475   -5249.4321  0.3248 
   00105    0.4300   -5252.3478  0.3252 
   00106    0.4700   -5254.5739  0.3239 
   00107    0.4700   -5265.9953  0.3238 
   00108    0.4750   -5271.3771  0.3228 
   00109    0.4850   -5278.7931  0.3234 
   00110    0.4500   -5284.1635  0.3231 
   00111    0.4525   -5283.3433  0.3213 
   00112    0.4775   -5289.7080  0.3214 
   00113    0.4475   -5288.0662  0.3238 
   00114    0.4200   -5298.1813  0.3243 
   00115    0.4425   -5305.4296  0.3253 
   00116    0.4625   -5307.5364  0.3276 
   00117    0.4300   -5317.5569  0.3272 
   00118    0.4500   -5327.6582  0.3268 
   00119    0.4525   -5331.4231  0.3245 
   00120    0.4150   -5329.1259  0.3255 
   00121    0.4350   -5331.9254  0.3271 
   00122    0.4400   -5330.8150  0.3313 
   00123    0.4200   -5330.9460  0.3288 
   00124    0.4350   -5331.3266  0.3265 
   00125    0.4575   -5338.2865  0.3243 
   00126    0.4275   -5341.0001  0.3244 
   00127    0.4700   -5348.0736  0.3241 
   00128    0.4800   -5349.7756  0.3229 
   00129    0.4225   -5344.8934  0.3250 
   00130    0.4450   -5354.5560  0.3257 
   00131    0.4725   -5361.6009  0.3271 
   00132    0.4325   -5356.3649  0.3296 
   00133    0.4425   -5357.6718  0.3307 
   00134    0.4425   -5356.0030  0.3326 
   00135    0.4375   -5355.6340  0.3348 
   00136    0.4825   -5368.8989  0.3340 
   00137    0.4425   -5371.4427  0.3329 
   00138    0.4275   -5372.5072  0.3335 
   00139    0.4525   -5379.6431  0.3340 
   00140    0.4950   -5386.2200  0.3346 
   00141    0.4500   -5385.4760  0.3360 
   00142    0.4600   -5386.0013  0.3319 
   00143    0.3975   -5388.0941  0.3333 
   00144    0.4150   -5394.8974  0.3336 
   00145    0.4325   -5399.7381  0.3329 
   00146    0.4875   -5396.6267  0.3296 
   00147    0.4575   -5399.5514  0.3266 
   00148    0.4550   -5398.4887  0.3257 
   00149    0.4375   -5400.5734  0.3243 
   00150    0.4325   -5400.1098  0.3248 
   00151    0.4300   -5400.0133  0.3274 
   00152    0.4325   -5410.1341  0.3262 
   00153    0.4500   -5407.6213  0.3243 
   00154    0.4450   -5407.9077  0.3258 
   00155    0.4550   -5409.7994  0.3277 
   00156    0.4000   -5406.1944  0.3275 
   00157    0.4300   -5402.9890  0.3264 
   00158    0.4250   -5408.1990  0.3271 
   00159    0.4575   -5410.2669  0.3291 
   00160    0.4475   -5422.3205  0.3303 
   00161    0.4400   -5416.4907  0.3327 
   00162    0.4175   -5418.3647  0.3355 
   00163    0.4525   -5415.9070  0.3360 
   00164    0.4400   -5425.0378  0.3374 
   00165    0.4600   -5427.4128  0.3374 
   00166    0.4575   -5431.8197  0.3381 
   00167    0.4375   -5432.0053  0.3388 
   00168    0.4200   -5441.3867  0.3410 
   00169    0.4225   -5448.7272  0.3446 
   00170    0.4800   -5443.0261  0.3435 
   00171    0.4025   -5444.3230  0.3418 
   00172    0.4825   -5441.3026  0.3417 
   00173    0.4800   -5454.4986  0.3411 
   00174    0.4625   -5456.0649  0.3399 
   00175    0.4500   -5459.9473  0.3377 
   00176    0.4750   -5468.7914  0.3385 
   00177    0.4525   -5473.2470  0.3384 
   00178    0.3825   -5475.9497  0.3381 
   00179    0.4625   -5472.9368  0.3401 
   00180    0.4150   -5477.2784  0.3391 
   00181    0.4225   -5483.9332  0.3400 
   00182    0.4850   -5482.3594  0.3423 
   00183    0.4500   -5485.1445  0.3422 
   00184    0.4425   -5485.9399  0.3411 
   00185    0.4000   -5483.6265  0.3439 
   00186    0.4150   -5493.2828  0.3428 
   00187    0.4500   -5488.7715  0.3408 
   00188    0.4575   -5496.8973  0.3448 
   00189    0.4500   -5500.4717  0.3465 
   00190    0.4225   -5495.5429  0.3473 
   00191    0.4525   -5506.7985  0.3481 
   00192    0.4300   -5510.7848  0.3508 
   00193    0.4750   -5508.4011  0.3505 
   00194    0.4150   -5517.2862  0.3512 
   00195    0.4225   -5518.6459  0.3512 
   00196    0.4325   -5523.1699  0.3522 
   00197    0.4425   -5520.4734  0.3501 
   00198    0.4600   -5526.9546  0.3498 
   00199    0.4775   -5526.7478  0.3529 
   00200    0.4450   -5531.3599  0.3538 
   00201    0.4775   -5521.7916  0.3575 
   00202    0.4675   -5528.2581  0.3549 
   00203    0.4600   -5534.1083  0.3529 
   00204    0.4450   -5539.0222  0.3539 
   00205    0.4375   -5535.0477  0.3548 
   00206    0.4175   -5545.7794  0.3545 
   00207    0.4275   -5545.9634  0.3571 
   00208    0.4525   -5551.3474  0.3557 
   00209    0.4575   -5547.9110  0.3559 
   00210    0.4450   -5551.6701  0.3587 
   00211    0.4200   -5555.7064  0.3594 
   00212    0.4625   -5557.2567  0.3613 
   00213    0.4350   -5562.1241  0.3612 
   00214    0.4575   -5565.4811  0.3629 
   00215    0.4350   -5567.9217  0.3662 
   00216    0.4900   -5568.0691  0.3659 
   00217    0.4025   -5565.8871  0.3663 
   00218    0.4125   -5563.8785  0.3652 
   00219    0.4525   -5567.7205  0.3659 
   00220    0.4650   -5573.2879  0.3646 
   00221    0.4500   -5579.8091  0.3653 
   00222    0.4700   -5580.5558  0.3695 
   00223    0.4150   -5580.1169  0.3720 
   00224    0.4075   -5586.4951  0.3730 
   00225    0.4525   -5591.8323  0.3771 
   00226    0.4400   -5597.3731  0.3791 
   00227    0.4650   -5594.7668  0.3791 
   00228    0.4325   -5605.5565  0.3793 
   00229    0.4500   -5608.8488  0.3823 
   00230    0.4125   -5608.9646  0.3835 
   00231    0.4500   -5610.2857  0.3850 
   00232    0.4900   -5610.8669  0.3863 
   00233    0.4475   -5600.2915  0.3855 
   00234    0.4525   -5601.4559  0.3851 
   00235    0.4250   -5602.9070  0.3875 
   00236    0.4675   -5601.6151  0.3889 
   00237    0.4750   -5606.5234  0.3844 
   00238    0.4525   -5608.4698  0.3830 
   00239    0.4250   -5608.9375  0.3830 
   00240    0.4150   -5603.3946  0.3819 
   00241    0.4225   -5609.4857  0.3820 
   00242    0.4350   -5605.3075  0.3828 
   00243    0.4000   -5608.9428  0.3850 
   00244    0.4300   -5607.8471  0.3860 
   00245    0.3900   -5604.9043  0.3860 
   00246    0.4275   -5606.4619  0.3864 
   00247    0.4350   -5613.3881  0.3863 
   00248    0.4175   -5615.5445  0.3904 
   00249    0.4275   -5622.1212  0.3916 
   00250    0.3775   -5621.1452  0.3907 
   00251    0.4425   -5626.2915  0.3899 
   00252    0.4125   -5637.7682  0.3927 
   00253    0.4125   -5649.5007  0.3947 
   00254    0.4625   -5650.6036  0.3943 
   00255    0.4550   -5652.4632  0.3953 
   00256    0.4000   -5652.0525  0.3971 
   00257    0.4225   -5651.9933  0.3978 
   00258    0.4600   -5650.3379  0.4000 
   00259    0.4125   -5645.1809  0.4025 
   00260    0.4200   -5648.7597  0.4034 
   00261    0.4450   -5651.3739  0.4044 
   00262    0.4425   -5648.1972  0.4054 
   00263    0.4175   -5651.6917  0.4051 
   00264    0.4100   -5653.7841  0.4056 
   00265    0.4550   -5649.8183  0.4052 
   00266    0.4050   -5659.1373  0.4092 
   00267    0.4250   -5661.9135  0.4103 
   00268    0.4675   -5660.7990  0.4097 
   00269    0.4800   -5659.2775  0.4110 
   00270    0.3925   -5662.3548  0.4105 
   00271    0.4000   -5661.3958  0.4109 
   00272    0.4225   -5663.0924  0.4111 
   00273    0.4600   -5662.9253  0.4091 
   00274    0.4275   -5664.0911  0.4097 
   00275    0.4400   -5674.1890  0.4129 
   00276    0.4075   -5671.3852  0.4129 
   00277    0.4250   -5671.0232  0.4128 
   00278    0.4775   -5679.0036  0.4140 
   00279    0.4400   -5673.7588  0.4123 
   00280    0.4825   -5672.3854  0.4123 
   00281    0.3825   -5672.6877  0.4151 
   00282    0.4525   -5673.9511  0.4145 
   00283    0.4475   -5670.7539  0.4162 
   00284    0.4475   -5674.8931  0.4161 
   00285    0.4600   -5671.6983  0.4193 
   00286    0.4375   -5667.2810  0.4192 
   00287    0.4750   -5678.3971  0.4177 
   00288    0.4150   -5671.6436  0.4184 
   00289    0.4350   -5673.9749  0.4203 
   00290    0.4350   -5682.5989  0.4193 
   00291    0.4300   -5683.6893  0.4182 
   00292    0.4225   -5679.6137  0.4174 
