#=====================================================
# File created:        Mon-06-Nov-2023-at-10-50-34AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.600
# Run time (s):        10.093568
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -328.7958  0.2854 
   00001    0.6300    -371.6510  0.2776 
   00002    0.6000    -420.2664  0.2850 
   00003    0.6400    -458.1072  0.2866 
   00004    0.6800    -460.1283  0.2691 
   00005    0.5900    -505.8472  0.2720 
   00006    0.5700    -531.0485  0.2790 
   00007    0.5400    -547.1152  0.3016 
   00008    0.6100    -559.5490  0.3054 
   00009    0.6000    -584.4925  0.3114 
   00010    0.5900    -596.1333  0.3060 
   00011    0.5600    -603.6375  0.3018 
   00012    0.5500    -597.0202  0.2839 
   00013    0.6300    -612.6389  0.2953 
   00014    0.6300    -611.7090  0.2904 
   00015    0.5600    -613.6787  0.2775 
   00016    0.5700    -631.6347  0.2597 
   00017    0.6200    -628.4459  0.2666 
   00018    0.6000    -665.2146  0.2679 
   00019    0.5000    -660.8538  0.2681 
   00020    0.6000    -672.8548  0.2618 
   00021    0.5500    -662.0514  0.2613 
   00022    0.5600    -668.1882  0.2580 
   00023    0.5600    -660.6200  0.2694 
   00024    0.5500    -644.1801  0.2732 
   00025    0.5100    -703.7936  0.2738 
   00026    0.5700    -670.5021  0.2861 
   00027    0.5900    -655.2536  0.2870 
   00028    0.5000    -656.2292  0.3037 
   00029    0.5600    -672.9409  0.3019 
   00030    0.5700    -696.1586  0.3115 
   00031    0.4700    -701.6660  0.3192 
   00032    0.5500    -682.4902  0.2969 
   00033    0.5700    -697.5428  0.2986 
   00034    0.5200    -693.1314  0.2961 
   00035    0.6000    -703.4509  0.2792 
   00036    0.5800    -743.1550  0.2778 
   00037    0.5700    -720.6215  0.2735 
   00038    0.4800    -725.4020  0.2675 
   00039    0.5000    -697.8210  0.2652 
   00040    0.4600    -702.1036  0.2559 
   00041    0.4300    -725.4448  0.2680 
   00042    0.5100    -721.0073  0.2853 
   00043    0.5000    -688.0102  0.2878 
   00044    0.5000    -685.4205  0.2735 
   00045    0.5200    -689.7936  0.2737 
   00046    0.5800    -710.2046  0.2726 
   00047    0.4700    -696.6362  0.2659 
   00048    0.5200    -688.2467  0.2683 
   00049    0.5100    -705.8079  0.2729 
   00050    0.4400    -734.0175  0.2968 
   00051    0.5100    -758.3472  0.3051 
   00052    0.4800    -733.7199  0.2944 
   00053    0.4700    -704.0052  0.3137 
   00054    0.5700    -713.1517  0.3179 
   00055    0.5100    -699.9136  0.3223 
   00056    0.5100    -709.5762  0.2912 
   00057    0.5300    -696.1267  0.3094 
   00058    0.4600    -699.2498  0.3025 
   00059    0.5800    -711.6265  0.3181 
   00060    0.5900    -725.3780  0.2971 
   00061    0.5300    -732.9792  0.3121 
   00062    0.5200    -742.7746  0.3142 
   00063    0.5100    -748.7984  0.3276 
   00064    0.4800    -722.3970  0.3229 
   00065    0.5000    -722.9795  0.3361 
   00066    0.5300    -672.1189  0.3440 
   00067    0.5000    -685.1906  0.3483 
   00068    0.5100    -693.7155  0.3532 
   00069    0.4200    -690.4755  0.3323 
   00070    0.5800    -696.9900  0.3193 
   00071    0.5500    -688.1672  0.3118 
   00072    0.5000    -652.0320  0.3081 
   00073    0.5700    -648.7345  0.2882 
   00074    0.5400    -690.0352  0.2978 
   00075    0.5500    -680.0784  0.2986 
   00076    0.5100    -710.4272  0.2984 
   00077    0.4700    -716.9507  0.3187 
   00078    0.5600    -703.6193  0.3089 
   00079    0.4900    -700.4443  0.3134 
   00080    0.6100    -700.5038  0.3147 
   00081    0.5700    -688.1956  0.2902 
   00082    0.4700    -698.3665  0.2862 
   00083    0.4800    -683.6585  0.2900 
   00084    0.5000    -656.3065  0.2764 
   00085    0.5900    -652.2962  0.2791 
   00086    0.5800    -667.6824  0.2803 
   00087    0.4700    -666.9909  0.2778 
   00088    0.5600    -669.6745  0.2706 
   00089    0.5400    -674.0058  0.2787 
   00090    0.4800    -724.6350  0.2799 
   00091    0.5500    -733.1267  0.2873 
   00092    0.6000    -739.1589  0.2768 
   00093    0.5000    -733.4832  0.2572 
   00094    0.5500    -749.1664  0.2547 
   00095    0.5000    -722.3038  0.2632 
   00096    0.4600    -716.8516  0.2692 
   00097    0.5300    -708.8140  0.2656 
   00098    0.5200    -713.4697  0.2874 
   00099    0.5700    -688.4526  0.2871 
   00100    0.5500    -711.5838  0.2930 
   00101    0.5400    -726.1233  0.3022 
   00102    0.5600    -707.6712  0.2857 
   00103    0.5300    -747.6646  0.3215 
   00104    0.5500    -737.7426  0.3338 
   00105    0.5300    -724.2428  0.3369 
   00106    0.4800    -719.7047  0.3467 
   00107    0.5500    -691.9672  0.3212 
   00108    0.5800    -706.6129  0.3292 
   00109    0.4300    -694.8507  0.3217 
   00110    0.5400    -701.9104  0.3157 
   00111    0.5300    -714.7293  0.3075 
   00112    0.5800    -717.0747  0.3084 
   00113    0.5300    -688.0912  0.3073 
   00114    0.4300    -666.9176  0.3104 
   00115    0.5900    -673.5354  0.3006 
   00116    0.5700    -693.0936  0.3095 
   00117    0.5100    -668.7538  0.2964 
   00118    0.5200    -645.7639  0.3072 
   00119    0.5100    -648.6981  0.3374 
   00120    0.5900    -664.4652  0.3379 
   00121    0.4700    -663.0743  0.3397 
   00122    0.5100    -639.3333  0.3446 
   00123    0.5500    -643.6299  0.3548 
   00124    0.5600    -659.1614  0.3454 
   00125    0.5700    -661.1091  0.3469 
   00126    0.5200    -650.8276  0.3456 
   00127    0.4700    -663.1524  0.3504 
   00128    0.5200    -658.6501  0.3453 
   00129    0.6000    -671.3291  0.3387 
   00130    0.5400    -673.2743  0.3176 
   00131    0.5200    -687.8017  0.3017 
   00132    0.5300    -710.0475  0.2957 
   00133    0.5000    -724.1069  0.3103 
   00134    0.5600    -710.4431  0.3260 
   00135    0.4700    -697.0783  0.3253 
   00136    0.5000    -707.7201  0.3456 
   00137    0.4700    -687.9610  0.3320 
   00138    0.5100    -692.9945  0.3361 
   00139    0.6300    -642.0820  0.3318 
   00140    0.5100    -667.7586  0.3319 
   00141    0.5100    -653.0312  0.3168 
   00142    0.5600    -676.9383  0.3231 
   00143    0.5000    -685.2571  0.3208 
   00144    0.6100    -659.5715  0.2992 
   00145    0.5400    -685.1648  0.2916 
   00146    0.6000    -685.5654  0.2863 
   00147    0.5700    -659.8836  0.2782 
   00148    0.5100    -682.3990  0.2696 
   00149    0.5200    -688.0505  0.2763 
   00150    0.5800    -694.6286  0.2874 
   00151    0.5300    -696.6905  0.2801 
   00152    0.5100    -674.0590  0.2815 
   00153    0.5600    -684.5533  0.2783 
   00154    0.5400    -696.7624  0.2821 
   00155    0.5200    -694.8115  0.2904 
   00156    0.5900    -709.5128  0.2784 
   00157    0.6200    -708.2296  0.2774 
   00158    0.5600    -718.5629  0.2803 
   00159    0.5800    -742.8121  0.2876 
   00160    0.4900    -738.6982  0.2845 
   00161    0.5600    -738.8149  0.2701 
   00162    0.5200    -724.4118  0.2592 
   00163    0.5600    -725.4036  0.2690 
   00164    0.5300    -710.8611  0.2866 
   00165    0.6200    -726.1727  0.2946 
   00166    0.4900    -721.1956  0.2981 
   00167    0.4400    -740.9004  0.2858 
   00168    0.5100    -743.3899  0.2837 
   00169    0.5200    -730.5013  0.3216 
   00170    0.5500    -731.5457  0.3231 
   00171    0.4900    -728.7116  0.3383 
   00172    0.5100    -729.0006  0.3443 
   00173    0.6000    -720.1927  0.3463 
   00174    0.6100    -718.7687  0.3436 
   00175    0.5300    -741.9234  0.3312 
   00176    0.5000    -730.1467  0.3390 
   00177    0.5000    -714.7553  0.3500 
   00178    0.5200    -717.9336  0.3635 
   00179    0.4300    -726.3188  0.3572 
   00180    0.5400    -738.6937  0.3529 
   00181    0.5200    -744.3569  0.3544 
   00182    0.5100    -739.8954  0.3299 
   00183    0.5400    -760.4247  0.3408 
   00184    0.5300    -764.4794  0.3514 
   00185    0.5300    -748.1220  0.3572 
   00186    0.5200    -729.1404  0.3514 
   00187    0.5300    -761.3257  0.3528 
   00188    0.4900    -777.8582  0.3725 
   00189    0.5500    -768.0595  0.3624 
   00190    0.5200    -742.8871  0.3321 
   00191    0.5300    -737.0196  0.3321 
   00192    0.5900    -751.7075  0.3192 
   00193    0.5100    -747.5440  0.3373 
   00194    0.5300    -724.2466  0.3284 
   00195    0.5400    -742.5544  0.3394 
   00196    0.5600    -733.8434  0.3341 
   00197    0.5200    -729.6308  0.3144 
   00198    0.5400    -727.2246  0.2936 
   00199    0.4700    -709.7841  0.3108 
