#=====================================================
# File created:        Mon-06-Nov-2023-at-03-08-02PM
# Size of lattice:     80x80
# Number of MC steps:  1000
# Reduced temperature: 1.800
# Run time (s):        120.937461
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -6533.8007  0.2666 
   00001    0.7705   -8979.2060  0.2718 
   00002    0.7270   -9880.4420  0.2645 
   00003    0.7150  -10295.1033  0.2607 
   00004    0.7091  -10473.5214  0.2591 
   00005    0.6956  -10673.5063  0.2574 
   00006    0.6950  -10608.8454  0.2657 
   00007    0.6956  -10642.5398  0.2672 
   00008    0.6930  -10531.1486  0.2645 
   00009    0.6902  -10564.8954  0.2624 
   00010    0.6909  -10562.0103  0.2585 
   00011    0.6930  -10732.9336  0.2531 
   00012    0.6937  -10808.0211  0.2606 
   00013    0.6909  -10834.7553  0.2601 
   00014    0.6966  -10888.5702  0.2520 
   00015    0.6955  -10611.5358  0.2575 
   00016    0.7006  -10618.5177  0.2660 
   00017    0.6937  -10793.9757  0.2691 
   00018    0.6964  -10687.3911  0.2628 
   00019    0.6913  -10731.6581  0.2555 
   00020    0.6919  -10778.7108  0.2605 
   00021    0.7023  -10717.9777  0.2656 
   00022    0.6906  -10631.7578  0.2711 
   00023    0.7056  -10483.4928  0.2654 
   00024    0.7033  -10440.1240  0.2747 
   00025    0.6986  -10597.7031  0.2709 
   00026    0.7055  -10532.3858  0.2681 
   00027    0.7037  -10515.0935  0.2594 
   00028    0.6978  -10535.5047  0.2651 
   00029    0.7092  -10449.9951  0.2673 
   00030    0.6892  -10678.0057  0.2732 
   00031    0.7047  -10617.7009  0.2756 
   00032    0.6948  -10695.6671  0.2756 
   00033    0.7052  -10684.0072  0.2771 
   00034    0.7002  -10717.6456  0.2674 
   00035    0.6991  -10627.3000  0.2615 
   00036    0.7002  -10490.0234  0.2659 
   00037    0.6959  -10538.6857  0.2662 
   00038    0.6939  -10569.3435  0.2677 
   00039    0.6952  -10596.6502  0.2661 
   00040    0.6848  -10659.5739  0.2629 
   00041    0.7109  -10641.3723  0.2634 
   00042    0.6898  -10730.8356  0.2660 
   00043    0.7008  -10532.4782  0.2683 
   00044    0.7066  -10640.2597  0.2696 
   00045    0.6947  -10737.2970  0.2666 
   00046    0.7005  -10597.3184  0.2596 
   00047    0.7039  -10628.6959  0.2698 
   00048    0.6939  -10504.9197  0.2729 
   00049    0.7025  -10602.4972  0.2629 
   00050    0.7063  -10547.9471  0.2585 
   00051    0.6844  -10653.2338  0.2578 
   00052    0.6972  -10567.1721  0.2605 
   00053    0.7014  -10749.2010  0.2711 
   00054    0.6903  -10656.6869  0.2673 
   00055    0.6858  -10760.2646  0.2565 
   00056    0.6867  -10827.9129  0.2566 
   00057    0.6942  -10892.6989  0.2711 
   00058    0.6894  -10696.0592  0.2709 
   00059    0.6983  -10626.1126  0.2627 
   00060    0.7030  -10592.6586  0.2578 
   00061    0.7006  -10567.9865  0.2626 
   00062    0.7084  -10464.0570  0.2578 
   00063    0.7050  -10495.7874  0.2590 
   00064    0.7000  -10401.7853  0.2557 
   00065    0.7042  -10470.3340  0.2729 
   00066    0.7137  -10435.8834  0.2751 
   00067    0.7073  -10360.7331  0.2718 
   00068    0.6958  -10484.0236  0.2716 
   00069    0.7033  -10652.8080  0.2722 
   00070    0.6987  -10679.0359  0.2747 
   00071    0.7127  -10466.6029  0.2668 
   00072    0.7044  -10397.1143  0.2669 
   00073    0.6989  -10542.9139  0.2716 
   00074    0.6958  -10542.2491  0.2724 
   00075    0.7133  -10644.8284  0.2824 
   00076    0.7027  -10597.4178  0.2829 
   00077    0.7019  -10594.7035  0.2816 
   00078    0.7033  -10540.3214  0.2731 
   00079    0.6998  -10675.7686  0.2698 
   00080    0.6900  -10607.4990  0.2628 
   00081    0.7017  -10661.9149  0.2640 
   00082    0.7017  -10650.2718  0.2696 
   00083    0.6964  -10830.9603  0.2657 
   00084    0.6903  -10744.9603  0.2594 
   00085    0.6984  -10771.9044  0.2636 
   00086    0.6903  -10773.3095  0.2589 
   00087    0.6992  -10611.1826  0.2520 
   00088    0.7006  -10493.1441  0.2651 
   00089    0.6886  -10497.7428  0.2668 
   00090    0.6977  -10800.6048  0.2755 
   00091    0.6997  -10675.3448  0.2699 
   00092    0.7033  -10751.9803  0.2583 
   00093    0.6936  -10467.6716  0.2655 
   00094    0.7098  -10674.2936  0.2794 
   00095    0.6955  -10661.9249  0.2876 
   00096    0.7016  -10720.2714  0.2795 
   00097    0.7016  -10664.9705  0.2800 
   00098    0.6997  -10619.7950  0.2838 
   00099    0.7016  -10554.6551  0.2768 
   00100    0.6903  -10436.7915  0.2784 
   00101    0.7030  -10422.8799  0.2728 
   00102    0.7023  -10584.5110  0.2783 
   00103    0.7028  -10396.5830  0.2684 
   00104    0.7058  -10620.9094  0.2738 
   00105    0.7031  -10513.2390  0.2696 
   00106    0.6898  -10501.4856  0.2660 
   00107    0.6980  -10505.1116  0.2657 
   00108    0.7052  -10514.7278  0.2604 
   00109    0.6994  -10543.7717  0.2558 
   00110    0.7017  -10631.6273  0.2592 
   00111    0.6991  -10642.3514  0.2632 
   00112    0.7009  -10601.3123  0.2850 
   00113    0.7005  -10648.0663  0.2774 
   00114    0.6978  -10575.0650  0.2693 
   00115    0.6964  -10637.7604  0.2646 
   00116    0.7014  -10565.0081  0.2623 
   00117    0.6952  -10524.2640  0.2606 
   00118    0.6959  -10392.5350  0.2612 
   00119    0.7091  -10599.2720  0.2534 
   00120    0.6945  -10842.8447  0.2579 
   00121    0.7055  -10697.8461  0.2520 
   00122    0.7034  -10705.9357  0.2552 
   00123    0.6905  -10733.7054  0.2601 
   00124    0.7016  -10687.2258  0.2543 
   00125    0.6947  -10821.2398  0.2517 
   00126    0.6909  -10577.8182  0.2581 
   00127    0.7028  -10646.6914  0.2526 
   00128    0.7067  -10445.6358  0.2573 
   00129    0.7019  -10546.9089  0.2572 
   00130    0.6920  -10570.5283  0.2525 
   00131    0.6927  -10851.2071  0.2561 
   00132    0.7058  -10998.5873  0.2562 
   00133    0.6891  -10926.5427  0.2675 
   00134    0.6986  -10963.0976  0.2641 
   00135    0.6923  -10639.4659  0.2532 
   00136    0.7091  -10499.5882  0.2592 
   00137    0.6986  -10652.6895  0.2579 
   00138    0.6936  -10701.3845  0.2596 
   00139    0.6844  -10659.2426  0.2609 
   00140    0.6950  -10573.9140  0.2537 
   00141    0.7092  -10599.0726  0.2589 
   00142    0.6980  -10468.6834  0.2518 
   00143    0.7066  -10620.3334  0.2611 
   00144    0.7006  -10550.0430  0.2574 
   00145    0.6977  -10725.0722  0.2569 
   00146    0.7013  -10608.9813  0.2540 
   00147    0.6930  -10626.7303  0.2553 
   00148    0.6991  -10709.6071  0.2569 
   00149    0.6827  -10822.7452  0.2644 
   00150    0.6947  -10605.8855  0.2514 
   00151    0.6964  -10572.9775  0.2604 
   00152    0.7011  -10647.5629  0.2628 
   00153    0.6964  -10560.5437  0.2658 
   00154    0.7109  -10582.0555  0.2556 
   00155    0.7069  -10612.2495  0.2593 
   00156    0.7020  -10596.3193  0.2561 
   00157    0.6939  -10628.4455  0.2582 
   00158    0.6902  -10644.1799  0.2624 
   00159    0.6942  -10669.6782  0.2594 
   00160    0.6895  -10857.8777  0.2583 
   00161    0.6933  -10720.3749  0.2563 
   00162    0.6925  -10758.0830  0.2521 
   00163    0.7105  -10617.6308  0.2559 
   00164    0.7030  -10472.0238  0.2532 
   00165    0.6981  -10562.6064  0.2535 
   00166    0.6919  -10511.8666  0.2616 
   00167    0.6992  -10409.6057  0.2678 
   00168    0.7031  -10612.9358  0.2711 
   00169    0.6948  -10640.5811  0.2708 
   00170    0.6816  -10653.9358  0.2663 
   00171    0.6947  -10630.4183  0.2698 
   00172    0.6836  -10912.2059  0.2690 
   00173    0.6923  -10652.2547  0.2588 
   00174    0.6914  -11034.6035  0.2671 
   00175    0.6764  -11020.8630  0.2610 
   00176    0.7000  -11053.7225  0.2735 
   00177    0.7017  -10745.9507  0.2633 
   00178    0.7039  -10633.9432  0.2598 
   00179    0.6916  -10614.5160  0.2646 
   00180    0.6970  -10503.1634  0.2713 
   00181    0.6969  -10260.9851  0.2634 
   00182    0.7086  -10469.1922  0.2670 
   00183    0.7089  -10457.5946  0.2768 
   00184    0.6964  -10565.2019  0.2770 
   00185    0.6972  -10321.2300  0.2685 
   00186    0.7013  -10389.2750  0.2657 
   00187    0.7067  -10438.6487  0.2658 
   00188    0.6942  -10496.3068  0.2625 
   00189    0.7127  -10431.1119  0.2651 
   00190    0.7137  -10487.8394  0.2634 
   00191    0.7044  -10551.0743  0.2610 
   00192    0.6955  -10706.3987  0.2620 
   00193    0.6936  -10846.6590  0.2730 
   00194    0.6889  -10880.8598  0.2779 
   00195    0.6856  -10761.7675  0.2656 
   00196    0.7117  -10747.6345  0.2616 
   00197    0.6875  -10659.3813  0.2544 
   00198    0.6958  -10770.8485  0.2541 
   00199    0.6984  -10594.3367  0.2570 
   00200    0.6855  -10609.9201  0.2665 
   00201    0.6948  -10557.2691  0.2599 
   00202    0.7031  -10554.8977  0.2584 
   00203    0.7037  -10608.3052  0.2626 
   00204    0.7017  -10778.1737  0.2562 
   00205    0.7003  -10795.1817  0.2656 
   00206    0.6913  -10641.6917  0.2684 
   00207    0.6853  -10760.8969  0.2715 
   00208    0.6895  -10839.6780  0.2763 
   00209    0.6975  -10539.8280  0.2704 
   00210    0.6956  -10623.4593  0.2615 
   00211    0.6931  -10687.3204  0.2588 
   00212    0.6919  -10831.0048  0.2617 
   00213    0.6900  -10859.7671  0.2575 
   00214    0.7019  -10837.4037  0.2604 
   00215    0.6972  -10614.0836  0.2561 
   00216    0.6980  -10633.3161  0.2612 
   00217    0.7095  -10504.0284  0.2579 
   00218    0.7100  -10510.7344  0.2603 
   00219    0.7017  -10761.5093  0.2564 
   00220    0.6930  -10800.6122  0.2597 
   00221    0.6977  -10876.2270  0.2577 
   00222    0.6959  -10959.1783  0.2631 
   00223    0.6914  -10769.3517  0.2675 
   00224    0.6927  -10934.9319  0.2621 
   00225    0.6894  -10751.4435  0.2566 
   00226    0.6927  -10782.2610  0.2605 
   00227    0.6894  -10681.2796  0.2532 
   00228    0.6942  -10760.3850  0.2619 
   00229    0.6916  -10708.6527  0.2608 
   00230    0.7064  -10649.2745  0.2633 
   00231    0.7008  -10652.6641  0.2653 
   00232    0.6927  -10679.5906  0.2653 
   00233    0.7020  -10573.1304  0.2697 
   00234    0.6922  -10571.2584  0.2720 
   00235    0.7014  -10383.0316  0.2640 
   00236    0.7013  -10580.4062  0.2600 
   00237    0.7006  -10574.9403  0.2680 
   00238    0.7114  -10479.4313  0.2687 
   00239    0.6927  -10674.9138  0.2765 
   00240    0.6816  -10771.8044  0.2653 
   00241    0.6959  -10866.5577  0.2560 
   00242    0.6772  -10653.2236  0.2658 
   00243    0.7031  -10677.8071  0.2645 
   00244    0.7070  -10582.1361  0.2662 
   00245    0.6917  -10736.4636  0.2649 
   00246    0.6877  -10582.9942  0.2731 
   00247    0.6873  -10883.0582  0.2669 
   00248    0.7052  -10769.3564  0.2701 
   00249    0.6963  -10783.2905  0.2670 
   00250    0.6913  -10846.0780  0.2618 
   00251    0.7002  -10681.6688  0.2579 
   00252    0.6878  -10706.3570  0.2516 
   00253    0.6916  -10745.9727  0.2602 
   00254    0.6894  -10771.4065  0.2641 
   00255    0.7028  -10734.0223  0.2613 
   00256    0.7081  -10539.9099  0.2584 
   00257    0.7005  -10646.0760  0.2587 
   00258    0.7006  -10770.7117  0.2582 
   00259    0.6900  -10759.1489  0.2595 
   00260    0.6861  -10727.9343  0.2652 
   00261    0.6950  -10692.3636  0.2591 
   00262    0.6937  -10739.1702  0.2548 
   00263    0.7055  -10759.1221  0.2570 
   00264    0.7027  -10499.0141  0.2550 
   00265    0.6948  -10686.1082  0.2605 
   00266    0.7070  -10536.4872  0.2562 
   00267    0.7008  -10553.9454  0.2575 
   00268    0.6994  -10620.8240  0.2598 
   00269    0.6833  -10835.8234  0.2561 
   00270    0.6872  -10712.0564  0.2671 
   00271    0.7053  -10834.2462  0.2647 
   00272    0.6863  -10567.4228  0.2618 
   00273    0.6998  -10534.1933  0.2594 
   00274    0.7028  -10466.7094  0.2688 
   00275    0.7014  -10474.7989  0.2623 
   00276    0.7003  -10426.2048  0.2666 
   00277    0.6952  -10573.1055  0.2662 
   00278    0.6845  -10736.1357  0.2629 
   00279    0.6900  -10837.1597  0.2523 
   00280    0.6944  -10694.0584  0.2556 
   00281    0.7036  -10621.9519  0.2591 
   00282    0.7028  -10517.6467  0.2550 
   00283    0.6984  -10651.3025  0.2563 
   00284    0.6936  -10664.4065  0.2552 
   00285    0.6964  -10570.0018  0.2542 
   00286    0.6975  -10825.2724  0.2679 
   00287    0.7055  -10544.0584  0.2583 
   00288    0.7044  -10442.1033  0.2588 
   00289    0.7037  -10551.0001  0.2639 
   00290    0.6939  -10675.6029  0.2759 
   00291    0.6998  -10661.5799  0.2653 
   00292    0.7100  -10628.6104  0.2704 
   00293    0.6822  -10681.2636  0.2631 
   00294    0.6948  -10658.1662  0.2609 
   00295    0.7041  -10538.6792  0.2551 
   00296    0.7064  -10694.1146  0.2508 
   00297    0.7025  -10586.3715  0.2571 
   00298    0.7122  -10475.1483  0.2561 
   00299    0.6978  -10403.3759  0.2611 
   00300    0.7036  -10415.3975  0.2608 
   00301    0.7111  -10619.8503  0.2618 
   00302    0.7011  -10412.6831  0.2603 
   00303    0.6902  -10560.5246  0.2536 
   00304    0.6980  -10556.2567  0.2537 
   00305    0.6972  -10451.4741  0.2583 
   00306    0.7095  -10610.4394  0.2558 
   00307    0.7005  -10691.6423  0.2558 
   00308    0.6863  -10765.8940  0.2582 
   00309    0.6944  -10794.2542  0.2627 
   00310    0.6844  -10705.8455  0.2608 
   00311    0.7055  -10674.1841  0.2618 
   00312    0.6886  -10829.3007  0.2632 
   00313    0.6884  -10881.7359  0.2610 
   00314    0.6903  -10693.2487  0.2692 
   00315    0.6947  -10827.4677  0.2644 
   00316    0.7008  -10754.6629  0.2572 
   00317    0.6945  -10863.4614  0.2673 
   00318    0.6861  -10826.0555  0.2710 
   00319    0.6936  -10500.8749  0.2648 
