#=====================================================
# File created:        Tue-07-Nov-2023-at-11-58-11AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.800
# Run time (s):        12.319356
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -419.9131  0.2655 
   00001    0.7750    -545.9040  0.2631 
   00002    0.7200    -638.3179  0.3044 
   00003    0.7300    -594.9167  0.3063 
   00004    0.7100    -638.8992  0.3282 
   00005    0.6800    -679.4161  0.3151 
   00006    0.6975    -707.8872  0.3076 
   00007    0.7025    -680.3866  0.2674 
   00008    0.7025    -717.8264  0.2992 
   00009    0.7075    -771.4211  0.3104 
   00010    0.6550    -707.9781  0.2775 
   00011    0.6925    -672.7000  0.2543 
   00012    0.6625    -637.7980  0.2972 
   00013    0.7400    -610.3376  0.3069 
   00014    0.7150    -636.0851  0.2923 
   00015    0.6925    -694.9150  0.2593 
   00016    0.6725    -677.7060  0.2786 
   00017    0.7100    -679.7304  0.3112 
   00018    0.6875    -669.1011  0.3132 
   00019    0.6800    -695.7400  0.2813 
   00020    0.6825    -685.8621  0.2769 
   00021    0.6975    -700.1432  0.2927 
   00022    0.6600    -671.7124  0.2843 
   00023    0.7150    -667.9685  0.2903 
   00024    0.7300    -654.6044  0.3194 
   00025    0.6750    -658.6895  0.3201 
   00026    0.6875    -695.6845  0.3318 
   00027    0.6575    -681.5700  0.3102 
   00028    0.6975    -689.6959  0.3401 
   00029    0.7200    -673.3496  0.3165 
   00030    0.7450    -659.6854  0.3145 
   00031    0.7400    -629.1153  0.2972 
   00032    0.7350    -652.8717  0.3157 
   00033    0.6650    -672.8999  0.3360 
   00034    0.6800    -649.7775  0.3588 
   00035    0.6875    -658.5877  0.3174 
   00036    0.7100    -660.0913  0.2980 
   00037    0.6900    -644.7108  0.2799 
   00038    0.6975    -686.2354  0.2727 
   00039    0.7300    -632.5237  0.3084 
   00040    0.7100    -674.0784  0.2993 
   00041    0.6800    -699.6605  0.3018 
   00042    0.6525    -696.6368  0.3235 
   00043    0.6700    -712.1613  0.2937 
   00044    0.6450    -658.4396  0.2757 
   00045    0.6750    -653.9595  0.3278 
   00046    0.7150    -700.5064  0.3784 
   00047    0.6800    -688.8063  0.3300 
   00048    0.6425    -773.4727  0.3321 
   00049    0.6850    -660.3389  0.3160 
   00050    0.6925    -644.4220  0.3235 
   00051    0.7075    -656.3828  0.3158 
   00052    0.7025    -678.3587  0.2744 
   00053    0.7075    -697.8907  0.3135 
   00054    0.6875    -745.3684  0.3023 
   00055    0.6700    -668.4910  0.3137 
   00056    0.7025    -665.9881  0.3156 
   00057    0.7225    -679.8125  0.2810 
   00058    0.7075    -680.9560  0.2983 
   00059    0.6925    -633.1520  0.2940 
   00060    0.7000    -676.5571  0.2923 
   00061    0.7050    -635.8261  0.2796 
   00062    0.7375    -691.8661  0.3121 
   00063    0.6875    -654.9729  0.2932 
   00064    0.7125    -642.0023  0.2883 
   00065    0.7250    -641.2724  0.2735 
   00066    0.7475    -612.8602  0.2825 
   00067    0.7000    -678.7150  0.2740 
   00068    0.6375    -662.4887  0.2984 
   00069    0.6775    -645.1888  0.2920 
   00070    0.7250    -659.6841  0.2830 
   00071    0.7050    -667.6103  0.3274 
   00072    0.6825    -698.4587  0.3454 
   00073    0.6525    -672.2841  0.3207 
   00074    0.6850    -675.5350  0.3376 
   00075    0.6900    -701.9267  0.4023 
   00076    0.6900    -695.9228  0.3559 
   00077    0.6825    -657.3433  0.3304 
   00078    0.6450    -664.1915  0.3344 
   00079    0.6925    -734.2753  0.3464 
   00080    0.6700    -666.3058  0.2834 
   00081    0.7275    -685.7642  0.2576 
   00082    0.7025    -627.1977  0.2581 
   00083    0.7350    -627.4870  0.2842 
   00084    0.7050    -573.2660  0.2871 
   00085    0.7225    -628.3914  0.2663 
   00086    0.6600    -672.1605  0.3044 
   00087    0.6925    -692.5346  0.3149 
   00088    0.7200    -667.5777  0.2700 
   00089    0.7050    -659.9932  0.3018 
   00090    0.6925    -645.6636  0.2617 
   00091    0.7300    -661.3438  0.2931 
   00092    0.6675    -675.2925  0.2628 
   00093    0.7125    -668.5661  0.3019 
   00094    0.7175    -657.6827  0.2620 
   00095    0.6750    -670.2619  0.2756 
   00096    0.6675    -679.6918  0.2640 
   00097    0.6950    -717.4195  0.2975 
   00098    0.6200    -670.3388  0.2660 
   00099    0.6775    -636.7044  0.3019 
   00100    0.7150    -647.3523  0.3311 
   00101    0.6675    -655.9876  0.3597 
   00102    0.6950    -661.1837  0.2979 
   00103    0.6850    -640.9909  0.2894 
   00104    0.7200    -646.3741  0.2798 
   00105    0.6550    -668.6528  0.3256 
   00106    0.6775    -672.8786  0.3170 
   00107    0.6550    -682.5640  0.3120 
   00108    0.6775    -702.4473  0.3192 
   00109    0.6725    -706.2460  0.2839 
   00110    0.6700    -727.1927  0.3002 
   00111    0.6725    -702.7644  0.2933 
   00112    0.7025    -659.5501  0.3318 
   00113    0.7350    -665.6604  0.2764 
   00114    0.6800    -644.0593  0.2642 
   00115    0.7025    -689.9625  0.2631 
   00116    0.6775    -688.6195  0.2673 
   00117    0.6850    -670.4277  0.3003 
   00118    0.7225    -670.4181  0.3237 
   00119    0.6775    -649.5931  0.2837 
   00120    0.7100    -622.6177  0.2567 
   00121    0.7325    -678.5504  0.2875 
   00122    0.7050    -705.4280  0.2900 
   00123    0.6750    -666.0082  0.2661 
   00124    0.7025    -655.1431  0.2642 
   00125    0.6950    -706.5735  0.2852 
   00126    0.6700    -699.9633  0.2799 
   00127    0.6875    -700.8723  0.2884 
   00128    0.6675    -752.4312  0.3339 
   00129    0.6375    -753.5760  0.2822 
