#=====================================================
# File created:        Mon-06-Nov-2023-at-03-19-42PM
# Size of lattice:     60x60
# Number of MC steps:  1000
# Reduced temperature: 1.800
# Run time (s):        17.671576
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -3538.4636  0.2677 
   00001    0.7725   -4971.5796  0.2712 
   00002    0.7292   -5655.1891  0.2701 
   00003    0.7161   -5929.7413  0.2672 
   00004    0.7189   -5837.6001  0.2738 
   00005    0.6917   -5929.0937  0.2713 
   00006    0.6872   -5885.7611  0.2730 
   00007    0.7081   -6058.5488  0.2731 
   00008    0.7042   -6073.3624  0.2678 
   00009    0.6958   -5939.4296  0.2569 
   00010    0.7017   -6035.4991  0.2515 
   00011    0.7000   -6012.0346  0.2595 
   00012    0.6944   -5931.7933  0.2650 
   00013    0.6917   -6084.5806  0.2645 
   00014    0.6978   -6043.9221  0.2514 
   00015    0.7047   -5893.1308  0.2540 
   00016    0.7131   -6004.7457  0.2578 
   00017    0.7100   -5939.2095  0.2548 
   00018    0.6889   -5901.1250  0.2642 
   00019    0.6964   -5935.0284  0.2706 
   00020    0.6958   -5926.7304  0.2529 
   00021    0.6808   -6156.7532  0.2672 
   00022    0.7039   -5933.3621  0.2682 
   00023    0.6997   -5817.0397  0.2580 
   00024    0.7106   -5958.1739  0.2648 
   00025    0.6906   -5940.0889  0.2616 
   00026    0.6947   -5991.3868  0.2538 
   00027    0.6836   -6187.2322  0.2582 
   00028    0.6964   -6154.6940  0.2539 
   00029    0.6989   -5903.7700  0.2526 
   00030    0.6864   -5857.0354  0.2625 
   00031    0.7167   -5968.3502  0.2652 
   00032    0.7114   -6018.1245  0.2672 
   00033    0.6858   -6029.5992  0.2638 
   00034    0.6939   -5983.1020  0.2630 
   00035    0.6989   -6071.9534  0.2713 
   00036    0.6856   -6086.4311  0.2820 
   00037    0.6856   -5941.7000  0.2746 
   00038    0.7011   -5945.1916  0.2744 
   00039    0.6981   -6092.0161  0.2625 
   00040    0.6878   -6080.1815  0.2610 
   00041    0.6944   -6087.8448  0.2552 
   00042    0.6803   -6106.8763  0.2556 
   00043    0.6861   -5970.0463  0.2686 
   00044    0.6992   -5967.5728  0.2721 
   00045    0.6919   -5995.8212  0.2733 
   00046    0.6942   -5971.7358  0.2622 
   00047    0.6953   -6126.2716  0.2666 
   00048    0.6958   -6152.1265  0.2705 
   00049    0.6936   -6004.8727  0.2870 
   00050    0.7033   -5818.3487  0.2816 
   00051    0.7142   -5878.4183  0.2932 
   00052    0.7006   -6016.2860  0.2842 
   00053    0.6911   -5938.6737  0.2859 
   00054    0.6969   -5898.2178  0.2644 
   00055    0.7039   -5947.5065  0.2732 
   00056    0.6906   -6079.6874  0.2635 
   00057    0.7108   -6059.9956  0.2741 
   00058    0.6864   -5989.1265  0.2734 
   00059    0.6894   -6090.7341  0.2763 
   00060    0.7006   -5971.8881  0.2655 
   00061    0.7025   -5958.0445  0.2558 
   00062    0.6964   -6009.4691  0.2623 
   00063    0.7014   -5931.7859  0.2740 
   00064    0.6983   -5957.3262  0.2692 
   00065    0.6775   -5981.2663  0.2769 
   00066    0.6897   -6085.4753  0.2661 
   00067    0.7003   -6013.3494  0.2725 
   00068    0.6931   -5969.4404  0.2696 
   00069    0.6925   -6079.6635  0.2718 
   00070    0.6992   -6095.2794  0.2732 
   00071    0.6992   -6116.5074  0.2792 
   00072    0.6939   -6048.6884  0.2735 
   00073    0.6800   -6135.4504  0.2791 
   00074    0.6839   -6124.3173  0.2732 
   00075    0.6847   -6012.3068  0.2623 
   00076    0.6828   -6026.9030  0.2666 
   00077    0.7117   -5943.3156  0.2784 
   00078    0.6972   -5972.6667  0.2749 
   00079    0.6919   -5983.7680  0.2800 
