#=====================================================
# File created:        Mon-06-Nov-2023-at-10-50-05AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.000
# Run time (s):        10.281897
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -403.4025  0.2671 
   00001    0.5600    -458.3064  0.2633 
   00002    0.5300    -488.6033  0.2824 
   00003    0.5300    -521.3246  0.2929 
   00004    0.5600    -544.8820  0.2763 
   00005    0.4800    -580.3379  0.2662 
   00006    0.4400    -615.6647  0.2605 
   00007    0.4800    -630.6675  0.2768 
   00008    0.5600    -656.4997  0.2644 
   00009    0.4800    -679.5426  0.2671 
   00010    0.4200    -691.2832  0.2742 
   00011    0.4400    -697.8108  0.2777 
   00012    0.5200    -698.7078  0.2907 
   00013    0.4800    -724.7892  0.2922 
   00014    0.4100    -726.0431  0.3042 
   00015    0.4100    -725.4534  0.2823 
   00016    0.5200    -746.2135  0.2720 
   00017    0.4900    -776.3179  0.2752 
   00018    0.5100    -808.6118  0.2828 
   00019    0.4800    -817.2193  0.3007 
   00020    0.4600    -802.4083  0.2915 
   00021    0.5000    -803.1686  0.3032 
   00022    0.4200    -826.5152  0.2896 
   00023    0.4800    -805.1313  0.3082 
   00024    0.3700    -791.5968  0.3162 
   00025    0.4800    -796.8216  0.3101 
   00026    0.5000    -801.3941  0.3145 
   00027    0.5200    -812.4571  0.3236 
   00028    0.4600    -812.0214  0.3231 
   00029    0.4200    -803.6359  0.3203 
   00030    0.4500    -809.3179  0.3227 
   00031    0.3600    -829.7334  0.3079 
   00032    0.3800    -853.3776  0.3158 
   00033    0.4000    -849.5861  0.2960 
   00034    0.4000    -864.9794  0.2975 
   00035    0.4100    -850.2825  0.3094 
   00036    0.4200    -859.8006  0.3127 
   00037    0.4500    -857.1246  0.2978 
   00038    0.4000    -859.6661  0.3018 
   00039    0.4500    -854.1085  0.2844 
   00040    0.4000    -852.4578  0.2850 
   00041    0.5300    -846.7541  0.2688 
   00042    0.3500    -857.9996  0.2794 
   00043    0.4100    -859.1727  0.2935 
   00044    0.4800    -851.0876  0.2932 
   00045    0.4600    -881.1694  0.3019 
   00046    0.4200    -885.0323  0.3137 
   00047    0.4300    -893.2577  0.3131 
   00048    0.3300    -887.6139  0.3081 
   00049    0.3800    -882.6936  0.2920 
