#=====================================================
# File created:        Mon-06-Nov-2023-at-02-40-18PM
# Size of lattice:     60x60
# Number of MC steps:  1000
# Reduced temperature: 1.000
# Run time (s):        67.456448
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -3696.0867  0.2594 
   00001    0.6836   -5515.7303  0.2640 
   00002    0.6281   -6348.6910  0.2553 
   00003    0.5844   -6914.9340  0.2579 
   00004    0.5581   -7202.0493  0.2716 
   00005    0.5542   -7419.8515  0.2604 
   00006    0.5425   -7675.3454  0.2570 
   00007    0.5333   -7830.1130  0.2595 
   00008    0.5489   -7841.1802  0.2586 
   00009    0.5225   -7910.7079  0.2627 
   00010    0.5208   -7997.4995  0.2662 
   00011    0.5133   -8109.5422  0.2681 
   00012    0.5208   -8054.2497  0.2807 
   00013    0.5114   -8139.0810  0.2839 
   00014    0.5094   -8230.6783  0.2926 
   00015    0.5061   -8159.7731  0.2756 
   00016    0.5189   -8178.5195  0.2781 
   00017    0.5186   -8163.4466  0.2706 
   00018    0.5231   -8243.8535  0.2715 
   00019    0.5103   -8208.9166  0.2728 
   00020    0.5061   -8241.3409  0.2753 
   00021    0.5139   -8280.7728  0.2779 
   00022    0.5053   -8314.5938  0.2815 
   00023    0.4936   -8348.6195  0.2783 
   00024    0.4944   -8366.7595  0.2812 
   00025    0.5064   -8366.3035  0.2785 
   00026    0.5008   -8408.7765  0.2782 
   00027    0.5053   -8474.8041  0.2712 
   00028    0.4869   -8518.4153  0.2767 
   00029    0.4836   -8552.5536  0.2857 
   00030    0.4903   -8573.5675  0.2789 
   00031    0.4961   -8537.7473  0.2841 
   00032    0.4800   -8585.2083  0.2925 
   00033    0.4883   -8563.2611  0.2990 
   00034    0.4694   -8542.9961  0.2956 
   00035    0.4881   -8560.9847  0.2900 
   00036    0.4869   -8578.1594  0.2956 
   00037    0.4819   -8486.9844  0.2858 
   00038    0.4842   -8478.4422  0.2822 
   00039    0.4925   -8479.8147  0.2826 
   00040    0.4978   -8476.4819  0.2774 
   00041    0.4969   -8333.2449  0.2801 
   00042    0.4961   -8390.7668  0.2835 
   00043    0.4983   -8461.0844  0.2778 
   00044    0.4978   -8503.2737  0.2785 
   00045    0.4939   -8488.8368  0.2849 
   00046    0.4983   -8556.8686  0.2659 
   00047    0.4903   -8562.2344  0.2802 
   00048    0.4858   -8500.8380  0.2720 
   00049    0.4967   -8558.3039  0.2683 
   00050    0.4908   -8429.0127  0.2725 
   00051    0.5053   -8434.0926  0.2745 
   00052    0.5061   -8551.7903  0.2740 
   00053    0.4997   -8433.8212  0.2838 
   00054    0.4936   -8440.8647  0.2713 
   00055    0.4878   -8384.5157  0.2644 
   00056    0.5028   -8367.0792  0.2596 
   00057    0.4858   -8382.2004  0.2628 
   00058    0.4806   -8299.9899  0.2610 
   00059    0.4964   -8348.4445  0.2724 
   00060    0.5036   -8335.1205  0.2813 
   00061    0.5072   -8444.9885  0.2964 
   00062    0.5006   -8386.2297  0.2898 
   00063    0.4956   -8471.8155  0.2926 
   00064    0.4956   -8446.8440  0.2960 
   00065    0.4931   -8492.5782  0.3024 
   00066    0.4939   -8418.4529  0.2961 
   00067    0.4892   -8396.0378  0.2850 
   00068    0.5094   -8503.1123  0.2783 
   00069    0.5011   -8506.1163  0.2790 
   00070    0.4869   -8613.7375  0.2804 
   00071    0.4856   -8590.1141  0.2746 
   00072    0.4864   -8603.8599  0.2804 
   00073    0.4947   -8616.1126  0.2852 
   00074    0.4781   -8712.2588  0.2790 
   00075    0.4778   -8548.4409  0.2765 
   00076    0.4853   -8537.0116  0.2764 
   00077    0.5039   -8546.0029  0.2838 
   00078    0.4850   -8551.2923  0.2882 
   00079    0.4906   -8620.0689  0.3065 
   00080    0.4831   -8664.5643  0.3033 
   00081    0.4792   -8598.8827  0.3076 
   00082    0.4722   -8573.0881  0.3047 
   00083    0.4950   -8520.7616  0.2981 
   00084    0.4875   -8421.0519  0.3048 
   00085    0.4903   -8572.2113  0.3139 
   00086    0.4808   -8587.9171  0.3233 
   00087    0.4939   -8543.1001  0.3123 
   00088    0.4922   -8484.2100  0.3026 
   00089    0.4889   -8423.4575  0.2918 
   00090    0.4925   -8312.2057  0.2805 
   00091    0.4989   -8379.9589  0.2897 
   00092    0.4886   -8378.9281  0.2921 
   00093    0.5086   -8433.7710  0.2902 
   00094    0.5053   -8513.6005  0.2865 
   00095    0.4933   -8506.0507  0.3074 
   00096    0.4831   -8478.2284  0.3081 
   00097    0.4964   -8533.3395  0.2986 
   00098    0.5092   -8443.2684  0.2991 
   00099    0.4892   -8499.9248  0.3045 
   00100    0.4956   -8479.3508  0.3115 
   00101    0.4922   -8427.5555  0.3163 
   00102    0.4911   -8469.4288  0.3080 
   00103    0.4886   -8405.6422  0.3241 
   00104    0.5078   -8343.7701  0.3185 
   00105    0.4889   -8332.3041  0.3085 
   00106    0.4961   -8366.4309  0.3121 
   00107    0.5022   -8350.4114  0.3154 
   00108    0.4994   -8336.7758  0.3195 
   00109    0.5058   -8280.6430  0.3203 
   00110    0.4928   -8254.0974  0.3127 
   00111    0.5092   -8250.2437  0.3113 
   00112    0.5033   -8362.7629  0.3032 
   00113    0.5006   -8224.7419  0.2973 
   00114    0.5083   -8216.8512  0.2888 
   00115    0.5175   -8229.2163  0.2899 
   00116    0.5292   -8262.1102  0.2855 
   00117    0.4889   -8274.4154  0.2844 
   00118    0.5053   -8345.1718  0.2836 
   00119    0.5075   -8280.4654  0.2776 
   00120    0.4994   -8286.9522  0.2860 
   00121    0.5044   -8263.6872  0.2743 
   00122    0.4950   -8325.9106  0.2851 
   00123    0.5061   -8349.1104  0.2860 
   00124    0.4997   -8350.4419  0.2856 
   00125    0.4839   -8395.5175  0.2856 
   00126    0.5167   -8402.0550  0.2895 
   00127    0.4956   -8420.0221  0.2806 
   00128    0.4936   -8450.2648  0.2817 
   00129    0.4936   -8491.0666  0.2783 
   00130    0.5033   -8393.4515  0.2654 
   00131    0.5053   -8451.2340  0.2572 
   00132    0.4819   -8466.8861  0.2629 
   00133    0.5011   -8441.5828  0.2731 
   00134    0.5017   -8507.3182  0.2702 
   00135    0.5139   -8438.8840  0.2697 
   00136    0.5003   -8627.7019  0.2601 
   00137    0.4836   -8531.5481  0.2712 
   00138    0.4936   -8563.3099  0.2751 
   00139    0.4942   -8597.0076  0.2796 
   00140    0.5019   -8604.1707  0.2833 
   00141    0.4864   -8611.7695  0.2752 
   00142    0.4942   -8598.3758  0.2758 
   00143    0.4808   -8684.1307  0.2855 
   00144    0.4864   -8707.2638  0.2701 
   00145    0.4936   -8510.9874  0.2618 
   00146    0.4867   -8457.4390  0.2672 
   00147    0.4981   -8458.1142  0.2674 
   00148    0.4928   -8552.8040  0.2667 
   00149    0.4778   -8430.4215  0.2684 
