#=====================================================
# File created:        Thu-02-Nov-2023-at-04-57-34PM
# Size of lattice:     60x60
# Number of MC steps:  10
# Reduced temperature: 1.000
# Run time (s):        0.993769
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -3445.0749  0.2516 
   00001    0.7011   -5350.9186  0.2606 
   00002    0.6489   -6146.5548  0.2618 
   00003    0.6108   -6702.4836  0.2666 
   00004    0.5639   -7098.1852  0.2658 
   00005    0.5567   -7312.1255  0.2618 
   00006    0.5406   -7527.3858  0.2640 
   00007    0.5264   -7724.2372  0.2758 
   00008    0.5108   -7863.5841  0.2784 
   00009    0.5072   -7924.4807  0.2697 
   00010    0.5139   -7996.5933  0.2744 
