#=====================================================
# File created:        Mon-06-Nov-2023-at-03-24-28PM
# Size of lattice:     80x80
# Number of MC steps:  1000
# Reduced temperature: 1.200
# Run time (s):        33.442319
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -6524.5557  0.2515 
   00001    0.7089   -9631.7667  0.2513 
   00002    0.6459  -10830.1948  0.2571 
   00003    0.6162  -11403.3713  0.2589 
   00004    0.6084  -11946.5243  0.2635 
   00005    0.5911  -12398.2445  0.2688 
   00006    0.5939  -12453.3865  0.2659 
   00007    0.5655  -12593.6474  0.2663 
   00008    0.5803  -12684.0438  0.2696 
   00009    0.5834  -12764.4197  0.2701 
   00010    0.5700  -12896.5825  0.2675 
   00011    0.5689  -12903.4235  0.2743 
   00012    0.5733  -12982.3459  0.2750 
   00013    0.5569  -13145.6298  0.2760 
   00014    0.5642  -13291.0975  0.2670 
   00015    0.5495  -13332.6599  0.2612 
   00016    0.5559  -13157.8171  0.2543 
   00017    0.5578  -13109.4021  0.2622 
   00018    0.5684  -13061.0802  0.2729 
   00019    0.5637  -12840.2968  0.2828 
   00020    0.5639  -13044.7414  0.2880 
   00021    0.5713  -13004.4404  0.2854 
   00022    0.5787  -13080.9614  0.2823 
   00023    0.5645  -13313.6015  0.2860 
   00024    0.5616  -13276.8941  0.2722 
   00025    0.5670  -13252.2327  0.2809 
   00026    0.5609  -13141.3549  0.2856 
   00027    0.5525  -13271.4109  0.2867 
   00028    0.5556  -13094.3549  0.2885 
   00029    0.5606  -13120.3850  0.2834 
   00030    0.5591  -13150.0836  0.2774 
   00031    0.5681  -13132.7437  0.2725 
   00032    0.5577  -13359.3506  0.2744 
   00033    0.5561  -13206.7505  0.2838 
   00034    0.5586  -13059.1708  0.2829 
   00035    0.5780  -13138.9060  0.2872 
   00036    0.5633  -13069.2734  0.2932 
   00037    0.5637  -13113.0665  0.2937 
   00038    0.5616  -13054.9549  0.2824 
   00039    0.5658  -12946.8639  0.2823 
   00040    0.5645  -13137.0445  0.2691 
   00041    0.5580  -13015.4916  0.2613 
   00042    0.5658  -13080.5051  0.2523 
   00043    0.5645  -13123.5634  0.2557 
   00044    0.5592  -13338.1778  0.2558 
   00045    0.5636  -13288.8000  0.2518 
   00046    0.5644  -13362.1184  0.2625 
   00047    0.5563  -13485.1529  0.2612 
   00048    0.5608  -13285.2011  0.2536 
   00049    0.5566  -13466.1090  0.2649 
   00050    0.5494  -13469.5600  0.2526 
   00051    0.5564  -13440.6334  0.2569 
   00052    0.5630  -13459.4433  0.2565 
   00053    0.5577  -13386.4870  0.2633 
   00054    0.5597  -13263.8805  0.2685 
   00055    0.5675  -13203.5602  0.2616 
   00056    0.5802  -13047.0548  0.2573 
   00057    0.5670  -13111.2703  0.2550 
   00058    0.5664  -13035.7431  0.2616 
   00059    0.5822  -13177.2363  0.2752 
   00060    0.5641  -13141.8844  0.2826 
   00061    0.5655  -13143.5052  0.2911 
   00062    0.5606  -13349.2124  0.3005 
   00063    0.5456  -13465.3904  0.2888 
   00064    0.5486  -13446.8592  0.2966 
   00065    0.5522  -13543.3864  0.3049 
   00066    0.5597  -13566.7179  0.3035 
   00067    0.5530  -13412.3502  0.3032 
   00068    0.5578  -13234.0620  0.2990 
   00069    0.5583  -13214.5637  0.2928 
   00070    0.5647  -13317.6699  0.2988 
   00071    0.5569  -13312.4484  0.3028 
   00072    0.5600  -13480.5794  0.3007 
   00073    0.5497  -13310.5506  0.2917 
   00074    0.5567  -13306.5893  0.2954 
   00075    0.5480  -13386.2407  0.2932 
   00076    0.5566  -13345.3627  0.2938 
   00077    0.5508  -13266.7012  0.2869 
   00078    0.5566  -13266.8989  0.2907 
   00079    0.5620  -13153.9928  0.2861 
   00080    0.5498  -13202.4354  0.2875 
   00081    0.5675  -13105.4202  0.2816 
   00082    0.5639  -13245.4514  0.2800 
   00083    0.5542  -13333.0021  0.2840 
   00084    0.5592  -13474.4777  0.2832 
   00085    0.5567  -13325.3728  0.2798 
   00086    0.5434  -13270.3823  0.2850 
   00087    0.5589  -13476.2712  0.2951 
   00088    0.5450  -13329.7185  0.3002 
   00089    0.5587  -13327.3497  0.2901 
   00090    0.5567  -13348.7975  0.2876 
   00091    0.5634  -13408.6773  0.2850 
   00092    0.5502  -13498.1723  0.2877 
   00093    0.5478  -13435.5207  0.2858 
   00094    0.5530  -13468.3894  0.2875 
   00095    0.5514  -13668.4134  0.2924 
   00096    0.5453  -13453.8194  0.2856 
   00097    0.5502  -13510.1803  0.2815 
   00098    0.5455  -13585.0456  0.2805 
   00099    0.5478  -13387.4432  0.2795 
   00100    0.5495  -13350.3434  0.2797 
   00101    0.5617  -13299.8945  0.2778 
   00102    0.5534  -13240.1480  0.2851 
   00103    0.5522  -13279.3447  0.2864 
   00104    0.5589  -13315.1876  0.2899 
   00105    0.5539  -13240.0805  0.2905 
   00106    0.5606  -12957.3497  0.2943 
   00107    0.5589  -13127.9852  0.2883 
   00108    0.5686  -13167.6215  0.2944 
   00109    0.5592  -13302.3759  0.2893 
   00110    0.5522  -13269.2095  0.2995 
   00111    0.5741  -13235.3981  0.3011 
   00112    0.5608  -13305.2404  0.2958 
   00113    0.5650  -13218.3977  0.2863 
   00114    0.5553  -13320.1619  0.2710 
   00115    0.5506  -13492.8285  0.2663 
   00116    0.5522  -13546.9800  0.2659 
   00117    0.5672  -13224.4285  0.2726 
   00118    0.5558  -13285.6607  0.2743 
   00119    0.5609  -13323.7556  0.2782 
   00120    0.5583  -13410.2020  0.2938 
   00121    0.5484  -13428.7596  0.2864 
   00122    0.5611  -13452.9979  0.2897 
   00123    0.5548  -13404.6116  0.2929 
   00124    0.5673  -13415.6054  0.2789 
   00125    0.5661  -13424.9339  0.2766 
   00126    0.5592  -13308.7876  0.2744 
   00127    0.5727  -13183.1512  0.2763 
   00128    0.5580  -13390.0196  0.2723 
   00129    0.5645  -13369.1173  0.2630 
   00130    0.5602  -13490.9696  0.2739 
   00131    0.5567  -13489.3378  0.2715 
   00132    0.5563  -13325.5791  0.2714 
   00133    0.5608  -13392.6333  0.2745 
   00134    0.5656  -13278.0036  0.2706 
   00135    0.5706  -13329.0118  0.2710 
   00136    0.5500  -13469.6595  0.2681 
   00137    0.5467  -13454.8171  0.2637 
   00138    0.5394  -13535.8605  0.2594 
   00139    0.5463  -13282.6458  0.2597 
   00140    0.5614  -13385.5710  0.2598 
   00141    0.5584  -13276.4062  0.2593 
   00142    0.5677  -13192.7693  0.2670 
   00143    0.5658  -13119.8762  0.2610 
   00144    0.5644  -13187.0250  0.2563 
   00145    0.5484  -13207.7066  0.2558 
   00146    0.5687  -13306.2519  0.2600 
   00147    0.5698  -13297.3515  0.2652 
   00148    0.5575  -13308.4173  0.2660 
   00149    0.5552  -13306.7322  0.2623 
   00150    0.5592  -13190.8512  0.2624 
   00151    0.5509  -13331.4260  0.2608 
   00152    0.5484  -13289.2325  0.2558 
   00153    0.5609  -13232.1069  0.2566 
   00154    0.5497  -13455.2401  0.2571 
   00155    0.5539  -13403.6887  0.2583 
   00156    0.5583  -13408.7610  0.2616 
   00157    0.5536  -13310.5850  0.2635 
   00158    0.5589  -13282.6574  0.2592 
   00159    0.5605  -13318.6625  0.2664 
   00160    0.5633  -13328.9750  0.2624 
   00161    0.5572  -13220.1813  0.2610 
   00162    0.5519  -13159.5674  0.2653 
   00163    0.5633  -13187.7367  0.2749 
   00164    0.5606  -13254.0225  0.2826 
   00165    0.5556  -12994.7023  0.2782 
   00166    0.5702  -12898.5707  0.2837 
   00167    0.5681  -12996.5414  0.2789 
   00168    0.5723  -12945.8785  0.2701 
   00169    0.5694  -13080.9538  0.2817 
   00170    0.5569  -13044.1111  0.2836 
   00171    0.5647  -13192.9176  0.2845 
   00172    0.5616  -13092.8830  0.2776 
   00173    0.5627  -13078.9203  0.2809 
   00174    0.5673  -13136.9647  0.2829 
   00175    0.5619  -13268.6344  0.2793 
   00176    0.5523  -13173.4006  0.2703 
   00177    0.5608  -13014.0031  0.2633 
   00178    0.5645  -13219.0861  0.2636 
   00179    0.5606  -13000.1410  0.2666 
   00180    0.5744  -13075.7890  0.2562 
   00181    0.5473  -13266.4088  0.2693 
   00182    0.5575  -13219.2342  0.2703 
   00183    0.5611  -13296.4815  0.2739 
   00184    0.5452  -13472.2199  0.2730 
   00185    0.5564  -13542.9495  0.2658 
   00186    0.5608  -13405.4646  0.2693 
   00187    0.5533  -13453.4699  0.2654 
   00188    0.5702  -13333.2644  0.2636 
   00189    0.5503  -13422.9265  0.2593 
   00190    0.5484  -13425.4785  0.2642 
   00191    0.5686  -13173.2312  0.2669 
   00192    0.5578  -13081.3964  0.2595 
   00193    0.5605  -13297.5841  0.2637 
   00194    0.5631  -13267.8739  0.2670 
   00195    0.5409  -13532.0996  0.2778 
   00196    0.5558  -13342.6762  0.2733 
   00197    0.5545  -13403.3595  0.2748 
   00198    0.5641  -13311.3626  0.2745 
   00199    0.5591  -13337.1080  0.2659 
   00200    0.5558  -13135.9444  0.2629 
   00201    0.5608  -13187.0216  0.2782 
   00202    0.5694  -13291.9074  0.2732 
   00203    0.5600  -13386.9945  0.2681 
   00204    0.5573  -13352.8424  0.2745 
   00205    0.5627  -13231.5116  0.2668 
   00206    0.5622  -13264.8429  0.2734 
   00207    0.5559  -13354.5507  0.2756 
   00208    0.5650  -13317.1272  0.2698 
   00209    0.5630  -13332.6746  0.2724 
   00210    0.5456  -13359.8218  0.2723 
   00211    0.5498  -13382.6117  0.2745 
   00212    0.5589  -13181.9429  0.2737 
   00213    0.5537  -13108.1963  0.2831 
   00214    0.5556  -13222.7373  0.2921 
   00215    0.5552  -13191.9080  0.3020 
   00216    0.5575  -13330.0363  0.2872 
   00217    0.5470  -13301.9672  0.2923 
