#=====================================================
# File created:        Mon-06-Nov-2023-at-03-13-19PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.800
# Run time (s):        1.679935
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -345.2444  0.2782 
   00001    0.8000    -533.6660  0.2680 
   00002    0.7475    -589.0957  0.2751 
   00003    0.7350    -610.2861  0.2878 
   00004    0.7250    -630.1921  0.2833 
   00005    0.7450    -666.9304  0.2736 
   00006    0.6700    -651.3551  0.2807 
   00007    0.6925    -701.8250  0.2707 
   00008    0.6650    -715.3761  0.2713 
   00009    0.6475    -724.4726  0.2811 
   00010    0.6750    -691.7908  0.3020 
   00011    0.7175    -642.6482  0.2823 
   00012    0.6925    -658.0511  0.2716 
   00013    0.6750    -690.2539  0.2850 
   00014    0.6850    -738.7178  0.3280 
   00015    0.6825    -722.5830  0.2806 
   00016    0.6550    -668.0888  0.2711 
   00017    0.7325    -620.1099  0.2698 
   00018    0.7100    -707.1882  0.2945 
   00019    0.6850    -696.0129  0.2636 
   00020    0.7075    -741.7598  0.3361 
   00021    0.7000    -688.7360  0.3410 
   00022    0.6900    -655.7525  0.3496 
   00023    0.6925    -653.6008  0.3378 
   00024    0.7125    -686.0597  0.3203 
   00025    0.6925    -666.8716  0.3146 
   00026    0.6775    -683.9885  0.3560 
   00027    0.6925    -620.4320  0.3329 
   00028    0.7075    -630.5458  0.3137 
   00029    0.7550    -633.0502  0.2707 
   00030    0.7175    -618.0786  0.2871 
   00031    0.7650    -609.6382  0.2967 
   00032    0.6825    -688.2949  0.3047 
   00033    0.6400    -645.2005  0.3206 
   00034    0.6925    -673.2358  0.3434 
   00035    0.7200    -670.9167  0.3711 
   00036    0.7200    -648.1658  0.2972 
   00037    0.7400    -652.0768  0.2909 
   00038    0.6875    -650.6267  0.2725 
   00039    0.7225    -671.1233  0.2810 
   00040    0.7225    -689.8430  0.2855 
   00041    0.6750    -648.7393  0.2882 
   00042    0.6600    -641.8677  0.2760 
   00043    0.6875    -654.0353  0.3020 
   00044    0.7000    -654.8100  0.2889 
   00045    0.6875    -669.3138  0.2816 
   00046    0.7050    -643.3796  0.2689 
   00047    0.7150    -647.3150  0.2719 
   00048    0.7375    -640.3151  0.2856 
   00049    0.6775    -657.3319  0.2874 
   00050    0.6925    -685.2487  0.2736 
   00051    0.6675    -701.6297  0.2962 
   00052    0.7175    -663.8376  0.2903 
   00053    0.6825    -659.8168  0.3123 
   00054    0.6975    -642.0298  0.2728 
   00055    0.7050    -656.7171  0.3019 
   00056    0.7050    -640.7173  0.3412 
   00057    0.6850    -645.6411  0.3346 
   00058    0.6500    -681.3549  0.3324 
   00059    0.6500    -698.4608  0.3502 
   00060    0.6750    -698.3456  0.3256 
   00061    0.7075    -674.4326  0.2988 
   00062    0.6925    -665.9175  0.3587 
   00063    0.6550    -668.4557  0.3362 
   00064    0.6900    -635.3967  0.3016 
