#=====================================================
# File created:        Mon-06-Nov-2023-at-11-38-05AM
# Size of lattice:     80x80
# Number of MC steps:  1000
# Reduced temperature: 1.600
# Run time (s):        160.845259
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -6468.3920  0.2592 
   00001    0.7325   -7302.6739  0.2603 
   00002    0.7281   -7918.2480  0.2569 
   00003    0.7350   -8533.0814  0.2578 
   00004    0.7031   -8897.0619  0.2568 
   00005    0.6750   -9196.0350  0.2557 
   00006    0.7069   -9414.1357  0.2584 
   00007    0.6819   -9660.7951  0.2585 
   00008    0.6694   -9903.7624  0.2574 
   00009    0.6656  -10016.8888  0.2540 
   00010    0.6719  -10068.7273  0.2638 
   00011    0.6506  -10296.2257  0.2670 
   00012    0.6656  -10368.8414  0.2657 
   00013    0.6719  -10590.9246  0.2611 
   00014    0.6625  -10782.1708  0.2657 
   00015    0.6325  -10795.9658  0.2618 
   00016    0.6469  -10860.5472  0.2603 
   00017    0.6256  -10906.6522  0.2616 
   00018    0.6469  -11011.0275  0.2620 
   00019    0.6400  -11066.0729  0.2620 
   00020    0.6562  -11027.6417  0.2567 
   00021    0.6400  -11064.5509  0.2596 
   00022    0.6494  -10947.5403  0.2597 
   00023    0.6325  -11033.2272  0.2543 
   00024    0.6381  -10981.1236  0.2553 
   00025    0.6475  -10983.7778  0.2560 
   00026    0.6200  -10984.6202  0.2539 
   00027    0.6394  -11004.3395  0.2575 
   00028    0.6275  -11046.5926  0.2561 
   00029    0.6388  -11129.9262  0.2553 
   00030    0.6206  -11135.0271  0.2584 
   00031    0.6169  -11220.1005  0.2604 
   00032    0.6331  -11172.5483  0.2567 
   00033    0.6169  -11194.5536  0.2554 
   00034    0.6181  -11287.0373  0.2603 
   00035    0.6306  -11289.6407  0.2633 
   00036    0.6188  -11199.7101  0.2650 
   00037    0.6275  -11311.8527  0.2614 
   00038    0.6425  -11232.0466  0.2590 
   00039    0.6331  -11143.3421  0.2577 
   00040    0.6325  -11154.2943  0.2560 
   00041    0.6200  -11216.5755  0.2597 
   00042    0.6119  -11274.7533  0.2618 
   00043    0.6256  -11247.0470  0.2623 
   00044    0.6306  -11250.0925  0.2664 
   00045    0.6144  -11243.9412  0.2672 
   00046    0.6362  -11245.2489  0.2666 
   00047    0.6381  -11281.7439  0.2649 
   00048    0.6331  -11259.5208  0.2680 
   00049    0.6269  -11226.8403  0.2694 
   00050    0.6362  -11048.1413  0.2653 
   00051    0.6350  -11128.5806  0.2679 
   00052    0.6350  -11279.8589  0.2672 
   00053    0.6144  -11304.5662  0.2659 
   00054    0.6362  -11274.1200  0.2665 
   00055    0.6306  -11267.5864  0.2687 
   00056    0.6406  -11343.2385  0.2684 
   00057    0.6150  -11339.5378  0.2705 
   00058    0.6206  -11350.6199  0.2710 
   00059    0.6356  -11289.5524  0.2686 
   00060    0.6362  -11354.0527  0.2707 
   00061    0.6288  -11438.2115  0.2736 
   00062    0.6344  -11404.1564  0.2675 
   00063    0.6275  -11410.5825  0.2714 
   00064    0.6175  -11404.4022  0.2689 
   00065    0.6206  -11279.5876  0.2646 
   00066    0.6406  -11183.4295  0.2678 
   00067    0.6325  -11273.0348  0.2661 
   00068    0.6081  -11329.2022  0.2703 
   00069    0.6050  -11316.4716  0.2754 
   00070    0.6306  -11314.0391  0.2721 
   00071    0.6181  -11370.2193  0.2650 
   00072    0.6281  -11337.0394  0.2643 
   00073    0.6406  -11333.1671  0.2658 
   00074    0.6319  -11322.7314  0.2657 
   00075    0.6312  -11378.3785  0.2620 
   00076    0.6362  -11366.3484  0.2628 
   00077    0.6338  -11284.2404  0.2597 
   00078    0.6438  -11230.7832  0.2590 
   00079    0.6262  -11256.9305  0.2608 
   00080    0.6175  -11302.2265  0.2596 
   00081    0.6200  -11207.9024  0.2595 
   00082    0.6156  -11238.8630  0.2575 
   00083    0.6225  -11215.4291  0.2550 
   00084    0.6288  -11243.9055  0.2530 
   00085    0.6388  -11246.8717  0.2565 
   00086    0.6412  -11336.4063  0.2558 
   00087    0.6262  -11325.1085  0.2575 
   00088    0.6100  -11384.4971  0.2602 
   00089    0.6131  -11389.5630  0.2586 
   00090    0.6225  -11321.2709  0.2569 
   00091    0.6450  -11266.8671  0.2535 
   00092    0.6112  -11202.5579  0.2554 
   00093    0.6275  -11224.0368  0.2578 
   00094    0.6219  -11223.0671  0.2541 
   00095    0.6488  -11230.2539  0.2516 
   00096    0.6438  -11217.5577  0.2567 
   00097    0.6250  -11347.9124  0.2580 
   00098    0.6381  -11274.7897  0.2580 
   00099    0.6300  -11256.9560  0.2511 
   00100    0.6269  -11290.6630  0.2565 
   00101    0.6150  -11233.1781  0.2566 
   00102    0.6075  -11287.1555  0.2572 
   00103    0.6069  -11305.5474  0.2527 
   00104    0.6381  -11298.3954  0.2524 
   00105    0.6350  -11194.0982  0.2517 
   00106    0.6231  -11237.7905  0.2535 
   00107    0.6281  -11300.3942  0.2553 
   00108    0.6362  -11366.3669  0.2578 
   00109    0.6181  -11435.7772  0.2557 
   00110    0.6281  -11371.9090  0.2573 
   00111    0.6225  -11315.1095  0.2590 
   00112    0.6256  -11337.4855  0.2594 
   00113    0.6431  -11330.3167  0.2604 
   00114    0.6288  -11324.4173  0.2608 
   00115    0.6338  -11379.3550  0.2658 
   00116    0.6369  -11398.2563  0.2671 
   00117    0.6112  -11374.3612  0.2659 
   00118    0.6262  -11308.0042  0.2635 
   00119    0.6200  -11244.8863  0.2701 
   00120    0.6256  -11357.2241  0.2723 
   00121    0.6169  -11379.9182  0.2697 
   00122    0.6269  -11312.4492  0.2690 
   00123    0.6275  -11271.8296  0.2730 
   00124    0.6225  -11160.8465  0.2730 
   00125    0.6169  -11199.2405  0.2766 
   00126    0.6188  -11184.0180  0.2761 
   00127    0.6144  -11257.6897  0.2694 
   00128    0.6169  -11258.5547  0.2672 
   00129    0.6112  -11166.8831  0.2645 
   00130    0.6562  -11187.5060  0.2637 
   00131    0.6362  -11220.2594  0.2643 
   00132    0.6262  -11252.2159  0.2669 
