#=====================================================
# File created:        Mon-06-Nov-2023-at-12-26-51PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.400
# Run time (s):        2.564182
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -383.9350  0.2684 
   00001    0.6775    -513.9861  0.3131 
   00002    0.6625    -638.3226  0.3021 
   00003    0.6450    -717.4571  0.2861 
   00004    0.6100    -779.0812  0.2790 
   00005    0.5750    -868.8730  0.3008 
   00006    0.5575    -907.9661  0.2985 
   00007    0.5225    -946.3937  0.3441 
   00008    0.5725    -989.0528  0.3319 
   00009    0.5425   -1039.6672  0.3499 
   00010    0.4975   -1059.7314  0.3675 
   00011    0.5175   -1097.3724  0.3696 
   00012    0.5200   -1101.8759  0.3480 
   00013    0.5400   -1110.3009  0.3553 
   00014    0.4875   -1138.0624  0.3781 
   00015    0.4825   -1143.4386  0.3804 
   00016    0.4475   -1147.1587  0.3877 
   00017    0.5025   -1166.8909  0.4088 
   00018    0.4600   -1185.8435  0.4091 
   00019    0.4750   -1190.3165  0.4232 
   00020    0.4900   -1208.9676  0.4393 
   00021    0.4350   -1219.7874  0.4437 
   00022    0.4550   -1218.6152  0.4418 
   00023    0.4250   -1232.0297  0.4501 
   00024    0.4650   -1240.3308  0.4439 
   00025    0.4525   -1227.5962  0.4522 
   00026    0.4950   -1252.5896  0.4579 
   00027    0.4625   -1250.7926  0.4656 
   00028    0.4500   -1259.4747  0.4762 
   00029    0.4975   -1259.8340  0.4722 
   00030    0.4250   -1270.6984  0.4767 
   00031    0.4125   -1267.2833  0.4791 
   00032    0.4450   -1272.9839  0.4581 
   00033    0.4350   -1253.0969  0.4547 
   00034    0.4500   -1238.0630  0.4735 
   00035    0.4725   -1250.5109  0.4672 
   00036    0.4900   -1280.3934  0.4887 
   00037    0.4275   -1281.2724  0.4840 
   00038    0.4550   -1287.5126  0.4863 
   00039    0.4275   -1295.5198  0.4869 
   00040    0.4300   -1283.2392  0.4971 
   00041    0.4275   -1288.1577  0.5262 
   00042    0.4675   -1291.4451  0.5282 
   00043    0.4475   -1296.7821  0.5252 
   00044    0.4400   -1290.9084  0.5355 
   00045    0.4400   -1299.0495  0.5373 
   00046    0.4350   -1301.6286  0.5329 
   00047    0.4275   -1306.6030  0.5354 
   00048    0.4700   -1304.6508  0.5443 
   00049    0.4775   -1304.4615  0.5450 
   00050    0.4450   -1311.0766  0.5404 
   00051    0.4625   -1317.8606  0.5248 
   00052    0.4425   -1321.2341  0.5471 
   00053    0.4150   -1313.8498  0.5349 
   00054    0.4825   -1316.7255  0.5542 
   00055    0.4250   -1325.5530  0.5545 
   00056    0.4875   -1346.6318  0.5787 
   00057    0.4675   -1343.9437  0.5812 
   00058    0.4625   -1354.1294  0.5861 
   00059    0.4175   -1364.9727  0.6016 
   00060    0.4175   -1349.8216  0.5989 
   00061    0.4700   -1341.6469  0.5960 
   00062    0.4275   -1344.2326  0.5980 
   00063    0.4150   -1350.3354  0.6045 
   00064    0.4250   -1353.9275  0.6152 
   00065    0.4375   -1356.5350  0.6266 
   00066    0.4425   -1375.3075  0.6486 
   00067    0.4625   -1363.6598  0.6412 
   00068    0.4550   -1362.4922  0.6272 
   00069    0.4525   -1363.0140  0.6402 
   00070    0.4025   -1368.5973  0.6490 
   00071    0.4675   -1362.9955  0.6639 
   00072    0.4200   -1359.7595  0.6586 
   00073    0.4625   -1361.3913  0.6621 
   00074    0.4825   -1367.6663  0.6549 
   00075    0.4525   -1353.1488  0.6463 
   00076    0.4450   -1368.0550  0.6348 
   00077    0.4575   -1362.8058  0.6549 
   00078    0.4350   -1352.5645  0.6545 
   00079    0.5050   -1359.5356  0.6608 
   00080    0.4175   -1362.6845  0.6612 
   00081    0.4750   -1373.9227  0.6714 
   00082    0.4200   -1388.7186  0.6782 
   00083    0.4400   -1387.5667  0.6949 
   00084    0.4525   -1388.6889  0.7017 
   00085    0.4400   -1392.3002  0.7009 
   00086    0.4275   -1381.6232  0.7056 
   00087    0.4300   -1378.5436  0.6938 
   00088    0.4475   -1388.4161  0.6884 
   00089    0.4025   -1386.3574  0.6728 
   00090    0.4525   -1386.7883  0.6945 
   00091    0.4775   -1382.5248  0.7084 
   00092    0.4575   -1375.9543  0.7173 
   00093    0.4350   -1387.4637  0.7122 
   00094    0.4400   -1389.7449  0.7205 
   00095    0.4050   -1391.9046  0.7237 
   00096    0.4300   -1387.6355  0.7320 
   00097    0.4350   -1392.7260  0.7300 
   00098    0.3975   -1399.5805  0.7358 
   00099    0.3875   -1402.5972  0.7347 
   00100    0.4300   -1407.0142  0.7288 
   00101    0.4425   -1407.3402  0.7424 
   00102    0.4025   -1416.9771  0.7411 
   00103    0.4300   -1427.6371  0.7433 
   00104    0.4500   -1408.0698  0.7495 
   00105    0.3725   -1419.5891  0.7473 
   00106    0.4525   -1414.1404  0.7570 
   00107    0.4225   -1420.9868  0.7700 
   00108    0.4100   -1418.6673  0.7706 
   00109    0.3575   -1408.7717  0.7625 
   00110    0.4025   -1410.0629  0.7667 
   00111    0.4300   -1413.9360  0.7678 
   00112    0.4350   -1413.3004  0.7733 
   00113    0.3850   -1423.7612  0.7744 
   00114    0.4425   -1417.9058  0.7749 
   00115    0.4125   -1424.7242  0.7740 
   00116    0.4550   -1431.8547  0.7837 
   00117    0.4325   -1432.4561  0.7771 
   00118    0.4150   -1412.5207  0.7701 
   00119    0.3850   -1430.1033  0.7769 
   00120    0.3775   -1416.7185  0.7895 
   00121    0.4450   -1425.4845  0.7828 
   00122    0.4250   -1428.0022  0.7878 
   00123    0.4250   -1421.5449  0.7799 
   00124    0.4325   -1408.0595  0.7681 
   00125    0.4025   -1408.1419  0.7661 
   00126    0.4475   -1414.0413  0.7646 
   00127    0.4525   -1415.8666  0.7661 
   00128    0.4125   -1419.5537  0.7686 
   00129    0.4150   -1419.5470  0.7697 
   00130    0.4100   -1430.1069  0.7609 
   00131    0.4225   -1435.8696  0.7617 
   00132    0.4075   -1430.3518  0.7663 
   00133    0.3850   -1427.8102  0.7691 
   00134    0.4150   -1431.3479  0.7704 
   00135    0.3975   -1429.0543  0.7718 
   00136    0.4175   -1419.9927  0.7757 
   00137    0.4425   -1412.0157  0.7637 
   00138    0.4175   -1416.5527  0.7682 
   00139    0.4300   -1411.1679  0.7709 
   00140    0.4450   -1413.4562  0.7789 
   00141    0.4500   -1407.3216  0.7874 
   00142    0.4200   -1415.9023  0.7836 
   00143    0.3925   -1430.5777  0.7882 
   00144    0.4375   -1434.7642  0.7892 
   00145    0.4425   -1433.9193  0.7842 
   00146    0.4100   -1444.3176  0.7881 
   00147    0.4150   -1443.9050  0.7778 
   00148    0.3900   -1443.2201  0.7857 
   00149    0.4000   -1442.3832  0.7783 
   00150    0.4375   -1437.9515  0.7783 
   00151    0.4450   -1429.5512  0.7716 
   00152    0.4425   -1430.6645  0.7834 
   00153    0.4225   -1428.1658  0.7876 
   00154    0.3775   -1435.3329  0.7820 
   00155    0.4150   -1432.3281  0.7806 
   00156    0.4275   -1439.9088  0.7956 
