#=====================================================
# File created:        Thu-02-Nov-2023-at-04-59-34PM
# Size of lattice:     60x60
# Number of MC steps:  10
# Reduced temperature: 1.800
# Run time (s):        1.049806
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -3620.9187  0.2615 
   00001    0.7722   -4908.4365  0.2569 
   00002    0.7325   -5515.1954  0.2597 
   00003    0.7161   -5630.9714  0.2767 
   00004    0.7172   -5825.4381  0.2861 
   00005    0.6883   -5952.5836  0.2861 
   00006    0.6917   -5959.5292  0.2733 
   00007    0.6989   -6075.9117  0.2652 
   00008    0.6864   -6130.9506  0.2708 
   00009    0.7111   -6182.5599  0.2839 
   00010    0.6781   -6078.3754  0.2784 
