#=====================================================
# File created:        Mon-06-Nov-2023-at-11-25-26AM
# Size of lattice:     60x60
# Number of MC steps:  1000
# Reduced temperature: 1.600
# Run time (s):        91.511237
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -3631.0801  0.2665 
   00001    0.7022   -4118.4409  0.2591 
   00002    0.7267   -4537.4403  0.2609 
   00003    0.6922   -4845.5301  0.2597 
   00004    0.6900   -5153.9315  0.2565 
   00005    0.6444   -5307.3675  0.2586 
   00006    0.6489   -5534.5176  0.2693 
   00007    0.6467   -5703.4592  0.2680 
   00008    0.6500   -5722.9076  0.2725 
   00009    0.6456   -5769.3483  0.2702 
   00010    0.6389   -5835.3186  0.2738 
   00011    0.6244   -5925.0739  0.2825 
   00012    0.6556   -6005.0139  0.2880 
   00013    0.6244   -6028.4818  0.2830 
   00014    0.6278   -6116.8908  0.2781 
   00015    0.6300   -6195.0183  0.2833 
   00016    0.6244   -6219.8081  0.2918 
   00017    0.6356   -6281.0204  0.2938 
   00018    0.6389   -6262.2266  0.2916 
   00019    0.6278   -6273.6817  0.2927 
   00020    0.6100   -6327.4879  0.2883 
   00021    0.5989   -6452.1923  0.2897 
   00022    0.6089   -6427.1984  0.2913 
   00023    0.6356   -6364.9610  0.2866 
   00024    0.6089   -6338.8589  0.2874 
   00025    0.6067   -6259.8717  0.2908 
   00026    0.6500   -6226.6245  0.2929 
   00027    0.6389   -6249.3574  0.2894 
   00028    0.6067   -6218.2087  0.2857 
   00029    0.6144   -6228.6400  0.2901 
   00030    0.5956   -6321.8011  0.2907 
   00031    0.6300   -6350.7419  0.3024 
   00032    0.6233   -6484.5594  0.3040 
   00033    0.6222   -6427.3821  0.3018 
   00034    0.6189   -6406.8750  0.3014 
   00035    0.5867   -6440.5780  0.2923 
   00036    0.6067   -6420.5375  0.2879 
   00037    0.6267   -6364.4535  0.2907 
   00038    0.6044   -6384.4437  0.2918 
   00039    0.6356   -6391.2205  0.2921 
   00040    0.6056   -6410.2870  0.2855 
   00041    0.6167   -6378.1586  0.2822 
   00042    0.6256   -6328.7346  0.2804 
   00043    0.6244   -6347.8000  0.2826 
   00044    0.5978   -6353.5338  0.2861 
   00045    0.6089   -6268.1526  0.2823 
   00046    0.6211   -6352.5009  0.2871 
   00047    0.5922   -6436.1198  0.2822 
   00048    0.6011   -6392.0439  0.2766 
   00049    0.6033   -6321.4437  0.2744 
   00050    0.6278   -6309.4995  0.2674 
   00051    0.6233   -6343.1170  0.2687 
   00052    0.6067   -6302.0296  0.2666 
   00053    0.6289   -6338.7407  0.2676 
   00054    0.5789   -6357.9908  0.2720 
   00055    0.5989   -6463.4440  0.2722 
   00056    0.6089   -6498.2029  0.2762 
   00057    0.5833   -6495.9308  0.2730 
   00058    0.6200   -6478.5889  0.2735 
   00059    0.6011   -6534.7267  0.2703 
   00060    0.6056   -6596.7956  0.2642 
   00061    0.5922   -6581.2713  0.2661 
   00062    0.6111   -6632.4367  0.2607 
   00063    0.6122   -6529.2586  0.2613 
   00064    0.6222   -6460.3146  0.2677 
   00065    0.6322   -6410.0847  0.2671 
   00066    0.6078   -6442.6448  0.2663 
   00067    0.6033   -6546.6696  0.2715 
   00068    0.6222   -6522.3557  0.2712 
   00069    0.6111   -6383.1572  0.2698 
   00070    0.6422   -6456.6235  0.2750 
   00071    0.6189   -6445.5682  0.2693 
   00072    0.6256   -6358.7895  0.2661 
   00073    0.6078   -6298.6082  0.2682 
   00074    0.6200   -6321.3947  0.2727 
   00075    0.6111   -6340.9687  0.2748 
   00076    0.6156   -6313.7594  0.2731 
   00077    0.6089   -6326.7223  0.2650 
   00078    0.6178   -6297.0331  0.2692 
   00079    0.5978   -6441.1065  0.2682 
   00080    0.5833   -6441.2272  0.2672 
   00081    0.6367   -6484.1569  0.2637 
   00082    0.6111   -6478.6452  0.2621 
   00083    0.6256   -6518.8422  0.2598 
   00084    0.6022   -6502.9223  0.2705 
   00085    0.6211   -6455.4636  0.2731 
   00086    0.5978   -6398.1712  0.2758 
   00087    0.6122   -6257.5560  0.2740 
   00088    0.6244   -6259.3473  0.2722 
   00089    0.6589   -6195.4514  0.2722 
   00090    0.6200   -6247.5344  0.2747 
   00091    0.6144   -6243.5866  0.2763 
   00092    0.6344   -6203.8175  0.2714 
   00093    0.6589   -6284.7699  0.2664 
   00094    0.6111   -6290.7766  0.2668 
   00095    0.6122   -6344.7115  0.2661 
   00096    0.6044   -6401.8716  0.2631 
   00097    0.6189   -6456.1893  0.2629 
   00098    0.6322   -6478.6362  0.2649 
   00099    0.6178   -6434.5324  0.2615 
   00100    0.6256   -6353.2574  0.2576 
   00101    0.6122   -6324.2657  0.2550 
   00102    0.6356   -6231.5543  0.2617 
