#=====================================================
# File created:        Mon-06-Nov-2023-at-03-25-50PM
# Size of lattice:     80x80
# Number of MC steps:  1000
# Reduced temperature: 1.600
# Run time (s):        31.849972
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -6399.7417  0.2580 
   00001    0.7605   -9037.0803  0.2601 
   00002    0.7017  -10222.3956  0.2643 
   00003    0.6941  -10724.1105  0.2640 
   00004    0.6705  -10930.2096  0.2660 
   00005    0.6744  -10980.9367  0.2622 
   00006    0.6694  -11121.0197  0.2600 
   00007    0.6664  -11098.8660  0.2668 
   00008    0.6752  -11135.6432  0.2620 
   00009    0.6544  -10964.8393  0.2640 
   00010    0.6692  -11122.5540  0.2619 
   00011    0.6753  -11108.9043  0.2659 
   00012    0.6678  -11032.7501  0.2620 
   00013    0.6492  -11194.0648  0.2752 
   00014    0.6642  -10936.2429  0.2767 
   00015    0.6633  -11058.9178  0.2729 
   00016    0.6692  -11219.7463  0.2746 
   00017    0.6636  -10940.8150  0.2558 
   00018    0.6659  -11034.7103  0.2536 
   00019    0.6677  -11070.3581  0.2690 
   00020    0.6641  -11102.7553  0.2668 
   00021    0.6630  -11313.5825  0.2727 
   00022    0.6622  -11100.2952  0.2647 
   00023    0.6623  -11284.4506  0.2749 
   00024    0.6594  -11352.3393  0.2740 
   00025    0.6572  -11100.0829  0.2696 
   00026    0.6536  -11298.2390  0.2672 
   00027    0.6748  -11396.2827  0.2680 
   00028    0.6683  -11307.7385  0.2655 
   00029    0.6572  -11212.7079  0.2714 
   00030    0.6636  -11225.8153  0.2798 
   00031    0.6517  -11167.0576  0.2758 
   00032    0.6642  -11294.3200  0.2702 
   00033    0.6672  -11222.9796  0.2659 
   00034    0.6600  -11184.2896  0.2736 
   00035    0.6602  -11258.1210  0.2654 
   00036    0.6477  -11133.8606  0.2655 
   00037    0.6605  -11118.6358  0.2711 
   00038    0.6516  -11370.5712  0.2673 
   00039    0.6647  -11527.5456  0.2578 
   00040    0.6539  -11344.5100  0.2625 
   00041    0.6575  -11230.2751  0.2666 
   00042    0.6722  -11273.4452  0.2636 
   00043    0.6567  -11241.8088  0.2682 
   00044    0.6684  -11265.8133  0.2654 
   00045    0.6689  -11146.9974  0.2761 
   00046    0.6578  -11221.7849  0.2744 
   00047    0.6581  -11283.5736  0.2696 
   00048    0.6650  -11351.0058  0.2763 
   00049    0.6567  -11282.9788  0.2698 
   00050    0.6614  -11133.3165  0.2753 
   00051    0.6594  -11362.3410  0.2751 
   00052    0.6609  -11364.7582  0.2768 
   00053    0.6523  -11455.3955  0.2660 
   00054    0.6644  -11372.0005  0.2765 
   00055    0.6575  -11181.4429  0.2775 
   00056    0.6684  -11260.8058  0.2684 
   00057    0.6695  -11387.1946  0.2609 
   00058    0.6511  -11455.9797  0.2646 
   00059    0.6406  -11452.5095  0.2664 
   00060    0.6533  -11238.1328  0.2665 
   00061    0.6616  -11442.0858  0.2634 
   00062    0.6569  -11469.9405  0.2733 
   00063    0.6553  -11258.2415  0.2772 
   00064    0.6723  -11329.9062  0.2809 
   00065    0.6627  -11642.1612  0.2767 
   00066    0.6509  -11283.0128  0.2787 
   00067    0.6555  -11613.5984  0.2742 
   00068    0.6527  -11457.9732  0.2751 
   00069    0.6494  -11289.9154  0.2743 
   00070    0.6550  -11241.8287  0.2639 
   00071    0.6580  -11196.2062  0.2634 
   00072    0.6633  -11250.2695  0.2616 
   00073    0.6456  -11226.7301  0.2592 
   00074    0.6605  -11075.5604  0.2613 
   00075    0.6611  -11077.1498  0.2657 
   00076    0.6633  -10906.0181  0.2649 
   00077    0.6613  -11109.4930  0.2620 
   00078    0.6598  -11155.2419  0.2682 
   00079    0.6637  -11166.5421  0.2586 
   00080    0.6733  -11197.7070  0.2670 
   00081    0.6491  -11288.0390  0.2683 
   00082    0.6542  -11342.1440  0.2711 
   00083    0.6553  -11108.9161  0.2659 
   00084    0.6561  -11432.6354  0.2596 
   00085    0.6519  -11426.5552  0.2702 
   00086    0.6419  -11435.7126  0.2678 
   00087    0.6444  -11700.7653  0.2832 
   00088    0.6564  -11461.9507  0.2703 
   00089    0.6587  -11493.3309  0.2685 
   00090    0.6445  -11391.0024  0.2694 
   00091    0.6527  -11408.4119  0.2775 
   00092    0.6502  -11308.0187  0.2748 
   00093    0.6611  -11520.9371  0.2631 
   00094    0.6517  -11344.0840  0.2714 
   00095    0.6578  -11267.0931  0.2595 
   00096    0.6636  -11140.8194  0.2557 
   00097    0.6642  -11317.3503  0.2562 
   00098    0.6586  -11470.8667  0.2511 
   00099    0.6622  -11386.0865  0.2534 
   00100    0.6545  -11334.1439  0.2555 
   00101    0.6527  -11329.0629  0.2573 
   00102    0.6663  -11185.1725  0.2618 
   00103    0.6425  -11338.8932  0.2602 
   00104    0.6475  -11327.1843  0.2545 
   00105    0.6539  -11219.7708  0.2563 
   00106    0.6570  -11285.6505  0.2615 
   00107    0.6514  -11209.6471  0.2571 
   00108    0.6647  -11286.3272  0.2638 
   00109    0.6602  -11204.2240  0.2596 
   00110    0.6627  -11291.8748  0.2553 
   00111    0.6591  -11315.1080  0.2607 
