#=====================================================
# File created:        Tue-07-Nov-2023-at-11-55-36AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.600
# Run time (s):        16.075431
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -330.0904  0.3065 
   00001    0.7000    -582.0977  0.3204 
   00002    0.6400    -709.7920  0.3193 
   00003    0.5550    -807.5104  0.3220 
   00004    0.5800    -844.5800  0.2995 
   00005    0.5200    -911.2707  0.3411 
   00006    0.5325    -945.7070  0.3203 
   00007    0.5125    -974.7948  0.3158 
   00008    0.5075    -990.0428  0.3051 
   00009    0.4800   -1028.0411  0.3352 
   00010    0.4925   -1055.4323  0.3570 
   00011    0.4800   -1072.9779  0.3613 
   00012    0.5150   -1086.0629  0.3811 
   00013    0.4975   -1098.0719  0.3866 
   00014    0.4600   -1076.0704  0.3610 
   00015    0.4575   -1090.5637  0.3741 
   00016    0.4775   -1084.3449  0.3689 
   00017    0.4750   -1112.1671  0.3742 
   00018    0.4050   -1132.9862  0.3776 
   00019    0.4500   -1131.7507  0.3864 
   00020    0.4300   -1151.1979  0.3916 
   00021    0.4350   -1140.5707  0.3792 
   00022    0.4700   -1148.4930  0.3553 
   00023    0.4475   -1160.9660  0.3433 
   00024    0.4225   -1159.1657  0.3400 
   00025    0.4750   -1146.3502  0.3278 
   00026    0.4675   -1145.0448  0.3192 
   00027    0.4350   -1131.3254  0.3147 
   00028    0.4800   -1147.5226  0.2807 
   00029    0.4675   -1150.3358  0.2852 
   00030    0.5050   -1163.8273  0.2834 
   00031    0.4100   -1161.5615  0.2799 
   00032    0.4650   -1174.2875  0.2810 
   00033    0.4425   -1182.8368  0.2656 
   00034    0.4325   -1183.9007  0.2721 
   00035    0.4475   -1166.9794  0.2878 
   00036    0.4700   -1171.4167  0.3006 
   00037    0.4100   -1175.1004  0.2959 
   00038    0.4300   -1183.3828  0.2943 
   00039    0.4425   -1186.5961  0.2920 
   00040    0.4225   -1208.6952  0.3049 
   00041    0.4050   -1188.4832  0.3127 
   00042    0.4250   -1203.3884  0.3288 
   00043    0.4175   -1213.0571  0.3276 
   00044    0.4125   -1206.5466  0.3388 
   00045    0.4350   -1199.7020  0.3442 
   00046    0.3900   -1206.0955  0.3519 
   00047    0.4125   -1206.6599  0.3293 
   00048    0.4325   -1185.8724  0.3229 
   00049    0.4525   -1191.0281  0.3166 
   00050    0.4025   -1221.9130  0.3056 
   00051    0.4325   -1209.1473  0.3064 
   00052    0.4625   -1221.4314  0.3041 
   00053    0.4450   -1233.3611  0.2945 
   00054    0.4100   -1244.7044  0.2778 
   00055    0.4175   -1251.5277  0.3018 
   00056    0.3900   -1257.7119  0.3035 
   00057    0.4350   -1257.1481  0.2987 
   00058    0.4100   -1257.0716  0.2867 
   00059    0.4050   -1274.5789  0.3012 
   00060    0.3975   -1286.5289  0.3002 
   00061    0.4075   -1304.6536  0.3151 
   00062    0.4025   -1307.5112  0.3292 
   00063    0.4075   -1311.8221  0.3364 
   00064    0.4200   -1298.1237  0.3324 
   00065    0.4125   -1279.8982  0.3251 
   00066    0.4150   -1271.4383  0.3120 
   00067    0.3725   -1276.8795  0.3141 
   00068    0.3725   -1271.3107  0.3074 
   00069    0.4400   -1270.1134  0.3038 
   00070    0.4125   -1276.0748  0.3107 
   00071    0.4075   -1266.9670  0.3212 
