#=====================================================
# File created:        Mon-06-Nov-2023-at-02-34-45PM
# Size of lattice:     60x60
# Number of MC steps:  1000
# Reduced temperature: 0.200
# Run time (s):        90.079646
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -3681.5450  0.2738 
   00001    0.6886   -4779.2660  0.2690 
   00002    0.6547   -5762.9333  0.2712 
   00003    0.6114   -6581.4774  0.2802 
   00004    0.6222   -7382.7810  0.2820 
   00005    0.5878   -8043.8372  0.2846 
   00006    0.5850   -8613.0208  0.2849 
   00007    0.5653   -9058.4415  0.2845 
   00008    0.5581   -9477.1333  0.2871 
   00009    0.5547   -9786.9652  0.2900 
   00010    0.5372  -10119.5537  0.2891 
   00011    0.5183  -10364.6237  0.2916 
   00012    0.5464  -10594.3455  0.2941 
   00013    0.5153  -10827.6632  0.3001 
   00014    0.5067  -11004.3223  0.3027 
   00015    0.5242  -11209.3461  0.3034 
   00016    0.5189  -11373.1931  0.3020 
   00017    0.5039  -11521.6084  0.3110 
   00018    0.5047  -11635.6728  0.3114 
   00019    0.5192  -11728.8921  0.3125 
   00020    0.5042  -11812.4625  0.3146 
   00021    0.5033  -11913.0400  0.3218 
   00022    0.4956  -11983.6988  0.3204 
   00023    0.4881  -12041.1126  0.3176 
   00024    0.4911  -12097.2320  0.3167 
   00025    0.5019  -12130.4052  0.3193 
   00026    0.4992  -12195.4781  0.3213 
   00027    0.4853  -12237.9373  0.3224 
   00028    0.4775  -12277.3050  0.3254 
   00029    0.4958  -12303.1392  0.3257 
   00030    0.4836  -12325.1723  0.3262 
   00031    0.4753  -12352.3996  0.3270 
   00032    0.5008  -12379.9980  0.3307 
   00033    0.4978  -12382.5845  0.3317 
   00034    0.4936  -12435.1289  0.3362 
   00035    0.4889  -12471.7038  0.3375 
   00036    0.5019  -12496.1237  0.3360 
   00037    0.4900  -12539.2213  0.3389 
   00038    0.4875  -12568.1302  0.3453 
   00039    0.4850  -12604.0205  0.3493 
   00040    0.4769  -12596.9875  0.3457 
   00041    0.4717  -12619.0279  0.3488 
   00042    0.4892  -12635.7246  0.3478 
   00043    0.4636  -12648.2490  0.3451 
   00044    0.4792  -12668.3228  0.3442 
   00045    0.4931  -12677.8629  0.3461 
   00046    0.4833  -12668.8670  0.3454 
   00047    0.4775  -12686.0412  0.3427 
   00048    0.4822  -12705.7283  0.3448 
   00049    0.4939  -12724.9197  0.3486 
   00050    0.4783  -12716.9996  0.3474 
   00051    0.4878  -12739.9433  0.3419 
   00052    0.4803  -12734.9987  0.3429 
   00053    0.4692  -12748.2051  0.3428 
   00054    0.4917  -12771.6840  0.3426 
   00055    0.4781  -12784.0013  0.3450 
   00056    0.4911  -12797.3755  0.3431 
   00057    0.4681  -12802.5816  0.3444 
   00058    0.4725  -12848.4481  0.3427 
   00059    0.4697  -12844.0926  0.3467 
   00060    0.4783  -12847.0685  0.3442 
   00061    0.4853  -12848.0513  0.3437 
   00062    0.4961  -12871.6610  0.3417 
   00063    0.4819  -12858.3183  0.3404 
   00064    0.4875  -12879.0657  0.3437 
   00065    0.4842  -12880.2431  0.3424 
   00066    0.4928  -12891.0860  0.3435 
   00067    0.4886  -12902.8853  0.3412 
   00068    0.4692  -12904.1395  0.3417 
   00069    0.4856  -12916.7478  0.3417 
   00070    0.4800  -12928.2176  0.3402 
   00071    0.4750  -12963.4020  0.3395 
   00072    0.4756  -12959.5873  0.3390 
   00073    0.4781  -12962.8326  0.3360 
   00074    0.4742  -12960.2359  0.3361 
   00075    0.4811  -12945.7983  0.3340 
   00076    0.4875  -12953.1121  0.3324 
   00077    0.4667  -12969.0549  0.3343 
   00078    0.4803  -12988.9641  0.3390 
   00079    0.4794  -13010.4821  0.3386 
   00080    0.4678  -13014.2789  0.3385 
   00081    0.4650  -13016.5496  0.3412 
   00082    0.4758  -13022.8145  0.3447 
   00083    0.4889  -13038.3639  0.3430 
   00084    0.4825  -13028.0427  0.3428 
   00085    0.4756  -13047.5119  0.3443 
   00086    0.4697  -13030.1451  0.3428 
   00087    0.4675  -13048.9145  0.3463 
   00088    0.4731  -13055.7799  0.3478 
   00089    0.4631  -13072.8704  0.3476 
   00090    0.4622  -13085.8090  0.3477 
   00091    0.4786  -13081.0540  0.3461 
   00092    0.4697  -13070.9710  0.3482 
   00093    0.4511  -13089.4669  0.3465 
   00094    0.4772  -13087.4875  0.3483 
